device,micros,ax,ay,az,gx,gy,gz
0,0,1767,1569,3358,-205,-32,-249
1,563,4293,1442,3658,-204,9,-253
2,643,4293,1442,3658,-204,9,-253
0,4000,1718,1618,3410,-176,-18,-230
1,4563,4247,1475,3719,-175,19,-229
2,4643,4247,1475,3719,-175,19,-229
0,8000,1675,1619,3469,-145,-7,-210
1,8562,4194,1462,3787,-139,23,-209
2,8643,4194,1462,3787,-139,23,-209
0,11999,1626,1625,3507,-107,-4,-187
1,12562,4137,1474,3825,-114,28,-184
2,12642,4137,1474,3825,-114,28,-184
0,15999,1569,1602,3517,-76,2,-163
1,16562,4092,1457,3831,-75,26,-160
2,16642,4092,1457,3831,-75,26,-160
0,19999,1569,1547,3539,-36,7,-136
1,20562,4081,1406,3868,-39,37,-137
2,20642,4081,1406,3868,-39,37,-137
0,23999,1569,1506,3543,10,15,-114
1,24562,4077,1352,3907,11,34,-111
2,24642,4077,1352,3907,11,34,-111
0,28000,1571,1447,3533,57,24,-89
1,28563,4079,1302,3944,67,39,-90
2,28643,4079,1302,3944,67,39,-90
0,32000,1588,1404,3514,124,27,-68
1,32562,4096,1255,3942,122,41,-66
2,32643,4096,1255,3942,122,41,-66
0,35999,1586,1377,3513,189,35,-47
1,36562,4089,1219,3951,191,49,-43
2,36642,4089,1219,3951,191,49,-43
0,40000,1577,1333,3504,260,49,-25
1,40563,4076,1179,3982,266,48,-24
2,40643,4076,1179,3982,266,48,-24
0,44000,1546,1273,3524,342,61,-5
1,44562,4045,1126,4019,343,54,-2
2,44643,4045,1126,4019,343,54,-2
0,47999,1506,1259,3589,428,70,18
1,48562,4000,1104,4077,427,59,18
2,48642,4000,1104,4077,427,59,18
0,51999,1443,1244,3634,509,75,34
1,52562,3955,1082,4127,510,61,39
2,52642,3955,1082,4127,510,61,39
0,55999,1391,1245,3682,594,80,60
1,56562,3902,1059,4176,595,63,60
2,56642,3902,1059,4176,595,63,60
0,59999,1337,1244,3729,681,86,82
1,60562,3837,1061,4222,681,66,82
2,60642,3837,1061,4222,681,66,82
0,64000,1268,1213,3756,773,91,105
1,64563,3771,1037,4271,769,63,102
2,64643,3771,1037,4271,769,63,102
0,68000,1218,1183,3804,861,92,127
1,68562,3729,993,4323,853,62,124
2,68643,3729,993,4323,853,62,124
0,71999,1171,1138,3862,947,92,151
1,72562,3682,957,4359,939,54,148
2,72642,3682,957,4359,939,54,148
0,75999,1128,1111,3919,1040,89,171
1,76562,3654,902,4406,1025,44,165
2,76642,3654,902,4406,1025,44,165
0,80000,1100,1059,3972,1118,85,194
1,80563,3620,856,4428,1106,37,181
2,80643,3620,856,4428,1106,37,181
0,84000,1060,1017,4037,1194,81,206
1,84562,3601,788,4456,1176,29,196
2,84643,3601,788,4456,1176,29,196
0,87999,1045,967,4107,1256,81,225
1,88562,3591,715,4442,1238,19,205
2,88642,3591,715,4442,1238,19,205
0,91999,1025,909,4141,1304,69,231
1,92562,3580,658,4426,1288,17,220
2,92642,3580,658,4426,1288,17,220
0,95999,1032,861,4135,1347,68,239
1,96562,3588,601,4363,1327,11,223
2,96642,3588,601,4363,1327,11,223
0,99999,1021,809,4111,1385,68,247
1,100562,3593,548,4324,1363,5,228
2,100642,3593,548,4324,1363,5,228
0,104000,1018,762,4057,1419,66,249
1,104563,3603,511,4245,1393,5,228
2,104643,3603,511,4245,1393,5,228
0,108000,1022,722,4017,1444,70,247
1,108562,3611,478,4206,1417,13,230
2,108643,3611,478,4206,1417,13,230
0,111999,1041,718,4007,1463,79,249
1,112562,3605,484,4145,1439,18,226
2,112642,3605,484,4145,1439,18,226
0,115999,1044,711,4002,1481,88,246
1,116562,3637,475,4129,1455,30,226
2,116642,3637,475,4129,1455,30,226
0,120000,1046,720,3991,1496,101,246
1,120563,3632,475,4085,1468,44,228
2,120643,3632,475,4085,1468,44,228
0,124000,1055,745,3984,1498,118,243
1,124562,3633,489,4029,1467,52,228
2,124643,3633,489,4029,1467,52,228
0,127999,1052,747,3985,1491,132,247
1,128562,3647,515,4009,1462,66,236
2,128642,3647,515,4009,1462,66,236
0,131999,1066,792,4015,1473,144,249
1,132562,3636,549,3981,1441,82,238
2,132642,3636,549,3981,1441,82,238
0,135999,1067,805,4024,1439,165,250
1,136562,3630,558,3946,1411,92,248
2,136642,3630,558,3946,1411,92,248
0,139999,1058,802,4029,1398,174,255
1,140562,3622,566,3895,1365,111,251
2,140642,3622,566,3895,1365,111,251
0,144000,1044,799,4065,1339,190,257
1,144563,3629,567,3837,1297,126,260
2,144643,3629,567,3837,1297,126,260
0,148000,1064,800,4063,1270,205,267
1,148562,3626,565,3787,1230,141,274
2,148643,3626,565,3787,1230,141,274
0,151999,1069,795,4039,1188,222,274
1,152562,3635,570,3799,1156,157,281
2,152642,3635,570,3799,1156,157,281
0,155999,1070,781,4038,1113,239,279
1,156562,3634,571,3780,1082,177,290
2,156642,3634,571,3780,1082,177,290
0,160000,1077,781,4033,1039,253,283
