device,micros,ax,ay,az,gx,gy,gz
0,0,629,-1499,3484,-1468,470,61
1,563,3131,-1620,3127,-1446,480,140
2,643,3131,-1620,3127,-1446,480,140
0,4001,617,-1482,3357,-1487,468,77
1,4564,3094,-1587,3081,-1467,469,150
2,4644,3094,-1587,3081,-1467,469,150
0,8001,597,-1433,3487,-1494,454,90
1,8564,3078,-1547,3169,-1478,459,167
2,8644,3078,-1547,3169,-1478,459,167
0,12001,608,-1410,3607,-1521,447,101
1,12564,3090,-1560,3287,-1502,455,177
2,12645,3090,-1560,3287,-1502,455,177
0,16001,618,-1423,3582,-1548,447,113
1,16564,3101,-1558,3301,-1522,447,189
2,16645,3101,-1558,3301,-1522,447,189
0,20001,620,-1402,3544,-1573,432,120
1,20564,3123,-1554,3213,-1557,432,190
2,20645,3123,-1554,3213,-1557,432,190
0,24001,618,-1407,3509,-1597,420,122
1,24564,3122,-1526,3192,-1572,420,198
2,24645,3122,-1526,3192,-1572,420,198
0,28001,622,-1359,3480,-1614,413,131
1,28564,3144,-1497,3194,-1594,411,201
2,28645,3144,-1497,3194,-1594,411,201
0,32001,635,-1302,3494,-1644,410,132
1,32564,3165,-1450,3170,-1620,409,206
2,32645,3165,-1450,3170,-1620,409,206
0,36001,621,-1263,3452,-1675,406,136
1,36564,3178,-1391,3131,-1654,402,204
2,36645,3178,-1391,3131,-1654,402,204
0,40000,650,-1222,3390,-1696,393,141
1,40563,3154,-1344,3117,-1670,402,212
2,40643,3154,-1344,3117,-1670,402,212
0,44002,635,-1200,3385,-1720,398,147
1,44565,3178,-1322,3115,-1693,399,215
2,44645,3178,-1322,3115,-1693,399,215
0,48000,659,-1209,3320,-1740,403,146
1,48563,3180,-1333,3061,-1710,403,222
2,48643,3180,-1333,3061,-1710,403,222
0,52002,676,-1197,3298,-1755,401,154
1,52565,3184,-1319,3046,-1734,403,228
2,52645,3184,-1319,3046,-1734,403,228
0,56000,666,-1167,3316,-1776,406,151
1,56563,3194,-1282,3071,-1750,405,226
2,56643,3194,-1282,3071,-1750,405,226
0,60002,682,-1112,3287,-1787,411,154
1,60565,3186,-1231,3089,-1762,409,230
2,60645,3186,-1231,3089,-1762,409,230
0,64000,659,-1053,3322,-1800,416,160
1,64563,3162,-1187,3100,-1775,414,235
2,64643,3162,-1187,3100,-1775,414,235
0,68002,637,-1018,3374,-1826,416,166
1,68565,3129,-1151,3144,-1797,413,241
2,68645,3129,-1151,3144,-1797,413,241
0,72000,622,-973,3426,-1845,415,172
1,72563,3138,-1116,3150,-1818,419,248
2,72643,3138,-1116,3150,-1818,419,248
0,76002,622,-905,3453,-1870,416,175
1,76565,3120,-1062,3176,-1846,418,252
2,76645,3120,-1062,3176,-1846,418,252
0,80000,569,-877,3469,-1902,422,183
1,80563,3108,-1040,3211,-1873,421,260
2,80643,3108,-1040,3211,-1873,421,260
0,84002,587,-861,3547,-1946,423,187
1,84565,3104,-1034,3195,-1918,419,263
2,84645,3104,-1034,3195,-1918,419,263
0,88000,564,-860,3483,-1998,420,191
1,88563,3110,-1024,3129,-1977,420,271
2,88643,3110,-1024,3129,-1977,420,271
0,92002,569,-843,3511,-2056,425,192
1,92565,3116,-1021,3126,-2027,426,269
2,92645,3116,-1021,3126,-2027,426,269
0,96000,581,-819,3503,-2109,428,196
1,96563,3120,-987,3127,-2082,430,278
2,96643,3120,-987,3127,-2082,430,278
0,100002,600,-783,3522,-2176,435,193
1,100565,3129,-968,3128,-2148,433,278
2,100645,3129,-968,3128,-2148,433,278
0,104000,613,-754,3559,-2252,442,195
1,104563,3140,-935,3086,-2222,437,281
2,104643,3140,-935,3086,-2222,437,281
0,108002,612,-690,3635,-2330,444,196
1,108565,3151,-909,3105,-2302,442,281
2,108645,3151,-909,3105,-2302,442,281
0,112000,603,-651,3656,-2423,445,198
1,112563,3133,-880,3149,-2393,446,285
2,112643,3133,-880,3149,-2393,446,285
0,116002,615,-621,3780,-2529,447,205
1,116565,3142,-862,3150,-2503,451,293
2,116645,3142,-862,3150,-2503,451,293
0,120000,593,-570,3890,-2670,456,200
1,120563,3133,-851,3109,-2643,458,288
2,120643,3133,-851,3109,-2643,458,288
0,124002,590,-524,4030,-2855,456,194
1,124565,3140,-822,3083,-2827,465,289
2,124645,3140,-822,3083,-2827,465,289
0,128000,582,-469,4125,-3076,457,195
1,128563,3136,-822,3001,-3047,473,284
2,128643,3136,-822,3001,-3047,473,284
0,132002,570,-497,4016,-3303,459,188
1,132565,3111,-854,2978,-3271,469,288
2,132645,3111,-854,2978,-3271,469,288
