device,micros,ax,ay,az,gx,gy,gz
0,0,1569,1160,4212,-1382,-1222,-711
1,564,4208,863,4325,-1398,-1063,-859
2,645,4208,863,4325,-1398,-1063,-859
0,3999,1553,1154,4189,-1384,-1230,-714
1,4564,4194,863,4314,-1400,-1072,-865
2,4644,4194,863,4314,-1400,-1072,-865
0,8000,1542,1131,4212,-1388,-1238,-720
1,8565,4194,837,4317,-1403,-1071,-868
2,8645,4194,837,4317,-1403,-1071,-868
0,12000,1537,1134,4207,-1396,-1244,-720
1,12564,4182,853,4299,-1411,-1084,-873
2,12645,4182,853,4299,-1411,-1084,-873
0,15999,1523,1147,4220,-1401,-1247,-725
1,16564,4169,835,4289,-1420,-1087,-877
2,16644,4169,835,4289,-1420,-1087,-877
0,20000,1529,1132,4178,-1404,-1257,-729
1,20565,4164,841,4309,-1418,-1095,-884
2,20645,4164,841,4309,-1418,-1095,-884
0,24000,1502,1117,4212,-1404,-1264,-732
1,24564,4157,817,4324,-1418,-1106,-886
2,24645,4157,817,4324,-1418,-1106,-886
0,27999,1493,1112,4198,-1406,-1276,-738
1,28564,4175,814,4315,-1419,-1114,-892
2,28644,4175,814,4315,-1419,-1114,-892
0,32000,1484,1082,4224,-1401,-1289,-739
1,32565,4157,778,4349,-1414,-1119,-894
2,32645,4157,778,4349,-1414,-1119,-894
0,36000,1478,1083,4201,-1397,-1295,-747
1,36564,4143,785,4330,-1416,-1134,-907
2,36645,4143,785,4330,-1416,-1134,-907
0,39999,1453,1059,4189,-1395,-1308,-753
1,40564,4119,774,4316,-1414,-1141,-908
2,40644,4119,774,4316,-1414,-1141,-908
0,44000,1441,1049,4185,-1400,-1321,-758
1,44565,4108,768,4282,-1416,-1149,-919
2,44645,4108,768,4282,-1416,-1149,-919
0,48000,1434,1036,4203,-1403,-1331,-763
1,48564,4106,734,4288,-1423,-1164,-927
2,48645,4106,734,4288,-1423,-1164,-927
0,51999,1409,1038,4216,-1409,-1345,-773
1,52564,4096,754,4292,-1426,-1169,-942
2,52644,4096,754,4292,-1426,-1169,-942
0,56000,1389,1050,4187,-1414,-1359,-787
1,56565,4060,757,4286,-1430,-1182,-948
2,56645,4060,757,4286,-1430,-1182,-948
0,60000,1372,1043,4182,-1414,-1372,-795
1,60564,4060,756,4283,-1430,-1198,-957
2,60645,4060,756,4283,-1430,-1198,-957
0,63999,1367,1046,4207,-1414,-1380,-803
1,64564,4048,761,4288,-1435,-1203,-973
2,64644,4048,761,4288,-1435,-1203,-973
0,68000,1356,1068,4181,-1415,-1396,-817
1,68565,4038,764,4282,-1432,-1218,-981
2,68645,4038,764,4282,-1432,-1218,-981
0,72000,1356,1079,4171,-1413,-1408,-822
1,72564,4046,789,4309,-1430,-1228,-996
2,72645,4046,789,4309,-1430,-1228,-996
0,75999,1375,1075,4161,-1402,-1423,-835
1,76564,4051,785,4323,-1421,-1241,-1005
2,76644,4051,785,4323,-1421,-1241,-1005
0,80000,1381,1044,4079,-1378,-1431,-840
1,80564,4051,776,4345,-1391,-1247,-1021
2,80644,4051,776,4345,-1391,-1247,-1021
0,83999,1350,1041,3327,-1301,-1388,-845
1,84564,3991,873,3819,-1304,-1197,-1014
2,84644,3991,873,3819,-1304,-1197,-1014
0,88000,1324,1332,3024,-1205,-1379,-830
1,88565,3907,1200,3586,-1211,-1225,-1000
2,88645,3907,1200,3586,-1211,-1225,-1000
0,92000,1422,1297,3421,-1105,-1389,-816
1,92564,4030,1110,3879,-1121,-1224,-982
2,92645,4030,1110,3879,-1121,-1224,-982
0,95999,1512,1157,3897,-1081,-1358,-819
1,96564,4184,917,4083,-1106,-1171,-992
2,96644,4184,917,4083,-1106,-1171,-992
0,100000,1567,1061,3840,-1024,-1366,-814
1,100565,4181,830,4271,-1043,-1191,-988
2,100645,4181,830,4271,-1043,-1191,-988
0,104000,1580,1060,3981,-970,-1377,-807
1,104564,4149,818,4351,-985,-1209,-975
2,104645,4149,818,4351,-985,-1209,-975
0,107999,1511,1013,4079,-940,-1362,-805
1,108564,4120,753,4332,-959,-1211,-977
2,108644,4120,753,4332,-959,-1211,-977
0,112000,1500,1034,4078,-923,-1393,-807
1,112565,4150,769,4175,-947,-1236,-983
2,112645,4150,769,4175,-947,-1236,-983
0,116000,1526,1073,3988,-913,-1408,-807
1,116564,4154,836,4179,-937,-1227,-988
2,116645,4154,836,4179,-937,-1227,-988
0,119999,1509,933,3784,-870,-1397,-805
1,120564,4112,679,4228,-887,-1234,-984
2,120644,4112,679,4228,-887,-1234,-984
0,124000,1516,1118,3823,-838,-1415,-802
1,124564,4112,908,4113,-861,-1264,-986
2,124644,4112,908,4113,-861,-1264,-986
0,127999,1486,1082,3930,-793,-1418,-800
1,128564,4112,828,4032,-829,-1247,-983
2,128644,4112,828,4032,-829,-1247,-983
0,132000,1432,1002,3729,-779,-1391,-805
1,132565,4041,821,3897,-807,-1221,-987
2,132645,4041,821,3897,-807,-1221,-987
0,136000,1379,1074,3537,-736,-1410,-798
1,136564,3959,898,3890,-763,-1253,-979
2,136645,3959,898,3890,-763,-1253,-979
0,139999,1417,1072,3799,-699,-1417,-796
1,140564,4027,841,4029,-730,-1244,-982
2,140644,4027,841,4029,-730,-1244,-982
0,144000,1393,991,3761,-671,-1376,-801
1,144565,4012,813,4053,-696,-1214,-981
2,144645,4012,813,4053,-696,-1214,-981
0,148000,1349,982,3613,-614,-1408,-797
1,148564,3960,814,3987,-642,-1252,-979
2,148645,3960,814,3987,-642,-1252,-979
0,151999,1347,1016,3716,-579,-1392,-800
1,152564,3979,834,3983,-607,-1226,-981
2,152644,3979,834,3983,-607,-1226,-981
0,156000,1329,1009,3638,-545,-1369,-804
1,156565,3962,840,3897,-572,-1216,-981
2,156645,3962,840,3897,-572,-1216,-981
0,159999,1327,1039,3573,-491,-1383,-800
1,160564,3953,868,3933,-517,-1230,-983
2,160644,3953,868,3933,-517,-1230,-983
0,163999,1356,1058,3618,-432,-1361,-801
1,164564,3962,894,3979,-462,-1202,-980
2,164644,3962,894,3979,-462,-1202,-980
0,168000,1344,1033,3552,-378,-1350,-800
1,168564,3934,867,3914,-408,-1204,-982
2,168644,3934,867,3914,-408,-1204,-982
0,171999,1334,1025,3564,-318,-1358,-800
1,172564,3933,855,3910,-353,-1202,-979
2,172644,3933,855,3910,-353,-1202,-979
0,176000,1334,1015,3646,-278,-1329,-804
1,176565,3949,841,3902,-316,-1177,-986
2,176645,3949,841,3902,-316,-1177,-986
0,180000,1330,1001,3570,-235,-1322,-806
1,180564,3932,836,3902,-271,-1180,-982
2,180645,3932,836,3902,-271,-1180,-982
0,183999,1336,1006,3619,-187,-1322,-807
1,184564,3934,831,3950,-224,-1172,-987
2,184644,3934,831,3950,-224,-1172,-987
0,188000,1340,993,3661,-144,-1303,-808
1,188565,3940,816,3938,-179,-1158,-988
2,188645,3940,816,3938,-179,-1158,-988
0,192000,1316,963,3601,-90,-1301,-814
1,192564,3920,791,3959,-127,-1160,-994
2,192645,3920,791,3959,-127,-1160,-994
0,195999,1308,977,3666,-37,-1293,-817
1,196564,3917,794,4005,-74,-1149,-993
2,196644,3917,794,4005,-74,-1149,-993
0,200000,1293,960,3671,18,-1281,-818
1,200564,3903,779,4028,-19,-1142,-996
2,200644,3903,779,4028,-19,-1142,-996
0,203999,1279,948,3658,79,-1282,-820
1,204564,3873,781,4045,41,-1142,-1002
2,204644,3873,781,4045,41,-1142,-1002
0,208000,1266,973,3694,140,-1275,-825
1,208565,3889,794,4040,101,-1133,-1002
2,208645,3889,794,4040,101,-1133,-1002
0,212000,1268,955,3683,196,-1267,-828
1,212564,3885,781,4074,155,-1131,-1008
2,212645,3885,781,4074,155,-1131,-1008
0,215999,1271,962,3682,257,-1265,-830
1,216564,3891,791,4080,216,-1132,-1009
2,216644,3891,791,4080,216,-1132,-1009
0,220000,1272,969,3744,315,-1258,-836
1,220565,3883,792,4096,273,-1126,-1015
2,220645,3883,792,4096,273,-1126,-1015
0,224000,1273,958,3705,375,-1252,-838
1,224564,3874,788,4075,329,-1125,-1017
