device,micros,ax,ay,az,gx,gy,gz
0,0,557,-1196,3461,-2227,677,294
1,563,3152,-1397,3416,-2179,662,411
2,643,3152,-1397,3416,-2179,662,411
0,4001,556,-1097,3446,-2184,656,289
1,4564,3113,-1285,3482,-2133,651,402
2,4644,3113,-1285,3482,-2133,651,402
0,8001,562,-961,3475,-2150,640,290
1,8564,3095,-1147,3468,-2099,638,399
2,8644,3095,-1147,3468,-2099,638,399
0,12001,572,-891,3424,-2116,638,292
1,12564,3086,-1053,3486,-2065,628,402
2,12644,3086,-1053,3486,-2065,628,402
0,16001,573,-866,3372,-2079,636,302
1,16564,3060,-1011,3366,-2028,625,409
2,16644,3060,-1011,3366,-2028,625,409
0,20001,531,-844,3336,-2060,636,308
1,20564,3036,-1000,3252,-2017,625,420
2,20644,3036,-1000,3252,-2017,625,420
0,24001,525,-859,3188,-2043,638,320
1,24564,3003,-991,3159,-1998,627,426
2,24644,3003,-991,3159,-1998,627,426
0,28001,511,-813,3139,-2035,653,325
1,28564,2984,-949,3094,-1991,641,436
2,28644,2984,-949,3094,-1991,641,436
0,32001,497,-810,3066,-2015,663,340
1,32564,2962,-948,3064,-1968,650,451
2,32644,2962,-948,3064,-1968,650,451
0,36001,484,-835,3034,-1983,678,350
1,36564,2951,-932,3056,-1938,662,463
2,36644,2951,-932,3056,-1938,662,463
0,40001,488,-860,3024,-1953,693,365
1,40564,2946,-975,3033,-1911,675,477
2,40644,2946,-975,3033,-1911,675,477
0,44001,479,-902,2975,-1912,710,367
1,44564,2963,-1007,3046,-1866,689,484
2,44644,2963,-1007,3046,-1866,689,484
0,48001,489,-930,3001,-1859,717,381
1,48564,2973,-1025,3111,-1811,693,495
2,48644,2973,-1025,3111,-1811,693,495
0,52001,502,-950,3015,-1802,731,387
1,52564,3005,-1039,3154,-1755,703,503
2,52644,3005,-1039,3154,-1755,703,503
0,56001,510,-966,3034,-1740,738,393
1,56564,3018,-1049,3155,-1694,710,508
2,56644,3018,-1049,3155,-1694,710,508
0,60001,518,-941,3053,-1680,747,397
1,60564,3033,-1024,3158,-1634,715,514
2,60644,3033,-1024,3158,-1634,715,514
0,64001,537,-953,3062,-1622,755,402
1,64564,3036,-1019,3183,-1582,729,524
2,64644,3036,-1019,3183,-1582,729,524
0,68001,561,-953,3024,-1566,767,407
1,68564,3073,-1033,3132,-1524,736,527
2,68644,3073,-1033,3132,-1524,736,527
0,72001,565,-966,3027,-1515,779,410
1,72564,3043,-1046,3061,-1472,744,530
2,72644,3043,-1046,3061,-1472,744,530
0,76001,545,-995,2994,-1467,788,415
1,76564,3052,-1070,3056,-1431,755,538
2,76644,3052,-1070,3056,-1431,755,538
0,80001,532,-993,3028,-1437,805,414
1,80564,3024,-1063,3025,-1399,771,538
2,80644,3024,-1063,3025,-1399,771,538
0,84001,523,-986,2988,-1407,819,421
1,84564,3005,-1056,2977,-1370,784,543
2,84644,3005,-1056,2977,-1370,784,543
0,88001,501,-966,2975,-1380,835,422
1,88564,2991,-1041,2943,-1348,801,550
2,88644,2991,-1041,2943,-1348,801,550
0,92001,497,-974,2997,-1377,857,430
1,92564,2978,-1044,2895,-1343,813,559
2,92644,2978,-1044,2895,-1343,813,559
0,96001,490,-949,3028,-1384,875,435
1,96564,2997,-1020,2853,-1348,835,563
2,96644,2997,-1020,2853,-1348,835,563
0,100001,502,-925,3070,-1405,896,442
1,100564,3016,-1005,2811,-1374,855,576
2,100644,3016,-1005,2811,-1374,855,576
0,104001,527,-931,3044,-1437,912,446
1,104564,3025,-1008,2740,-1407,872,581
2,104644,3025,-1008,2740,-1407,872,581
0,108001,528,-962,3046,-1484,935,446
1,108564,3025,-1023,2695,-1455,892,587
2,108644,3025,-1023,2695,-1455,892,587
0,112001,532,-980,3033,-1544,958,449
1,112564,3035,-1052,2661,-1512,914,590
2,112644,3035,-1052,2661,-1512,914,590
0,116001,541,-975,3029,-1597,978,441
1,116564,3037,-1067,2649,-1564,933,588
2,116644,3037,-1067,2649,-1564,933,588
0,120001,536,-964,3041,-1653,999,448
1,120564,3037,-1063,2673,-1619,956,592
2,120644,3037,-1063,2673,-1619,956,592
0,124001,534,-985,2983,-1691,1012,445
1,124564,3027,-1069,2692,-1654,974,598
2,124644,3027,-1069,2692,-1654,974,598
