device,micros,ax,ay,az,gx,gy,gz
0,0,2160,-53,4204,-687,-389,-354
1,565,4860,-293,4187,-687,-318,-398
2,645,4860,-293,4187,-687,-318,-398
0,4002,2143,-36,4229,-671,-409,-378
1,4566,4831,-260,4202,-675,-338,-429
2,4646,4831,-260,4202,-675,-338,-429
0,8001,2129,-12,4211,-661,-434,-400
1,8566,4814,-247,4210,-666,-355,-450
2,8646,4814,-247,4210,-666,-355,-450
0,12000,2094,0,4225,-645,-455,-421
1,12565,4784,-241,4228,-653,-379,-479
2,12645,4784,-241,4228,-653,-379,-479
0,16002,2076,14,4216,-630,-476,-439
1,16566,4758,-229,4230,-636,-395,-501
2,16646,4758,-229,4230,-636,-395,-501
0,20001,2045,26,4222,-618,-503,-463
1,20566,4733,-222,4205,-626,-415,-525
2,20646,4733,-222,4205,-626,-415,-525
0,24000,2019,20,4208,-604,-521,-486
1,24565,4716,-226,4205,-613,-435,-551
2,24645,4716,-226,4205,-613,-435,-551
0,28002,2006,15,4216,-596,-547,-503
1,28566,4697,-218,4206,-607,-456,-572
2,28646,4697,-218,4206,-607,-456,-572
0,32001,1997,27,4211,-581,-566,-527
1,32566,4682,-203,4211,-592,-475,-599
2,32646,4682,-203,4211,-592,-475,-599
0,36000,1969,50,4233,-570,-590,-542
1,36565,4652,-183,4248,-575,-494,-620
2,36645,4652,-183,4248,-575,-494,-620
0,40001,1939,76,4245,-548,-612,-561
1,40566,4631,-165,4271,-566,-517,-641
2,40646,4631,-165,4271,-566,-517,-641
0,44001,1934,117,4259,-532,-633,-578
1,44566,4606,-133,4305,-544,-537,-655
2,44646,4606,-133,4305,-544,-537,-655
0,48000,1917,124,4254,-507,-659,-588
1,48565,4576,-113,4329,-523,-558,-674
2,48645,4576,-113,4329,-523,-558,-674
0,52002,1884,152,4247,-485,-683,-600
1,52566,4554,-95,4334,-497,-581,-690
2,52646,4554,-95,4334,-497,-581,-690
0,56001,1858,162,4233,-456,-707,-615
1,56566,4522,-63,4325,-467,-604,-703
2,56646,4522,-63,4325,-467,-604,-703
0,60000,1836,178,4190,-425,-728,-622
1,60565,4476,-50,4307,-439,-622,-715
2,60645,4476,-50,4307,-439,-622,-715
0,64002,1807,197,4184,-393,-747,-631
1,64566,4434,-26,4284,-408,-640,-726
2,64646,4434,-26,4284,-408,-640,-726
0,68001,1787,213,4167,-360,-772,-640
1,68566,4401,-20,4281,-378,-660,-741
2,68646,4401,-20,4281,-378,-660,-741
0,72000,1756,217,4157,-326,-790,-646
1,72565,4378,-7,4290,-344,-681,-746
2,72645,4378,-7,4290,-344,-681,-746
0,76002,1729,235,4162,-293,-808,-651
1,76566,4333,7,4292,-312,-700,-758
2,76646,4333,7,4292,-312,-700,-758
0,80001,1692,240,4144,-258,-828,-657
1,80566,4304,22,4318,-276,-720,-764
2,80646,4304,22,4318,-276,-720,-764
0,84000,1660,242,4158,-223,-842,-659
1,84565,4281,25,4291,-243,-733,-777
2,84645,4281,25,4291,-243,-733,-777
0,88002,1628,231,4158,-184,-862,-665
1,88566,4247,26,4297,-207,-749,-778
2,88646,4247,26,4297,-207,-749,-778
0,92001,1595,238,4147,-153,-880,-667
1,92566,4227,23,4271,-172,-771,-791
2,92646,4227,23,4271,-172,-771,-791
