device,micros,ax,ay,az,gx,gy,gz
0,0,148,1274,2330,-802,-416,-293
1,563,2679,1309,2221,-817,-351,-342
2,643,2679,1309,2221,-817,-351,-342
0,4000,146,1265,2249,-849,-398,-279
1,4563,2656,1298,2255,-858,-328,-321
2,4643,2656,1298,2255,-858,-328,-321
0,8000,126,1201,2222,-891,-368,-270
1,8563,2641,1259,2182,-905,-307,-312
2,8643,2641,1259,2182,-905,-307,-312
0,12000,94,1040,2236,-958,-338,-275
1,12563,2687,1075,1975,-973,-257,-310
2,12643,2687,1075,1975,-973,-257,-310
0,16000,98,728,2129,-1069,-283,-301
1,16563,2766,772,1700,-1082,-211,-334
2,16643,2766,772,1700,-1082,-211,-334
0,20000,114,631,1975,-1154,-253,-335
1,20563,2765,689,1746,-1159,-169,-355
2,20643,2765,689,1746,-1159,-169,-355
0,24000,117,722,1971,-1185,-197,-355
1,24563,2730,771,2010,-1181,-131,-369
2,24643,2730,771,2010,-1181,-131,-369
0,28000,75,772,2028,-1179,-155,-370
1,28563,2686,843,2140,-1178,-77,-377
2,28643,2686,843,2140,-1178,-77,-377
0,32000,49,842,2040,-1178,-125,-381
1,32563,2645,902,2173,-1169,-61,-384
2,32643,2645,902,2173,-1169,-61,-384
0,36000,72,954,1979,-1139,-106,-385
1,36563,2614,1036,2302,-1129,-32,-383
2,36643,2614,1036,2302,-1129,-32,-383
0,40001,105,1088,1862,-1050,-73,-370
1,40564,2574,1177,2501,-1027,-1,-359
2,40644,2574,1177,2501,-1027,-1,-359
0,44000,105,1203,1785,-900,-42,-339
1,44563,2529,1299,2626,-880,11,-333
2,44643,2529,1299,2626,-880,11,-333
0,48000,64,1284,1841,-742,-13,-309
1,48563,2481,1396,2679,-722,39,-299
2,48643,2481,1396,2679,-722,39,-299
0,52000,11,1348,1883,-586,19,-280
1,52563,2417,1451,2719,-565,75,-268
2,52643,2417,1451,2719,-565,75,-268
0,56000,-5,1361,1792,-411,49,-240
1,56562,2371,1461,2758,-396,100,-228
2,56643,2371,1461,2758,-396,100,-228
0,60000,-17,1394,1687,-200,87,-199
1,60563,2335,1516,2821,-183,116,-184
2,60643,2335,1516,2821,-183,116,-184
0,64000,-14,1387,1701,4,123,-153
1,64562,2337,1489,2753,17,148,-134
2,64643,2337,1489,2753,17,148,-134
0,68000,3,1300,1708,191,159,-116
1,68563,2400,1441,2652,201,178,-96
2,68643,2400,1441,2652,201,178,-96
0,72000,37,1259,1712,356,190,-85
1,72562,2452,1400,2516,360,207,-62
2,72643,2452,1400,2516,360,207,-62
0,76000,107,1213,1596,517,230,-48
1,76563,2518,1349,2465,516,234,-26
2,76643,2518,1349,2465,516,234,-26
0,80000,147,1155,1529,682,268,-19
1,80563,2581,1298,2395,676,270,10
2,80643,2581,1298,2395,676,270,10
0,84000,186,1133,1541,828,319,9
1,84563,2606,1243,2298,819,304,39
2,84643,2606,1243,2298,819,304,39
0,88000,197,1111,1499,956,357,35
1,88563,2660,1262,2205,946,342,64
2,88643,2660,1262,2205,946,342,64
0,92000,224,1142,1523,1076,393,52
1,92563,2688,1273,2178,1061,366,93
2,92643,2688,1273,2178,1061,366,93
0,96000,238,1215,1537,1191,421,83
1,96563,2688,1329,2236,1177,388,119
2,96643,2688,1329,2236,1177,388,119
0,100000,276,1287,1639,1310,450,106
1,100563,2699,1402,2300,1291,416,154
2,100643,2699,1402,2300,1291,416,154
0,104000,249,1385,1776,1409,486,137
1,104563,2697,1450,2370,1383,446,181
2,104643,2697,1450,2370,1383,446,181
0,108000,207,1513,2022,1472,497,167
1,108563,2660,1547,2466,1442,449,213
2,108643,2660,1547,2466,1442,449,213
0,112000,159,1623,2324,1511,496,197
1,112563,2611,1610,2641,1474,463,242
2,112643,2611,1610,2641,1474,463,242
0,116000,113,1734,2743,1501,493,228
1,116563,2576,1680,2872,1460,458,272
2,116643,2576,1680,2872,1460,458,272
0,120000,39,1788,3059,1446,489,254
1,120563,2558,1670,2996,1404,456,298
2,120643,2558,1670,2996,1404,456,298
0,124000,-14,1785,3312,1334,487,267
1,124563,2555,1646,2957,1287,449,313
2,124643,2555,1646,2957,1287,449,313
0,128000,-35,1733,3406,1173,481,275
1,128563,2568,1599,2812,1114,443,321
2,128643,2568,1599,2812,1114,443,321
0,132000,0,1672,3377,972,478,272
1,132563,2632,1535,2627,909,440,319
2,132643,2632,1535,2627,909,440,319
0,136000,49,1600,3324,737,470,266
1,136563,2679,1501,2463,679,433,312
2,136643,2679,1501,2463,679,433,312
0,140000,99,1585,3269,491,461,256
1,140563,2733,1497,2367,441,433,305
2,140643,2733,1497,2367,441,433,305
0,144000,156,1579,3191,254,453,252
1,144563,2797,1523,2363,210,420,306
2,144643,2797,1523,2363,210,420,306
0,148000,231,1604,3094,39,432,245
1,148563,2826,1539,2392,2,406,299
2,148643,2826,1539,2392,2,406,299
