device,micros,ax,ay,az,gx,gy,gz
0,0,748,830,2800,547,1463,121
1,563,3440,798,3151,559,1409,301
2,643,3440,798,3151,559,1409,301
0,4000,754,855,2835,605,1459,103
1,4563,3439,806,3180,611,1405,283
2,4643,3439,806,3180,611,1405,283
0,8000,752,873,2884,657,1449,86
1,8563,3442,832,3196,660,1399,262
2,8643,3442,832,3196,660,1399,262
0,12001,754,878,2912,708,1440,68
1,12564,3434,833,3240,710,1384,246
2,12644,3434,833,3240,710,1384,246
0,16000,730,901,2986,756,1423,58
1,16563,3407,839,3316,764,1374,231
2,16643,3407,839,3316,764,1374,231
0,20001,730,907,3032,822,1412,48
1,20564,3394,838,3396,822,1361,219
2,20644,3394,838,3396,822,1361,219
0,24001,713,902,3054,882,1394,36
1,24564,3364,811,3454,884,1342,207
2,24644,3364,811,3454,884,1342,207
0,28001,713,883,3091,955,1372,29
1,28564,3345,802,3512,960,1323,196
2,28644,3345,802,3512,960,1323,196
0,32001,702,871,3121,1034,1348,23
1,32564,3333,780,3582,1040,1299,181
2,32644,3333,780,3582,1040,1299,181
0,36001,701,847,3125,1122,1332,16
1,36564,3334,752,3606,1119,1280,172
2,36644,3334,752,3606,1119,1280,172
0,40001,684,830,3155,1208,1306,13
1,40564,3310,723,3625,1200,1257,167
2,40644,3310,723,3625,1200,1257,167
0,44001,659,791,3202,1290,1285,12
1,44564,3298,687,3615,1282,1232,155
2,44644,3298,687,3615,1282,1232,155
0,48001,644,760,3214,1353,1262,3
1,48564,3293,640,3565,1346,1214,147
2,48644,3293,640,3565,1346,1214,147
0,52001,639,729,3240,1419,1239,-5
1,52564,3301,621,3558,1401,1190,132
2,52644,3301,621,3558,1401,1190,132
0,56001,630,733,3269,1464,1222,-14
1,56564,3287,600,3553,1451,1172,124
2,56644,3287,600,3553,1451,1172,124
0,60001,639,735,3278,1516,1196,-19
1,60564,3294,608,3556,1498,1151,114
2,60644,3294,608,3556,1498,1151,114
0,64001,636,742,3287,1565,1170,-27
1,64564,3306,618,3586,1544,1123,103
2,64644,3306,618,3586,1544,1123,103
0,68001,642,768,3274,1612,1151,-36
1,68564,3302,622,3612,1596,1102,92
2,68644,3302,622,3612,1596,1102,92
0,72001,659,800,3286,1673,1132,-39
1,72564,3291,658,3620,1649,1084,86
2,72644,3291,658,3620,1649,1084,86
0,76001,631,791,3274,1727,1105,-46
1,76564,3284,660,3603,1686,1058,76
2,76644,3284,660,3603,1686,1058,76
0,80001,633,794,3297,1781,1086,-46
1,80563,3260,656,3620,1753,1039,66
2,80644,3260,656,3620,1753,1039,66
0,84001,623,805,3320,1835,1066,-49
1,84564,3250,646,3614,1805,1019,64
2,84644,3250,646,3614,1805,1019,64
0,88001,600,797,3300,1879,1045,-54
1,88564,3252,641,3591,1840,997,50
2,88644,3252,641,3591,1840,997,50
0,92001,600,765,3332,1924,1026,-58
1,92564,3232,596,3612,1895,981,45
2,92644,3232,596,3612,1895,981,45
0,96001,599,714,3361,1974,1011,-64
1,96564,3244,544,3612,1941,965,36
2,96644,3244,544,3612,1941,965,36
0,100001,603,678,3345,2021,992,-69
1,100564,3272,531,3633,1982,944,29
2,100644,3272,531,3633,1982,944,29
0,104001,624,653,3299,2070,973,-81
1,104564,3294,488,3629,2041,929,17
2,104644,3294,488,3629,2041,929,17
0,108001,652,632,3257,2161,967,-87
1,108564,3316,464,3631,2110,924,8
2,108644,3316,464,3631,2110,924,8
0,112001,681,642,3220,2204,948,-88
1,112564,3337,495,3611,2188,906,2
2,112644,3337,495,3611,2188,906,2
0,116001,704,667,3155,2293,941,-91
1,116564,3362,511,3513,2250,898,-4
2,116644,3362,511,3513,2250,898,-4
0,120001,791,656,3166,2341,934,-100
1,120563,3433,469,3512,2308,889,-13
2,120644,3433,469,3512,2308,889,-13
0,124001,833,705,3164,2415,945,-105
1,124564,3468,519,3508,2371,904,-18
2,124644,3468,519,3508,2371,904,-18
0,128001,866,701,3125,2475,939,-106
1,128564,3497,526,3419,2430,881,-20
2,128644,3497,526,3419,2430,881,-20
0,132001,929,682,3100,2529,939,-111
1,132564,3549,483,3421,2487,892,-31
2,132644,3549,483,3421,2487,892,-31
0,136001,948,647,3068,2580,942,-118
1,136564,3582,450,3376,2537,897,-33
2,136644,3582,450,3376,2537,897,-33
0,140001,964,604,3002,2633,954,-121
1,140564,3610,431,3336,2595,907,-42
2,140644,3610,431,3336,2595,907,-42
0,144001,981,581,2996,2700,963,-132
1,144564,3622,425,3333,2658,914,-47
2,144644,3622,425,3333,2658,914,-47
0,148001,1000,582,2970,2770,968,-138
1,148564,3659,386,3315,2727,920,-56
2,148644,3659,386,3315,2727,920,-56
0,152001,1020,554,2952,2837,980,-148
1,152564,3682,381,3279,2795,932,-63
2,152644,3682,381,3279,2795,932,-63
0,156001,1026,539,2903,2900,995,-162
1,156564,3710,355,3208,2850,952,-76
2,156644,3710,355,3208,2850,952,-76
0,160001,1042,531,2891,2952,1010,-174
1,160563,3743,342,3160,2899,966,-86
2,160644,3743,342,3160,2899,966,-86
0,164001,1064,532,2889,3002,1026,-191
1,164564,3771,337,3126,2945,983,-100
2,164644,3771,337,3126,2945,983,-100
0,168001,1064,519,2912,3038,1040,-205
1,168564,3787,306,3110,2985,998,-116
2,168644,3787,306,3110,2985,998,-116
0,172001,1075,523,2940,3067,1056,-227
1,172564,3792,308,3105,3012,1016,-131
2,172644,3792,308,3105,3012,1016,-131
0,176001,1099,518,2978,3090,1072,-243
1,176564,3809,283,3090,3033,1033,-153
2,176644,3809,283,3090,3033,1033,-153
0,180001,1136,491,2979,3106,1083,-264
1,180564,3849,261,3051,3043,1044,-172
2,180644,3849,261,3051,3043,1044,-172
0,184001,1155,476,2998,3113,1093,-287
1,184564,3888,244,3047,3050,1058,-195
2,184644,3888,244,3047,3050,1058,-195
0,188001,1194,465,2974,3112,1108,-312
1,188564,3917,215,2992,3054,1076,-215
2,188644,3917,215,2992,3054,1076,-215
0,192001,1201,439,2962,3102,1117,-339
1,192564,3955,213,2921,3042,1088,-242
2,192644,3955,213,2921,3042,1088,-242
0,196001,1216,412,2977,3086,1132,-370
1,196564,3973,195,2910,3025,1102,-267
2,196644,3973,195,2910,3025,1102,-267
0,200001,1222,423,3006,3068,1139,-398
1,200563,3968,186,2940,3007,1119,-290
2,200644,3968,186,2940,3007,1119,-290
0,204001,1214,412,3019,3046,1153,-424
1,204564,3968,191,2931,2983,1134,-320
2,204644,3968,191,2931,2983,1134,-320
0,208001,1214,409,3046,3016,1160,-450
1,208564,4002,180,2920,2951,1143,-349
2,208644,4002,180,2920,2951,1143,-349
0,212001,1240,426,3063,2981,1167,-479
1,212564,4010,176,2915,2921,1157,-374
2,212644,4010,176,2915,2921,1157,-374
0,216001,1282,376,3058,2941,1173,-510
1,216564,4056,165,2902,2881,1168,-402
2,216644,4056,165,2902,2881,1168,-402
0,220001,1318,389,3050,2903,1177,-539
1,220564,4072,162,2893,2842,1174,-430
