device,micros,ax,ay,az,gx,gy,gz
0,0,701,1039,2143,824,-137,746
1,563,3180,1025,2394,812,-221,706
2,644,3180,1025,2394,812,-221,706
0,4000,716,894,2031,853,-92,749
1,4563,3213,926,2117,833,-180,720
2,4643,3213,926,2117,833,-180,720
0,8001,728,771,2107,822,-51,754
1,8564,3275,786,1953,797,-140,725
2,8644,3275,786,1953,797,-140,725
0,12001,713,717,2189,750,-25,750
1,12564,3265,765,1983,720,-114,729
2,12644,3265,765,1983,720,-114,729
0,16001,709,858,2534,660,-9,749
1,16564,3235,893,2328,634,-101,734
2,16644,3235,893,2328,634,-101,734
0,20001,724,1057,2794,576,9,759
1,20564,3293,1089,2536,552,-72,749
2,20644,3293,1089,2536,552,-72,749
0,24001,766,1316,3220,455,-3,769
1,24564,3328,1274,2961,427,-100,761
2,24644,3328,1274,2961,427,-100,761
0,28001,852,1549,3793,305,-11,778
1,28564,3437,1393,3318,273,-76,768
2,28644,3437,1393,3318,273,-76,768
0,32001,679,1897,4137,119,-42,779
1,32564,3199,1757,3513,82,-124,790
2,32644,3199,1757,3513,82,-124,790
0,36001,616,2025,4261,-107,-34,810
1,36564,3192,1779,3336,-139,-95,800
2,36644,3192,1779,3336,-139,-95,800
0,40001,645,1884,3891,-355,-10,807
1,40564,3244,1669,2818,-386,-66,810
2,40644,3244,1669,2818,-386,-66,810
0,44001,712,1780,3517,-661,14,797
1,44564,3337,1628,2144,-699,-44,808
2,44644,3337,1628,2144,-699,-44,808
0,48001,752,1703,3388,-1033,34,791
1,48564,3364,1535,1893,-1064,-13,812
2,48644,3364,1535,1893,-1064,-13,812
0,52001,780,1669,3470,-1473,59,778
1,52564,3406,1464,1677,-1504,14,806
2,52644,3406,1464,1677,-1504,14,806
0,56001,786,1647,3621,-1937,93,764
1,56564,3440,1398,1738,-1959,54,805
2,56644,3440,1398,1738,-1959,54,805
0,60001,538,2366,7134,-2472,361,743
1,60564,3787,1256,957,-2565,90,782
2,60644,3787,1256,957,-2565,90,782
0,64001,895,1318,3526,-2837,238,719
1,64564,3706,1227,1440,-2831,-25,789
2,64644,3706,1227,1440,-2831,-25,789
0,68001,924,1549,3531,-3106,215,659
1,68564,3585,1307,2224,-3064,216,740
2,68644,3585,1307,2224,-3064,216,740
0,72001,1031,1475,3154,-3191,176,675
1,72564,3592,1256,3017,-3147,243,742
2,72644,3592,1256,3017,-3147,243,742
0,76001,1018,1454,3225,-3331,214,660
1,76564,3677,1129,2695,-3258,107,747
2,76644,3677,1129,2695,-3258,107,747
0,80001,1033,1409,2635,-3425,191,652
1,80564,3729,1098,2593,-3345,194,724
2,80644,3729,1098,2593,-3345,194,724
0,84001,1182,1398,2203,-3379,163,659
1,84564,3705,1184,2610,-3296,145,738
2,84644,3705,1184,2610,-3296,145,738
0,88001,1191,1174,1754,-3202,109,691
1,88564,3750,1094,2653,-3103,64,758
2,88644,3750,1094,2653,-3103,64,758
0,92001,1206,952,1411,-2926,60,714
1,92564,3732,908,2816,-2823,48,770
2,92644,3732,908,2816,-2823,48,770
0,96001,1143,855,1419,-2603,13,729
1,96564,3702,860,3053,-2499,-13,767
2,96644,3702,860,3053,-2499,-13,767
0,100001,1127,838,1428,-2213,-21,744
1,100564,3662,914,3272,-2115,-49,774
2,100644,3662,914,3272,-2115,-49,774
0,104001,1120,884,1526,-1810,-47,761
1,104564,3622,945,3307,-1727,-87,779
2,104644,3622,945,3307,-1727,-87,779
0,108001,1096,936,1657,-1456,-76,777
1,108564,3610,998,3305,-1381,-117,792
2,108644,3610,998,3305,-1381,-117,792
0,112001,1091,1010,1942,-1172,-91,791
1,112564,3615,1023,3221,-1121,-141,796
2,112644,3615,1023,3221,-1121,-141,796
0,116001,1092,1098,2198,-975,-97,808
1,116564,3616,1112,3067,-935,-159,805
2,116644,3616,1112,3067,-935,-159,805
0,120001,1091,1162,2308,-841,-107,819
1,120564,3642,1194,2945,-817,-162,816
2,120644,3642,1194,2945,-817,-162,816
0,124001,1091,1244,2481,-764,-110,834
1,124564,3652,1249,2899,-745,-168,824
2,124644,3652,1249,2899,-745,-168,824
0,128001,1093,1305,2591,-730,-103,835
1,128564,3670,1295,2863,-717,-168,830
2,128644,3670,1295,2863,-717,-168,830
0,132001,1106,1376,2685,-731,-104,838
1,132564,3711,1328,2786,-723,-171,825
2,132644,3711,1328,2786,-723,-171,825
0,136001,1142,1418,2693,-750,-105,837
1,136564,3752,1365,2734,-740,-170,832
2,136644,3752,1365,2734,-740,-170,832
0,140001,1167,1424,2658,-773,-108,838
1,140564,3804,1397,2706,-762,-171,828
2,140644,3804,1397,2706,-762,-171,828
0,144001,1185,1417,2609,-794,-111,834
1,144564,3840,1383,2676,-779,-175,823
2,144644,3840,1383,2676,-779,-175,823
0,148001,1209,1429,2581,-799,-109,816
1,148564,3877,1401,2720,-783,-183,813
2,148644,3877,1401,2720,-783,-183,813
0,152001,1239,1453,2503,-764,-126,809
1,152564,3925,1432,2845,-745,-191,794
2,152644,3925,1432,2845,-745,-191,794
0,156001,1261,1462,2402,-699,-147,790
1,156564,3968,1442,2868,-681,-208,774
2,156644,3968,1442,2868,-681,-208,774
0,160001,1287,1390,2335,-628,-156,771
1,160564,4005,1373,2762,-613,-217,748
2,160644,4005,1373,2762,-613,-217,748
0,164001,1312,1347,2419,-595,-169,735
1,164564,4079,1338,2636,-586,-227,714
2,164644,4079,1338,2636,-586,-227,714
0,168001,1369,1336,2485,-604,-177,696
1,168564,4155,1321,2560,-600,-228,672
2,168644,4155,1321,2560,-600,-228,672
0,172001,1438,1357,2505,-639,-182,655
1,172564,4231,1344,2479,-634,-232,634
2,172644,4231,1344,2479,-634,-232,634
0,176001,1482,1402,2472,-674,-192,610
1,176564,4287,1398,2425,-669,-239,586
2,176644,4287,1398,2425,-669,-239,586
0,180001,1484,1437,2408,-712,-203,568
1,180564,4274,1428,2381,-711,-243,541
2,180644,4274,1428,2381,-711,-243,541
0,184001,1463,1454,2390,-755,-210,523
1,184564,4264,1439,2370,-749,-247,489
2,184644,4264,1439,2370,-749,-247,489
0,188001,1447,1465,2376,-796,-221,474
1,188564,4236,1466,2310,-797,-255,449
2,188644,4236,1466,2310,-797,-255,449
0,192001,1431,1471,2354,-850,-233,426
1,192564,4221,1453,2283,-848,-260,398
2,192644,4221,1453,2283,-848,-260,398
0,196001,1432,1469,2371,-906,-249,387
1,196564,4195,1474,2276,-902,-270,362
2,196644,4195,1474,2276,-902,-270,362
0,200001,1423,1462,2386,-959,-251,356
1,200564,4182,1448,2275,-960,-271,326
2,200644,4182,1448,2275,-960,-271,326
0,204001,1417,1428,2368,-1017,-258,319
1,204564,4148,1413,2263,-1014,-261,293
2,204644,4148,1413,2263,-1014,-261,293
0,208001,1396,1372,2346,-1078,-256,293
1,208564,4101,1359,2220,-1079,-252,271
2,208644,4101,1359,2220,-1079,-252,271
0,212001,1368,1338,2363,-1144,-251,272
1,212564,4054,1310,2196,-1138,-245,249
2,212644,4054,1310,2196,-1138,-245,249
0,216001,1370,1259,2324,-1201,-246,253
1,216564,4032,1233,2240,-1196,-228,232
2,216644,4032,1233,2240,-1196,-228,232
0,220001,1387,1199,2367,-1245,-239,236
1,220564,4050,1169,2328,-1234,-216,218
2,220644,4050,1169,2328,-1234,-216,218
0,224001,1451,1135,2329,-1265,-227,225
1,224564,4099,1117,2393,-1249,-208,211
2,224644,4099,1117,2393,-1249,-208,211
0,228001,1492,1067,2279,-1265,-224,219
1,228564,4117,1050,2416,-1248,-201,199
2,228644,4117,1050,2416,-1248,-201,199
0,232001,1537,996,2259,-1248,-220,213
1,232564,4115,969,2439,-1225,-199,198
