device,micros,ax,ay,az,gx,gy,gz
0,0,-1866,-1326,4106,372,497,304
1,563,724,-1463,4120,362,446,366
2,643,724,-1463,4120,362,446,366
0,4000,-1857,-1339,4098,410,512,291
1,4563,728,-1474,4093,405,453,348
2,4643,728,-1474,4093,405,453,348
0,8000,-1865,-1352,4103,454,516,278
1,8563,729,-1487,4090,445,465,334
2,8643,729,-1487,4090,445,465,334
0,12000,-1840,-1361,4092,495,531,258
1,12563,736,-1484,4086,491,478,321
2,12643,736,-1484,4086,491,478,321
0,16000,-1844,-1360,4086,547,545,243
1,16563,761,-1485,4132,541,495,305
2,16643,761,-1485,4132,541,495,305
0,20000,-1830,-1366,4097,600,561,227
1,20563,793,-1500,4152,590,508,289
2,20643,793,-1500,4152,590,508,289
0,24000,-1829,-1371,4145,647,571,203
1,24563,817,-1498,4150,637,520,268
2,24643,817,-1498,4150,637,520,268
0,28000,-1803,-1361,4223,686,582,181
1,28563,869,-1497,4185,674,536,244
2,28643,869,-1497,4185,674,536,244
0,32000,-1751,-1349,4261,707,599,156
1,32563,904,-1492,4202,697,553,218
2,32643,904,-1492,4202,697,553,218
0,36000,-1681,-1340,4387,723,617,136
1,36563,986,-1497,4249,708,570,203
2,36643,986,-1497,4249,708,570,203
0,40000,-1616,-1329,4484,719,622,110
1,40563,1034,-1513,4284,699,579,178
2,40643,1034,-1513,4284,699,579,178
0,43999,-1565,-1348,4567,705,634,86
1,44562,1064,-1550,4329,689,594,152
2,44643,1064,-1550,4329,689,594,152
0,47999,-1576,-1369,4615,691,637,59
1,48562,1060,-1572,4387,673,603,129
2,48643,1060,-1572,4387,673,603,129
0,51999,-1580,-1396,4658,672,646,34
1,52562,1056,-1607,4387,657,613,101
2,52643,1056,-1607,4387,657,613,101
0,55999,-1581,-1413,4675,655,653,2
1,56562,1063,-1629,4433,644,627,76
2,56643,1063,-1629,4433,644,627,76
0,59999,-1578,-1452,4683,649,657,-26
1,60562,1074,-1662,4446,632,631,45
2,60643,1074,-1662,4446,632,631,45
0,63999,-1573,-1480,4687,637,663,-52
1,64562,1086,-1696,4432,625,646,22
2,64643,1086,-1696,4432,625,646,22
0,67999,-1567,-1525,4726,629,672,-87
1,68562,1112,-1754,4443,613,650,-11
2,68643,1112,-1754,4443,613,650,-11
0,71999,-1528,-1562,4723,608,674,-114
1,72562,1132,-1782,4428,597,664,-41
2,72643,1132,-1782,4428,597,664,-41
0,75999,-1505,-1611,4727,593,680,-140
1,76562,1143,-1821,4409,579,674,-66
2,76643,1143,-1821,4409,579,674,-66
0,79999,-1521,-1634,4710,580,691,-173
1,80562,1129,-1844,4442,572,680,-94
2,80643,1129,-1844,4442,572,680,-94
0,83999,-1531,-1647,4647,597,688,-195
1,84562,1101,-1850,4491,586,684,-120
2,84643,1101,-1850,4491,586,684,-120
0,87999,-1553,-1667,4546,632,695,-221
1,88562,1074,-1862,4482,628,693,-143
2,88643,1074,-1862,4482,628,693,-143
0,91999,-1556,-1675,4529,678,702,-248
1,92562,1044,-1872,4502,677,705,-165
2,92643,1044,-1872,4502,677,705,-165
0,95999,-1563,-1706,4529,731,708,-263
1,96562,1048,-1878,4523,728,713,-188
2,96643,1048,-1878,4523,728,713,-188
0,99999,-1584,-1704,4554,778,713,-285
1,100562,1007,-1908,4500,770,714,-207
2,100643,1007,-1908,4500,770,714,-207
0,103999,-1603,-1722,4532,828,710,-305
1,104562,998,-1919,4546,827,710,-227
2,104643,998,-1919,4546,827,710,-227
0,107999,-1621,-1730,4520,892,703,-322
1,108562,975,-1923,4573,886,707,-245
2,108643,975,-1923,4573,886,707,-245
0,111999,-1633,-1739,4533,968,698,-336
1,112562,963,-1934,4625,962,709,-259
2,112643,963,-1934,4625,962,709,-259
0,115999,-1650,-1746,4539,1037,702,-351
1,116562,940,-1971,4590,1032,707,-279
2,116643,940,-1971,4590,1032,707,-279
0,119999,-1698,-1792,4606,1101,698,-371
1,120562,938,-1994,4608,1089,705,-299
2,120643,938,-1994,4608,1089,705,-299
0,123999,-1707,-1815,4648,1156,685,-393
1,124562,925,-2035,4649,1142,685,-322
2,124643,925,-2035,4649,1142,685,-322
0,127999,-1721,-1817,4690,1216,654,-412
1,128562,905,-2043,4722,1201,667,-341
2,128643,905,-2043,4722,1201,667,-341
0,131999,-1728,-1819,4764,1262,643,-422
1,132562,870,-2053,4687,1244,649,-358
2,132643,870,-2053,4687,1244,649,-358
0,135999,-1784,-1831,4808,1298,625,-441
1,136562,828,-2082,4688,1277,634,-373
2,136643,828,-2082,4688,1277,634,-373
0,139999,-1818,-1871,4855,1321,612,-456
1,140562,788,-2137,4705,1297,621,-400
2,140643,788,-2137,4705,1297,621,-400
0,143999,-1828,-1903,4924,1344,589,-471
1,144562,768,-2172,4771,1322,600,-414
2,144643,768,-2172,4771,1322,600,-414
0,147999,-1852,-1911,4997,1363,567,-488
1,148562,751,-2179,4811,1338,573,-435
2,148643,751,-2179,4811,1338,573,-435
0,151999,-1851,-1915,5084,1374,537,-497
1,152562,738,-2185,4836,1342,551,-454
