device,micros,ax,ay,az,gx,gy,gz
0,0,917,873,2985,2284,716,144
1,565,3532,723,3514,2249,640,202
2,645,3532,723,3514,2249,640,202
0,4000,956,846,2986,2371,738,141
1,4565,3572,681,3483,2343,652,206
2,4645,3572,681,3483,2343,652,206
0,8000,967,827,3008,2459,755,138
1,8565,3593,636,3450,2422,673,203
2,8645,3593,636,3450,2422,673,203
0,12000,993,777,3023,2534,777,134
1,12565,3634,587,3396,2494,694,199
2,12645,3634,587,3396,2494,694,199
0,16000,1019,734,3046,2594,806,125
1,16565,3664,525,3363,2555,718,188
2,16645,3664,525,3363,2555,718,188
0,20000,1044,688,3036,2640,827,113
1,20565,3703,474,3283,2596,746,180
2,20645,3703,474,3283,2596,746,180
0,24000,1069,605,3054,2674,858,90
1,24565,3759,382,3220,2625,777,166
2,24645,3759,382,3220,2625,777,166
0,28000,1094,527,3037,2690,885,68
1,28565,3819,297,3146,2642,801,146
2,28645,3819,297,3146,2642,801,146
0,32000,1123,428,2995,2688,925,39
1,32565,3861,229,3002,2643,845,120
2,32645,3861,229,3002,2643,845,120
0,36000,1091,357,3011,2693,967,8
1,36565,3806,125,3011,2645,885,91
2,36645,3806,125,3011,2645,885,91
0,40001,1064,277,2972,2682,992,-24
1,40565,3820,87,2893,2626,918,66
2,40645,3820,87,2893,2626,918,66
0,44000,1055,214,2993,2648,1026,-66
1,44565,3802,8,2906,2597,966,33
2,44645,3802,8,2906,2597,966,33
0,48002,1031,175,3069,2605,1072,-97
1,48565,3802,-30,2850,2551,1007,5
2,48645,3802,-30,2850,2551,1007,5
0,52000,1051,134,3132,2536,1106,-136
1,52565,3834,-77,2803,2484,1050,-32
2,52645,3834,-77,2803,2484,1050,-32
0,56002,1071,80,3154,2466,1141,-173
1,56565,3845,-87,2799,2418,1093,-61
2,56645,3845,-87,2799,2418,1093,-61
0,60000,1097,118,3177,2381,1169,-211
1,60565,3854,-38,2788,2335,1129,-92
2,60645,3854,-38,2788,2335,1129,-92
0,64002,1118,178,3177,2283,1211,-245
1,64565,3846,7,2792,2239,1166,-122
2,64645,3846,7,2792,2239,1166,-122
0,68000,1115,243,3224,2168,1242,-277
1,68565,3840,80,2785,2142,1205,-146
2,68645,3840,80,2785,2142,1205,-146
0,72002,1134,281,3229,2093,1274,-303
1,72565,3852,116,2801,2047,1239,-169
2,72645,3852,116,2801,2047,1239,-169
0,76000,1172,294,3230,1993,1305,-329
1,76565,3880,122,2848,1956,1272,-183
2,76645,3880,122,2848,1956,1272,-183
0,80000,1186,294,3244,1903,1333,-350
1,80565,3886,131,2852,1866,1309,-207
2,80645,3886,131,2852,1866,1309,-207
0,84000,1194,292,3248,1808,1365,-373
1,84565,3901,136,2836,1754,1340,-218
2,84645,3901,136,2836,1754,1340,-218
0,88000,1191,292,3220,1719,1390,-393
1,88565,3885,148,2847,1709,1373,-235
2,88645,3885,148,2847,1709,1373,-235
0,92000,1190,307,3198,1637,1417,-413
1,92565,3877,179,2868,1613,1405,-249
2,92645,3877,179,2868,1613,1405,-249
0,96000,1183,311,3230,1563,1447,-434
1,96565,3865,163,2895,1538,1434,-268
2,96645,3865,163,2895,1538,1434,-268
0,100000,1175,294,3223,1486,1467,-452
1,100565,3865,169,2940,1468,1463,-280
2,100645,3865,169,2940,1468,1463,-280
0,104000,1170,282,3250,1420,1495,-467
1,104565,3853,157,2978,1402,1496,-293
2,104645,3853,157,2978,1402,1496,-293
0,108000,1173,286,3259,1359,1520,-483
1,108565,3854,144,2994,1343,1523,-307
2,108645,3854,144,2994,1343,1523,-307
0,112000,1210,271,3251,1300,1549,-503
1,112565,3869,142,3002,1289,1550,-316
2,112645,3869,142,3002,1289,1550,-316
0,116000,1212,252,3224,1251,1570,-519
