device,micros,ax,ay,az,gx,gy,gz
0,0,2280,265,3523,-3420,-68,-52
1,563,4851,-73,3752,-3351,1,-2
2,643,4851,-73,3752,-3351,1,-2
0,4000,2289,261,3529,-3357,-57,-48
1,4563,4857,-73,3793,-3289,4,7
2,4643,4857,-73,3793,-3289,4,7
0,8000,2309,261,3541,-3289,-53,-42
1,8563,4854,-64,3811,-3223,10,10
2,8643,4854,-64,3811,-3223,10,10
0,12000,2314,266,3534,-3225,-47,-36
1,12563,4864,-71,3816,-3158,10,17
2,12643,4864,-71,3816,-3158,10,17
0,16000,2349,255,3513,-3154,-44,-29
1,16563,4902,-58,3802,-3087,16,22
2,16643,4902,-58,3802,-3087,16,22
0,20000,2362,240,3527,-3080,-37,-23
1,20563,4907,-87,3826,-3021,14,27
2,20643,4907,-87,3826,-3021,14,27
0,24000,2355,239,3549,-3016,-35,-20
1,24563,4913,-81,3826,-2953,14,29
2,24643,4913,-81,3826,-2953,14,29
0,28000,2367,208,3562,-2947,-33,-12
1,28563,4915,-102,3823,-2889,21,31
2,28643,4915,-102,3823,-2889,21,31
0,32000,2356,192,3572,-2879,-36,-13
1,32563,4921,-119,3822,-2822,16,33
2,32643,4921,-119,3822,-2822,16,33
0,36000,2331,171,3609,-2818,-34,-12
1,36563,4906,-137,3848,-2762,17,30
2,36643,4906,-137,3848,-2762,17,30
0,39999,2296,136,3600,-2753,-35,-16
1,40562,4872,-152,3849,-2697,19,30
2,40642,4872,-152,3849,-2697,19,30
0,43999,2268,130,3618,-2693,-35,-10
1,44562,4873,-163,3881,-2637,15,25
2,44643,4873,-163,3881,-2637,15,25
0,47999,2268,114,3643,-2630,-33,-18
1,48562,4847,-145,3903,-2575,10,27
2,48643,4847,-145,3903,-2575,10,27
0,51999,2258,136,3674,-2564,-39,-19
1,52562,4844,-128,3913,-2513,6,21
2,52643,4844,-128,3913,-2513,6,21
0,55999,2245,148,3668,-2496,-47,-18
1,56562,4841,-112,3941,-2449,3,22
2,56643,4841,-112,3941,-2449,3,22
0,59999,2228,181,3695,-2429,-48,-12
1,60562,4821,-45,3977,-2380,-2,22
2,60643,4821,-45,3977,-2380,-2,22
0,63999,2238,220,3702,-2360,-53,-17
1,64562,4789,-46,3974,-2313,-11,21
2,64643,4789,-46,3974,-2313,-11,21
0,67999,2243,252,3685,-2290,-58,-8
1,68562,4786,12,3979,-2241,-22,29
2,68643,4786,12,3979,-2241,-22,29
0,71999,2245,288,3672,-2211,-66,4
1,72562,4782,54,4005,-2166,-26,37
2,72643,4782,54,4005,-2166,-26,37
0,75999,2260,308,3674,-2132,-67,13
1,76562,4790,77,4000,-2088,-34,44
2,76643,4790,77,4000,-2088,-34,44
0,79999,2268,321,3658,-2050,-75,26
1,80562,4806,99,4003,-2009,-44,51
2,80642,4806,99,4003,-2009,-44,51
0,83999,2265,344,3624,-1965,-80,37
1,84562,4798,128,4013,-1922,-51,64
2,84643,4798,128,4013,-1922,-51,64
0,87999,2291,359,3624,-1876,-87,49
1,88562,4807,148,3991,-1837,-57,71
2,88643,4807,148,3991,-1837,-57,71
0,91999,2288,380,3599,-1783,-88,66
1,92562,4814,164,3979,-1741,-67,87
2,92643,4814,164,3979,-1741,-67,87
0,95999,2286,391,3606,-1692,-93,82
1,96562,4817,187,3989,-1650,-70,102
2,96643,4817,187,3989,-1650,-70,102
0,99999,2299,374,3587,-1600,-94,95
1,100562,4823,192,3971,-1562,-80,118
2,100643,4823,192,3971,-1562,-80,118
0,103999,2300,377,3569,-1508,-100,115
1,104562,4813,199,3964,-1469,-85,128
2,104643,4813,199,3964,-1469,-85,128
0,107999,2297,381,3597,-1416,-103,129
1,108562,4829,200,3983,-1384,-92,145
2,108643,4829,200,3983,-1384,-92,145
0,111999,2275,371,3600,-1329,-107,145
1,112562,4826,199,3935,-1299,-99,158
2,112643,4826,199,3935,-1299,-99,158
0,115999,2267,341,3611,-1252,-106,161
1,116562,4804,165,3925,-1224,-102,167
2,116643,4804,165,3925,-1224,-102,167
0,119999,2239,321,3602,-1174,-114,171
1,120562,4783,143,3910,-1148,-106,178
2,120642,4783,143,3910,-1148,-106,178
0,123999,2228,284,3636,-1109,-114,177
1,124562,4791,114,3916,-1082,-113,183
2,124643,4791,114,3916,-1082,-113,183
0,127999,2240,249,3632,-1041,-115,186
1,128562,4793,64,3884,-1018,-119,186
2,128643,4793,64,3884,-1018,-119,186
0,131999,2218,207,3642,-984,-122,190
1,132562,4799,34,3848,-966,-119,188
2,132643,4799,34,3848,-966,-119,188
0,135999,2233,179,3657,-932,-119,191
1,136562,4810,9,3810,-918,-121,188
2,136643,4810,9,3810,-918,-121,188
0,139999,2225,165,3647,-886,-122,193
1,140562,4800,-8,3825,-867,-124,183
2,140643,4800,-8,3825,-867,-124,183
0,143999,2227,166,3668,-849,-119,185
1,144562,4795,-3,3774,-832,-127,186
2,144643,4795,-3,3774,-832,-127,186
0,147999,2220,160,3654,-809,-121,188
1,148562,4795,-1,3766,-795,-125,184
2,148643,4795,-1,3766,-795,-125,184
0,151999,2205,182,3652,-773,-120,183
1,152562,4801,5,3773,-764,-125,178
2,152643,4801,5,3773,-764,-125,178
0,155999,2186,177,3633,-742,-121,183
1,156562,4770,24,3758,-731,-121,182
2,156643,4770,24,3758,-731,-121,182
0,159999,2174,184,3663,-719,-119,184
1,160562,4769,10,3756,-708,-125,176
2,160642,4769,10,3756,-708,-125,176
0,163999,2154,159,3670,-689,-120,186
1,164562,4759,3,3757,-682,-123,176
2,164643,4759,3,3757,-682,-123,176
0,167999,2143,160,3695,-671,-118,183
1,168562,4737,-2,3785,-659,-124,170
2,168643,4737,-2,3785,-659,-124,170
0,171999,2114,146,3716,-644,-120,179
1,172562,4709,2,3780,-636,-123,171
2,172643,4709,2,3780,-636,-123,171
0,175999,2104,174,3728,-624,-117,174
1,176562,4683,16,3779,-618,-125,166
2,176643,4683,16,3779,-618,-125,166
0,179999,2086,180,3720,-607,-121,174
1,180562,4656,23,3788,-599,-125,167
2,180643,4656,23,3788,-599,-125,167
0,183999,2065,198,3721,-588,-121,173
1,184562,4634,37,3789,-580,-129,166
2,184643,4634,37,3789,-580,-129,166
0,187999,2032,202,3728,-563,-124,178
1,188562,4599,47,3778,-558,-129,168
2,188643,4599,47,3778,-558,-129,168
0,191999,2020,210,3721,-547,-117,180
1,192562,4594,49,3770,-542,-128,165
2,192643,4594,49,3770,-542,-128,165
0,195999,2022,190,3722,-528,-125,175
1,196562,4613,17,3779,-522,-128,164
2,196643,4613,17,3779,-522,-128,164
0,199999,2029,185,3743,-513,-123,174
1,200562,4613,14,3768,-511,-125,161
2,200642,4613,14,3768,-511,-125,161
0,203999,2032,174,3724,-498,-117,171
1,204562,4616,21,3732,-491,-125,161
2,204643,4616,21,3732,-491,-125,161
0,207999,2015,176,3704,-484,-116,171
1,208562,4609,22,3726,-479,-123,162
2,208643,4609,22,3726,-479,-123,162
0,211999,2004,177,3693,-473,-110,169
1,212562,4583,33,3713,-472,-122,159
2,212643,4583,33,3713,-472,-122,159
0,215999,1976,184,3696,-467,-109,169
1,216562,4561,38,3689,-466,-116,159
2,216643,4561,38,3689,-466,-116,159
0,219999,1971,181,3685,-459,-104,166
1,220562,4559,25,3680,-458,-105,155
2,220643,4559,25,3680,-458,-105,155
0,223999,1972,172,3704,-456,-98,163
1,224562,4549,12,3665,-453,-100,155
2,224643,4549,12,3665,-453,-100,155
0,227999,1968,158,3704,-460,-90,160
1,228562,4551,8,3655,-453,-93,155
2,228643,4551,8,3655,-453,-93,155
0,231999,1944,150,3720,-461,-83,158
1,232562,4540,1,3649,-466,-89,151
2,232643,4540,1,3649,-466,-89,151
0,235999,1923,146,3719,-477,-77,158
1,236562,4497,-9,3642,-476,-82,148
2,236643,4497,-9,3642,-476,-82,148
0,239999,1895,144,3740,-490,-74,147
