device,micros,ax,ay,az,gx,gy,gz
0,0,1846,884,3707,-4081,-1079,261
1,564,4522,429,3730,-4025,-1018,186
2,644,4522,429,3730,-4025,-1018,186
0,3998,1872,912,3650,-4082,-1082,260
1,4563,4544,444,3728,-4023,-1011,181
2,4643,4544,444,3728,-4023,-1011,181
0,7999,1877,928,3674,-4076,-1066,255
1,8563,4546,451,3757,-4021,-997,182
2,8643,4546,451,3757,-4021,-997,182
0,11999,1862,918,3646,-4070,-1066,255
1,12564,4550,430,3726,-4016,-1000,177
2,12644,4550,430,3726,-4016,-1000,177
0,15998,1875,877,3657,-4065,-1061,251
1,16563,4540,409,3758,-4009,-993,172
2,16643,4540,409,3758,-4009,-993,172
0,19999,1860,844,3666,-4056,-1056,246
1,20563,4544,371,3761,-3998,-982,170
2,20643,4544,371,3761,-3998,-982,170
0,23999,1851,836,3635,-4046,-1049,235
1,24564,4545,375,3740,-3984,-981,165
2,24644,4545,375,3740,-3984,-981,165
0,27998,1855,845,3609,-4028,-1041,234
1,28563,4538,400,3727,-3970,-975,162
2,28643,4538,400,3727,-3970,-975,162
0,31999,1858,856,3568,-4011,-1032,229
1,32563,4540,417,3693,-3953,-965,156
2,32643,4540,417,3693,-3953,-965,156
0,35999,1846,866,3573,-3992,-1028,226
1,36564,4515,427,3699,-3938,-958,157
2,36644,4515,427,3699,-3938,-958,157
0,39999,1823,841,3574,-3971,-1018,225
1,40564,4495,402,3749,-3914,-951,152
2,40644,4495,402,3749,-3914,-951,152
0,43998,1808,827,3572,-3948,-1010,223
1,44563,4474,388,3738,-3890,-941,155
2,44643,4474,388,3738,-3890,-941,155
0,47999,1797,825,3573,-3921,-998,220
1,48563,4461,396,3731,-3866,-930,150
2,48643,4461,396,3731,-3866,-930,150
0,51999,1804,827,3535,-3899,-989,216
1,52564,4453,413,3728,-3842,-922,151
2,52644,4453,413,3728,-3842,-922,151
0,55998,1797,835,3525,-3867,-981,216
1,56563,4432,430,3705,-3810,-914,149
2,56643,4432,430,3705,-3810,-914,149
0,59999,1772,832,3545,-3838,-968,215
1,60563,4426,424,3718,-3786,-905,146
2,60643,4426,424,3718,-3786,-905,146
0,63999,1778,810,3539,-3810,-961,211
1,64564,4414,407,3743,-3751,-893,148
2,64644,4414,407,3743,-3751,-893,148
0,67998,1768,801,3543,-3778,-950,210
1,68563,4407,395,3754,-3721,-885,146
2,68643,4407,395,3754,-3721,-885,146
0,71999,1755,792,3547,-3744,-939,212
1,72563,4389,383,3766,-3688,-871,145
2,72643,4389,383,3766,-3688,-871,145
0,75999,1742,779,3552,-3707,-926,207
1,76564,4377,373,3767,-3650,-866,143
2,76644,4377,373,3767,-3650,-866,143
0,80000,1717,761,3544,-3672,-924,211
1,80564,4376,362,3738,-3621,-854,146
2,80644,4376,362,3738,-3621,-854,146
0,83998,1722,724,3591,-3636,-911,204
1,84563,4383,331,3788,-3582,-852,142
2,84643,4383,331,3788,-3582,-852,142
0,87999,1709,666,3650,-3601,-907,200
1,88563,4361,268,3861,-3548,-849,140
2,88643,4361,268,3861,-3548,-849,140
0,91999,1667,618,3684,-3571,-902,196
1,92564,4342,240,3876,-3515,-836,132
2,92644,4342,240,3876,-3515,-836,132
0,95998,1663,617,3666,-3535,-895,187
1,96563,4337,218,3860,-3485,-836,125
2,96643,4337,218,3860,-3485,-836,125
0,99999,1646,601,3664,-3500,-902,186
1,100563,4300,240,3899,-3445,-835,120
2,100643,4300,240,3899,-3445,-835,120
0,103999,1641,631,3705,-3463,-892,175
1,104564,4295,278,3875,-3417,-823,111
2,104644,4295,278,3875,-3417,-823,111
0,107998,1627,651,3680,-3429,-888,173
1,108563,4265,268,3858,-3381,-827,110
2,108643,4265,268,3858,-3381,-827,110
0,111999,1600,657,3711,-3401,-889,168
1,112563,4253,282,3871,-3348,-824,106
2,112643,4253,282,3871,-3348,-824,106
0,115999,1576,649,3739,-3366,-873,165
1,116564,4206,291,3913,-3317,-814,103
2,116644,4206,291,3913,-3317,-814,103
0,119999,1559,645,3673,-3334,-879,163
1,120564,4190,274,3872,-3289,-820,97
2,120644,4190,274,3872,-3289,-820,97
0,123998,1555,648,3695,-3307,-871,161
1,124563,4186,297,3861,-3259,-810,101
2,124643,4186,297,3861,-3259,-810,101
0,127999,1508,660,3717,-3281,-864,157
1,128563,4138,298,3864,-3232,-808,97
2,128643,4138,298,3864,-3232,-808,97
0,131999,1479,662,3725,-3251,-865,161
1,132564,4104,303,3881,-3211,-810,98
2,132644,4104,303,3881,-3211,-810,98
0,135998,1474,651,3712,-3227,-862,154
1,136563,4091,297,3877,-3181,-798,94
2,136643,4091,297,3877,-3181,-798,94
0,139999,1445,635,3716,-3203,-857,155
1,140563,4083,298,3880,-3157,-794,96
2,140643,4083,298,3880,-3157,-794,96
0,143999,1414,637,3719,-3177,-856,156
1,144564,4057,284,3871,-3132,-794,93
2,144644,4057,284,3871,-3132,-794,93
0,147998,1398,634,3741,-3153,-845,152
1,148563,4061,290,3874,-3109,-786,92
2,148643,4061,290,3874,-3109,-786,92
0,151999,1389,621,3747,-3131,-842,153
1,152563,4048,275,3879,-3091,-785,91
2,152643,4048,275,3879,-3091,-785,91
0,155999,1384,592,3745,-3116,-845,148
1,156564,4045,268,3869,-3072,-779,86
2,156644,4045,268,3869,-3072,-779,86
0,159999,1393,597,3730,-3089,-834,146
1,160564,4047,264,3883,-3049,-779,88
2,160644,4047,264,3883,-3049,-779,88
0,163998,1431,597,3710,-3074,-834,146
1,164563,4074,261,3820,-3032,-777,83
2,164643,4074,261,3820,-3032,-777,83
0,167999,1474,586,3730,-3055,-828,138
1,168563,4116,267,3828,-3011,-769,83
2,168643,4116,267,3828,-3011,-769,83
0,171999,1497,573,3735,-3037,-824,137
1,172564,4142,231,3836,-2997,-768,75
2,172644,4142,231,3836,-2997,-768,75
0,175998,1537,560,3733,-3018,-813,132
1,176563,4160,211,3835,-2979,-760,73
2,176643,4160,211,3835,-2979,-760,73
0,179999,1520,527,3710,-3001,-812,126
1,180563,4178,182,3793,-2960,-750,63
2,180643,4178,182,3793,-2960,-750,63
0,183999,1532,473,3727,-2986,-804,113
1,184564,4191,167,3789,-2948,-746,59
2,184644,4191,167,3789,-2948,-746,59
0,187998,1530,461,3681,-2971,-801,105
1,188563,4167,161,3775,-2928,-734,48
2,188643,4167,161,3775,-2928,-734,48
0,191999,1513,462,3681,-2955,-793,97
1,192563,4173,143,3758,-2916,-728,39
2,192643,4173,143,3758,-2916,-728,39
0,195999,1509,454,3671,-2941,-783,86
1,196564,4162,139,3754,-2905,-718,31
2,196644,4162,139,3754,-2905,-718,31
0,199999,1481,439,3679,-2925,-770,79
1,200564,4138,159,3766,-2886,-708,18
2,200644,4138,159,3766,-2886,-708,18
0,203998,1441,440,3678,-2909,-764,66
1,204563,4096,160,3763,-2869,-699,11
2,204643,4096,160,3763,-2869,-699,11
0,207999,1431,495,3680,-2888,-760,61
1,208563,4063,208,3754,-2850,-686,4
2,208643,4063,208,3754,-2850,-686,4
0,211999,1424,536,3644,-2871,-740,56
1,212564,4040,258,3759,-2831,-681,4
2,212644,4040,258,3759,-2831,-681,4
0,215998,1408,571,3629,-2849,-734,56
1,216563,4025,289,3728,-2812,-669,2
2,216643,4025,289,3728,-2812,-669,2
0,219999,1410,589,3630,-2830,-721,53
1,220563,4021,289,3730,-2794,-659,7
2,220643,4021,289,3730,-2794,-659,7
0,223999,1400,580,3628,-2811,-713,53
1,224564,4002,301,3757,-2770,-649,2
2,224644,4002,301,3757,-2770,-649,2
0,227998,1369,589,3645,-2788,-703,52
1,228563,3977,290,3737,-2751,-634,8
2,228643,3977,290,3737,-2751,-634,8
0,231999,1383,560,3644,-2768,-684,54
1,232563,3974,285,3730,-2731,-626,3
2,232643,3974,285,3730,-2731,-626,3
0,235999,1388,540,3629,-2757,-684,51
1,236564,4002,255,3707,-2721,-616,6
2,236644,4002,255,3707,-2721,-616,6
0,239999,1424,530,3646,-2745,-669,49
1,240564,4052,241,3743,-2706,-607,2
2,240644,4052,241,3743,-2706,-607,2
0,243998,1487,523,3633,-2734,-660,49
1,244563,4117,235,3765,-2695,-594,1
2,244643,4117,235,3765,-2695,-594,1
0,247999,1513,500,3652,-2714,-649,40
1,248563,4166,218,3723,-2684,-584,-2
2,248643,4166,218,3723,-2684,-584,-2
0,251999,1545,471,3709,-2704,-636,35
1,252564,4185,176,3700,-2671,-574,-7
2,252644,4185,176,3700,-2671,-574,-7
0,255998,1550,441,3670,-2695,-625,25
1,256563,4200,164,3732,-2661,-562,-11
2,256643,4200,164,3732,-2661,-562,-11
0,259999,1567,447,3659,-2684,-615,20
1,260563,4204,166,3747,-2646,-554,-21
2,260643,4204,166,3747,-2646,-554,-21
0,263999,1589,435,3623,-2671,-603,9
1,264564,4233,150,3710,-2636,-539,-24
2,264644,4233,150,3710,-2636,-539,-24
0,267998,1600,435,3630,-2657,-594,2
1,268563,4255,166,3717,-2621,-526,-34
2,268643,4255,166,3717,-2621,-526,-34
0,271999,1622,460,3654,-2641,-582,0
1,272563,4254,201,3722,-2604,-519,-35
2,272643,4254,201,3722,-2604,-519,-35
0,275999,1646,506,3613,-2628,-567,-10
1,276564,4257,257,3701,-2590,-504,-39
2,276644,4257,257,3701,-2590,-504,-39
0,279999,1651,548,3570,-2605,-555,-6
1,280564,4246,292,3681,-2570,-486,-39
2,280644,4246,292,3681,-2570,-486,-39
0,283998,1643,574,3583,-2584,-543,-8
1,284563,4205,318,3678,-2549,-479,-36
2,284643,4205,318,3678,-2549,-479,-36
0,287999,1624,586,3565,-2567,-527,-4
1,288563,4188,335,3696,-2529,-462,-32
2,288643,4188,335,3696,-2529,-462,-32
0,291999,1628,624,3525,-2544,-508,2
1,292564,4192,369,3649,-2509,-453,-28
2,292644,4192,369,3649,-2509,-453,-28
0,295998,1613,633,3514,-2523,-498,8
1,296563,4182,378,3701,-2486,-437,-21
2,296643,4182,378,3701,-2486,-437,-21
0,299999,1633,631,3556,-2495,-481,10
1,300563,4195,374,3724,-2457,-421,-9
2,300643,4195,374,3724,-2457,-421,-9
0,303999,1614,637,3561,-2466,-465,15
1,304564,4192,383,3722,-2431,-411,-7
2,304644,4192,383,3722,-2431,-411,-7
0,307998,1598,654,3565,-2442,-458,20
1,308563,4184,410,3724,-2402,-403,3
2,308643,4184,410,3724,-2402,-403,3
0,311999,1630,660,3579,-2412,-446,29
1,312563,4215,412,3744,-2372,-391,11
2,312643,4215,412,3744,-2372,-391,11
0,315999,1658,646,3547,-2379,-428,39
1,316564,4255,399,3717,-2343,-378,23
2,316644,4255,399,3717,-2343,-378,23
0,319999,1708,601,3533,-2349,-420,43
1,320564,4318,353,3706,-2312,-369,27
2,320644,4318,353,3706,-2312,-369,27
0,323998,1763,554,3557,-2321,-403,47
1,324563,4368,304,3704,-2282,-358,28
2,324643,4368,304,3704,-2282,-358,28
0,327999,1798,490,3524,-2293,-393,41
1,328563,4435,246,3638,-2263,-343,27
2,328643,4435,246,3638,-2263,-343,27
0,331999,1829,439,3528,-2273,-381,36
1,332564,4465,195,3635,-2238,-330,20
2,332644,4465,195,3635,-2238,-330,20
0,335998,1877,403,3506,-2249,-363,29
1,336563,4496,175,3591,-2217,-313,20
2,336643,4496,175,3591,-2217,-313,20
0,339999,1923,391,3483,-2232,-348,22
1,340563,4567,176,3571,-2198,-297,8
2,340643,4567,176,3571,-2198,-297,8
0,343999,1975,405,3474,-2208,-331,13
1,344564,4613,190,3583,-2178,-281,4
2,344644,4613,190,3583,-2178,-281,4
0,347998,2002,422,3474,-2189,-316,4
1,348563,4610,216,3591,-2154,-270,-2
2,348643,4610,216,3591,-2154,-270,-2
0,351999,2028,446,3466,-2159,-304,-1
1,352563,4614,224,3612,-2123,-259,-4
2,352643,4614,224,3612,-2123,-259,-4
0,355999,2040,469,3504,-2123,-292,5
1,356564,4627,260,3689,-2088,-249,-3
2,356644,4627,260,3689,-2088,-249,-3
0,359999,2052,524,3552,-2082,-286,5
1,360564,4624,315,3775,-2048,-235,-1
2,360644,4624,315,3775,-2048,-235,-1
0,363998,2042,561,3605,-2032,-276,6
1,364563,4590,343,3861,-2000,-239,2
2,364643,4590,343,3861,-2000,-239,2
0,367999,2020,613,3645,-1975,-280,15
1,368563,4576,407,3932,-1942,-240,8
2,368643,4576,407,3932,-1942,-240,8
0,371999,2009,625,3655,-1915,-280,25
1,372564,4574,440,3981,-1879,-245,23
2,372644,4574,440,3981,-1879,-245,23
0,375998,2005,692,3678,-1844,-284,43
1,376563,4530,474,4012,-1815,-249,33
2,376643,4530,474,4012,-1815,-249,33
0,379999,2001,697,3675,-1774,-292,56
1,380563,4520,474,4055,-1741,-255,48
2,380643,4520,474,4055,-1741,-255,48
0,383999,1992,685,3676,-1702,-296,75
1,384564,4511,470,4001,-1674,-267,59
2,384644,4511,470,4001,-1674,-267,59
0,387998,1978,673,3670,-1638,-302,88
1,388563,4505,480,3977,-1610,-275,78
2,388643,4505,480,3977,-1610,-275,78
0,391999,1981,663,3636,-1578,-305,105
1,392563,4502,463,3913,-1554,-279,88
2,392643,4502,463,3913,-1554,-279,88
0,395999,2003,670,3588,-1525,-306,118
1,396564,4526,473,3853,-1497,-283,105
