device,micros,ax,ay,az,gx,gy,gz
0,0,1235,-778,2863,-371,1864,-131
1,563,3864,-817,2591,-338,1844,128
2,643,3864,-817,2591,-338,1844,128
0,4001,1242,-795,2893,-408,1869,-145
1,4564,3858,-794,2567,-375,1854,107
2,4644,3858,-794,2567,-375,1854,107
0,8002,1261,-751,2868,-453,1879,-166
1,8564,3883,-756,2574,-421,1865,94
2,8645,3883,-756,2574,-421,1865,94
0,12002,1281,-713,2910,-499,1886,-180
1,12564,3869,-740,2595,-463,1876,75
2,12645,3869,-740,2595,-463,1876,75
0,16002,1268,-697,2946,-551,1889,-198
1,16564,3858,-760,2618,-512,1884,65
2,16645,3858,-760,2618,-512,1884,65
0,20002,1240,-728,2995,-606,1882,-214
1,20564,3838,-785,2651,-567,1885,41
2,20645,3838,-785,2651,-567,1885,41
0,24002,1224,-724,3099,-662,1877,-236
1,24564,3823,-808,2757,-621,1885,29
2,24645,3823,-808,2757,-621,1885,29
0,28002,1196,-754,3203,-723,1878,-253
1,28564,3796,-842,2787,-688,1886,7
2,28645,3796,-842,2787,-688,1886,7
0,32002,1202,-743,3169,-785,1870,-269
1,32564,3799,-796,2757,-743,1875,-10
2,32645,3799,-796,2757,-743,1875,-10
0,36002,1230,-669,3164,-846,1852,-282
1,36564,3816,-737,2769,-809,1858,-25
2,36645,3816,-737,2769,-809,1858,-25
0,40000,1243,-607,3250,-926,1849,-295
1,40563,3810,-678,2791,-884,1864,-38
2,40643,3810,-678,2791,-884,1864,-38
0,44001,1235,-569,3247,-1000,1840,-303
1,44564,3800,-654,2811,-955,1852,-39
2,44644,3800,-654,2811,-955,1852,-39
0,48002,1260,-541,3185,-1071,1825,-306
1,48564,3819,-613,2774,-1026,1843,-50
2,48645,3819,-613,2774,-1026,1843,-50
0,52002,1293,-486,3139,-1144,1812,-306
1,52564,3823,-571,2750,-1096,1830,-44
2,52645,3823,-571,2750,-1096,1830,-44
0,56002,1299,-440,3173,-1218,1803,-303
1,56564,3812,-546,2733,-1177,1827,-48
2,56645,3812,-546,2733,-1177,1827,-48
0,60002,1287,-418,3185,-1306,1792,-303
1,60564,3807,-518,2741,-1256,1815,-40
2,60645,3807,-518,2741,-1256,1815,-40
0,64002,1304,-383,3207,-1382,1781,-295
1,64564,3788,-506,2805,-1332,1809,-35
2,64645,3788,-506,2805,-1332,1809,-35
0,68002,1295,-395,3163,-1456,1771,-283
1,68564,3757,-498,2777,-1402,1797,-28
2,68645,3757,-498,2777,-1402,1797,-28
0,72002,1272,-410,3169,-1523,1765,-280
1,72564,3750,-524,2770,-1474,1785,-22
2,72645,3750,-524,2770,-1474,1785,-22
0,76002,1259,-412,3172,-1595,1749,-275
1,76564,3735,-533,2784,-1536,1775,-17
2,76645,3735,-533,2784,-1536,1775,-17
0,80001,1275,-405,3123,-1650,1735,-266
1,80564,3743,-503,2846,-1592,1763,-10
2,80644,3743,-503,2846,-1592,1763,-10
0,84002,1281,-370,3098,-1695,1725,-256
1,84564,3726,-480,2874,-1632,1752,2
2,84645,3726,-480,2874,-1632,1752,2
0,88002,1274,-351,3099,-1720,1712,-243
1,88564,3715,-445,2929,-1659,1732,17
2,88645,3715,-445,2929,-1659,1732,17
0,92002,1253,-320,3099,-1741,1696,-224
1,92564,3697,-433,2972,-1674,1719,29
2,92645,3697,-433,2972,-1674,1719,29
0,96002,1240,-318,3078,-1748,1682,-203
1,96564,3683,-414,2986,-1681,1696,44
2,96645,3683,-414,2986,-1681,1696,44
0,100002,1235,-314,3021,-1746,1666,-185
1,100564,3675,-407,2999,-1681,1683,61
2,100645,3675,-407,2999,-1681,1683,61
0,104002,1261,-275,2995,-1732,1653,-164
1,104564,3685,-386,3009,-1664,1653,84
2,104645,3685,-386,3009,-1664,1653,84
0,108002,1276,-285,2976,-1718,1638,-142
1,108564,3701,-372,2947,-1652,1655,102
2,108645,3701,-372,2947,-1652,1655,102
0,112002,1283,-261,2939,-1709,1624,-118
1,112564,3716,-362,2896,-1644,1615,121
2,112645,3716,-362,2896,-1644,1615,121
0,116002,1280,-250,2944,-1709,1611,-100
1,116564,3698,-329,2879,-1646,1604,139
2,116645,3698,-329,2879,-1646,1604,139
0,120001,1301,-195,2954,-1710,1602,-73
1,120564,3710,-267,2903,-1650,1612,163
2,120644,3710,-267,2903,-1650,1612,163
0,124002,1310,-131,2935,-1714,1594,-45
1,124564,3696,-238,2865,-1656,1613,194
2,124645,3696,-238,2865,-1656,1613,194
0,128002,1313,-125,2925,-1732,1584,-19
1,128564,3702,-226,2789,-1674,1609,220
2,128645,3702,-226,2789,-1674,1609,220
0,132002,1301,-118,2924,-1765,1575,8
1,132564,3699,-219,2748,-1708,1603,246
2,132645,3699,-219,2748,-1708,1603,246
0,136002,1291,-100,2946,-1803,1570,33
1,136564,3694,-220,2783,-1745,1553,270
2,136645,3694,-220,2783,-1745,1553,270
0,140002,1293,-93,2988,-1841,1554,59
1,140564,3691,-206,2820,-1783,1562,299
2,140645,3691,-206,2820,-1783,1562,299
0,144002,1294,-78,3002,-1882,1542,92
1,144564,3713,-200,2817,-1826,1537,325
2,144645,3713,-200,2817,-1826,1537,325
0,148002,1309,-96,3055,-1932,1523,117
1,148564,3729,-235,2802,-1875,1527,348
2,148645,3729,-235,2802,-1875,1527,348
0,152002,1331,-115,3071,-1988,1514,139
1,152564,3763,-246,2796,-1931,1510,368
2,152645,3763,-246,2796,-1931,1510,368
0,156002,1338,-117,3103,-2039,1494,164
1,156564,3769,-267,2863,-1978,1487,389
2,156645,3769,-267,2863,-1978,1487,389
0,160001,1348,-142,3105,-2084,1477,186
1,160564,3770,-297,2891,-2027,1469,411
2,160644,3770,-297,2891,-2027,1469,411
0,164002,1332,-172,3148,-2132,1453,204
1,164564,3762,-339,2919,-2069,1447,426
2,164645,3762,-339,2919,-2069,1447,426
0,168002,1315,-204,3188,-2176,1430,220
1,168564,3751,-378,2949,-2114,1423,444
2,168645,3751,-378,2949,-2114,1423,444
0,172002,1315,-203,3207,-2218,1405,238
1,172564,3757,-380,2983,-2160,1394,454
2,172645,3757,-380,2983,-2160,1394,454
0,176002,1321,-196,3204,-2252,1382,254
1,176564,3756,-364,3015,-2189,1368,469
2,176645,3756,-364,3015,-2189,1368,469
0,180002,1318,-179,3143,-2287,1357,274
1,180564,3756,-356,2966,-2220,1344,480
2,180645,3756,-356,2966,-2220,1344,480
0,184002,1311,-201,3091,-2313,1335,289
1,184564,3751,-361,2904,-2249,1319,498
