device,micros,ax,ay,az,gx,gy,gz
0,0,-588,-1636,3511,-452,-1759,2014
1,563,1930,-1754,3202,-504,-1955,1770
2,643,1930,-1754,3202,-504,-1955,1770
0,4000,-607,-1636,3514,-453,-1763,2016
1,4563,1922,-1744,3224,-509,-1957,1773
2,4643,1922,-1744,3224,-509,-1957,1773
0,8000,-628,-1636,3504,-456,-1763,2022
1,8563,1885,-1769,3176,-511,-1959,1775
2,8644,1885,-1769,3176,-511,-1959,1775
0,12000,-632,-1657,3503,-463,-1765,2023
1,12563,1871,-1768,3197,-516,-1963,1780
2,12643,1871,-1768,3197,-516,-1963,1780
0,16000,-662,-1649,3499,-462,-1771,2026
1,16563,1845,-1772,3179,-519,-1965,1779
2,16644,1845,-1772,3179,-519,-1965,1779
0,20000,-705,-1655,3492,-469,-1772,2027
1,20563,1832,-1782,3183,-519,-1971,1782
2,20643,1832,-1782,3183,-519,-1971,1782
0,24000,-726,-1675,3452,-468,-1773,2031
1,24563,1795,-1792,3158,-516,-1973,1784
2,24644,1795,-1792,3158,-516,-1973,1784
0,28000,-763,-1709,3447,-470,-1777,2032
1,28563,1759,-1819,3164,-522,-1973,1784
2,28643,1759,-1819,3164,-522,-1973,1784
0,32000,-793,-1741,3434,-469,-1782,2036
1,32563,1742,-1849,3121,-518,-1976,1785
2,32644,1742,-1849,3121,-518,-1976,1785
0,36000,-822,-1764,3414,-466,-1782,2032
1,36563,1702,-1874,3101,-521,-1974,1786
2,36643,1702,-1874,3101,-521,-1974,1786
0,40000,-852,-1795,3403,-468,-1782,2031
1,40563,1681,-1882,3075,-523,-1981,1785
2,40643,1681,-1882,3075,-523,-1981,1785
0,44000,-868,-1808,3399,-472,-1784,2035
1,44563,1659,-1908,3067,-518,-1981,1786
2,44643,1659,-1908,3067,-518,-1981,1786
0,48000,-885,-1834,3382,-474,-1781,2036
1,48563,1648,-1917,3060,-522,-1980,1786
2,48643,1648,-1917,3060,-522,-1980,1786
0,52000,-905,-1854,3395,-475,-1787,2037
1,52563,1616,-1954,3037,-531,-1980,1786
2,52643,1616,-1954,3037,-531,-1980,1786
0,56000,-922,-1880,3384,-479,-1789,2032
1,56563,1598,-1967,3025,-536,-1982,1785
2,56643,1598,-1967,3025,-536,-1982,1785
0,60000,-936,-1884,3387,-488,-1792,2034
1,60563,1570,-1976,3005,-541,-1986,1785
2,60643,1570,-1976,3005,-541,-1986,1785
0,64000,-949,-1898,3386,-503,-1783,2033
1,64563,1558,-1991,2999,-554,-1984,1784
2,64643,1558,-1991,2999,-554,-1984,1784
0,68000,-983,-1908,3404,-518,-1791,2032
1,68563,1542,-1990,2976,-574,-1983,1781
2,68643,1542,-1990,2976,-574,-1983,1781
0,72000,-1014,-1936,3412,-542,-1788,2028
1,72563,1514,-2020,2970,-594,-1983,1777
2,72643,1514,-2020,2970,-594,-1983,1777
0,76000,-1048,-1938,3411,-562,-1793,2024
1,76563,1499,-2031,2945,-614,-1982,1770
2,76643,1499,-2031,2945,-614,-1982,1770
0,80000,-1080,-1956,3379,-585,-1797,2017
1,80563,1473,-2032,2944,-636,-1982,1772
2,80643,1473,-2032,2944,-636,-1982,1772
0,84000,-1134,-1970,3392,-608,-1793,2013
1,84563,1429,-2067,2940,-663,-1987,1761
2,84643,1429,-2067,2940,-663,-1987,1761
0,88000,-1174,-1989,3369,-627,-1791,2002
1,88563,1394,-2074,2938,-680,-1982,1754
2,88643,1394,-2074,2938,-680,-1982,1754
0,92000,-1219,-1993,3368,-650,-1798,1996
1,92563,1354,-2086,2938,-699,-1984,1747
2,92643,1354,-2086,2938,-699,-1984,1747
0,96000,-1244,-2018,3343,-669,-1797,1988
1,96563,1328,-2089,2927,-719,-1980,1737
2,96643,1328,-2089,2927,-719,-1980,1737
0,100000,-1292,-2033,3343,-685,-1803,1976
1,100563,1269,-2119,2905,-739,-1981,1727
2,100643,1269,-2119,2905,-739,-1981,1727
0,104000,-1336,-2043,3347,-710,-1804,1962
1,104563,1231,-2126,2896,-758,-1981,1712
2,104643,1231,-2126,2896,-758,-1981,1712
0,108000,-1378,-2064,3327,-729,-1804,1948
1,108563,1182,-2131,2896,-777,-1981,1700
2,108643,1182,-2131,2896,-777,-1981,1700
0,112000,-1433,-2093,3316,-746,-1805,1931
1,112563,1156,-2164,2885,-796,-1981,1684
2,112643,1156,-2164,2885,-796,-1981,1684
0,116000,-1471,-2105,3278,-759,-1812,1916
1,116563,1117,-2164,2876,-811,-1982,1665
2,116643,1117,-2164,2876,-811,-1982,1665
0,120000,-1515,-2133,3260,-777,-1810,1900
1,120563,1074,-2187,2868,-822,-1980,1649
2,120643,1074,-2187,2868,-822,-1980,1649
0,124000,-1570,-2142,3243,-781,-1815,1882
1,124563,1043,-2189,2853,-829,-1981,1631
2,124643,1043,-2189,2853,-829,-1981,1631
0,128000,-1615,-2139,3215,-788,-1819,1861
1,128563,1004,-2192,2830,-833,-1983,1610
2,128643,1004,-2192,2830,-833,-1983,1610
0,132000,-1641,-2150,3175,-786,-1821,1843
1,132563,974,-2203,2858,-833,-1982,1592
2,132643,974,-2203,2858,-833,-1982,1592
0,136000,-1676,-2151,3170,-784,-1822,1821
1,136563,957,-2190,2839,-827,-1981,1573
2,136643,957,-2190,2839,-827,-1981,1573
0,140000,-1690,-2175,3136,-773,-1827,1805
1,140563,928,-2211,2820,-815,-1985,1550
2,140643,928,-2211,2820,-815,-1985,1550
0,144000,-1702,-2174,3131,-762,-1828,1787
1,144563,908,-2216,2821,-809,-1983,1530
2,144643,908,-2216,2821,-809,-1983,1530
0,148000,-1718,-2177,3122,-750,-1830,1761
1,148563,893,-2221,2833,-793,-1983,1509
2,148643,893,-2221,2833,-793,-1983,1509
0,152000,-1730,-2198,3107,-737,-1835,1740
1,152563,873,-2212,2807,-785,-1986,1491
2,152643,873,-2212,2807,-785,-1986,1491
0,156000,-1725,-2213,3096,-723,-1834,1724
1,156563,856,-2238,2807,-767,-1982,1469
2,156643,856,-2238,2807,-767,-1982,1469
0,160000,-1761,-2235,3081,-708,-1838,1699
1,160563,833,-2256,2788,-755,-1982,1450
2,160643,833,-2256,2788,-755,-1982,1450
0,164000,-1797,-2256,3069,-694,-1839,1688
1,164563,802,-2284,2766,-742,-1980,1431
2,164643,802,-2284,2766,-742,-1980,1431
0,168000,-1832,-2287,3064,-684,-1840,1669
1,168563,784,-2319,2736,-727,-1979,1407
2,168643,784,-2319,2736,-727,-1979,1407
0,172000,-1869,-2355,3043,-663,-1842,1648
1,172563,733,-2348,2747,-715,-1976,1386
2,172643,733,-2348,2747,-715,-1976,1386
0,176000,-1922,-2405,3016,-655,-1840,1624
1,176563,673,-2389,2714,-702,-1977,1366
2,176643,673,-2389,2714,-702,-1977,1366
0,180000,-1972,-2451,3002,-644,-1836,1607
1,180563,630,-2452,2663,-691,-1973,1343
2,180643,630,-2452,2663,-691,-1973,1343
0,184000,-2040,-2507,2997,-635,-1838,1574
1,184563,574,-2492,2634,-680,-1971,1321
2,184643,574,-2492,2634,-680,-1971,1321
0,188000,-2085,-2560,2973,-621,-1837,1549
1,188563,549,-2527,2632,-670,-1968,1291
2,188643,549,-2527,2632,-670,-1968,1291
0,192000,-2125,-2598,2937,-607,-1837,1528
1,192563,493,-2576,2625,-655,-1963,1271
2,192643,493,-2576,2625,-655,-1963,1271
0,196000,-2157,-2658,2919,-591,-1836,1503
1,196563,440,-2624,2595,-636,-1957,1248
2,196643,440,-2624,2595,-636,-1957,1248
0,200000,-2181,-2714,2865,-563,-1832,1479
1,200563,411,-2667,2575,-614,-1955,1214
2,200643,411,-2667,2575,-614,-1955,1214
0,204000,-2198,-2769,2845,-533,-1834,1455
1,204563,378,-2730,2583,-576,-1952,1196
2,204643,378,-2730,2583,-576,-1952,1196
0,208000,-2246,-2821,2787,-486,-1830,1428
1,208563,337,-2768,2567,-533,-1944,1171
2,208643,337,-2768,2567,-533,-1944,1171
0,212000,-2261,-2882,2734,-433,-1827,1408
1,212563,319,-2800,2535,-478,-1943,1147
2,212643,319,-2800,2535,-478,-1943,1147
0,216000,-2280,-2900,2712,-374,-1820,1381
1,216563,304,-2834,2550,-422,-1933,1127
2,216643,304,-2834,2550,-422,-1933,1127
0,220000,-2293,-2953,2684,-308,-1819,1360
1,220563,288,-2853,2548,-351,-1932,1105
2,220643,288,-2853,2548,-351,-1932,1105
0,224000,-2281,-2965,2690,-239,-1811,1341
1,224563,280,-2867,2552,-288,-1925,1084
2,224643,280,-2867,2552,-288,-1925,1084
0,228000,-2285,-2969,2661,-167,-1807,1322
1,228563,286,-2879,2542,-216,-1917,1062
2,228643,286,-2879,2542,-216,-1917,1062
0,232000,-2262,-2978,2690,-99,-1798,1298
1,232563,298,-2886,2548,-152,-1909,1047
2,232643,298,-2886,2548,-152,-1909,1047
0,236000,-2214,-2965,2725,-37,-1788,1282
1,236563,350,-2867,2542,-87,-1900,1026
2,236643,350,-2867,2542,-87,-1900,1026
0,240000,-2174,-2948,2762,20,-1783,1265
1,240563,378,-2858,2556,-29,-1896,1013
2,240643,378,-2858,2556,-29,-1896,1013
0,244000,-2112,-2914,2781,69,-1771,1247
1,244563,426,-2838,2597,15,-1883,994
2,244643,426,-2838,2597,15,-1883,994
0,248000,-2033,-2854,2824,110,-1763,1231
1,248563,502,-2786,2568,55,-1875,983
2,248643,502,-2786,2568,55,-1875,983
0,252000,-1938,-2772,2882,141,-1749,1218
1,252563,583,-2721,2594,81,-1866,967
2,252643,583,-2721,2594,81,-1866,967
0,256000,-1852,-2710,2949,158,-1739,1203
1,256563,667,-2671,2632,104,-1849,957
2,256643,667,-2671,2632,104,-1849,957
0,260000,-1758,-2607,3003,167,-1725,1195
1,260563,765,-2593,2644,104,-1840,949
2,260643,765,-2593,2644,104,-1840,949
0,264000,-1668,-2527,3079,165,-1713,1186
1,264563,832,-2495,2664,100,-1824,940
2,264643,832,-2495,2664,100,-1824,940
0,268000,-1609,-2436,3136,147,-1705,1177
1,268563,921,-2423,2686,84,-1808,935
2,268643,921,-2423,2686,84,-1808,935
0,272000,-1542,-2364,3193,121,-1690,1169
1,272563,986,-2367,2702,56,-1796,929
2,272643,986,-2367,2702,56,-1796,929
0,276000,-1492,-2294,3262,83,-1674,1157
1,276563,1025,-2313,2736,21,-1780,925
2,276643,1025,-2313,2736,21,-1780,925
