device,micros,ax,ay,az,gx,gy,gz
0,0,412,-1693,5111,-102,244,-108
1,563,2964,-1991,4835,-105,260,-80
2,643,2964,-1991,4835,-105,260,-80
0,4000,412,-1724,5099,-102,254,-113
1,4563,2957,-2007,4843,-102,264,-77
2,4643,2957,-2007,4843,-102,264,-77
0,8000,411,-1709,5080,-95,260,-110
1,8563,2958,-2000,4854,-93,277,-81
2,8643,2958,-2000,4854,-93,277,-81
0,12000,390,-1708,5082,-80,266,-112
1,12563,2960,-1986,4854,-82,281,-73
2,12643,2960,-1986,4854,-82,281,-73
0,16000,394,-1680,5064,-68,274,-111
1,16563,2918,-1981,4858,-67,287,-74
2,16643,2918,-1981,4858,-67,287,-74
0,20000,391,-1686,5065,-53,283,-107
1,20563,2933,-1959,4856,-53,296,-69
2,20643,2933,-1959,4856,-53,296,-69
0,24000,379,-1682,5051,-41,289,-109
1,24563,2915,-1964,4877,-40,303,-71
2,24643,2915,-1964,4877,-40,303,-71
0,28000,394,-1677,5072,-25,297,-108
1,28563,2904,-1977,4863,-24,312,-68
2,28643,2904,-1977,4863,-24,312,-68
0,32000,376,-1663,5087,-6,305,-105
1,32563,2908,-1970,4889,-10,317,-68
2,32643,2908,-1970,4889,-10,317,-68
0,36000,370,-1649,5095,10,310,-106
1,36563,2907,-1944,4896,11,325,-67
2,36643,2907,-1944,4896,11,325,-67
0,40000,363,-1649,5082,26,317,-107
1,40563,2901,-1934,4907,23,324,-66
2,40643,2901,-1934,4907,23,324,-66
0,44000,350,-1646,5100,40,326,-109
1,44563,2893,-1936,4892,38,334,-73
2,44643,2893,-1936,4892,38,334,-73
0,48000,334,-1633,5142,53,331,-110
1,48563,2879,-1921,4913,52,342,-71
2,48643,2879,-1921,4913,52,342,-71
0,52000,330,-1636,5098,59,333,-112
1,52563,2877,-1931,4886,57,347,-76
2,52643,2877,-1931,4886,57,347,-76
0,56000,321,-1634,5134,68,340,-120
1,56563,2899,-1924,4876,63,352,-79
2,56643,2899,-1924,4876,63,352,-79
0,60000,309,-1612,5128,70,347,-126
1,60563,2884,-1915,4894,64,357,-82
2,60643,2884,-1915,4894,64,357,-82
0,64000,307,-1610,5155,69,352,-130
1,64563,2900,-1898,4890,68,366,-88
2,64643,2900,-1898,4890,68,366,-88
0,68000,312,-1583,5151,65,356,-138
1,68563,2885,-1890,4863,61,369,-92
2,68643,2885,-1890,4863,61,369,-92
0,72000,328,-1578,5166,63,365,-142
1,72563,2901,-1869,4886,56,373,-99
2,72643,2901,-1869,4886,56,373,-99
0,76000,315,-1540,5157,54,367,-150
1,76563,2883,-1833,4907,51,382,-104
2,76643,2883,-1833,4907,51,382,-104
0,80000,317,-1542,5172,49,372,-154
1,80563,2884,-1837,4871,44,385,-113
2,80643,2884,-1837,4871,44,385,-113
0,84000,330,-1525,5162,35,373,-161
1,84563,2897,-1830,4885,34,391,-116
2,84643,2897,-1830,4885,34,391,-116
0,88000,330,-1505,5172,21,381,-168
1,88563,2884,-1812,4878,19,396,-122
2,88643,2884,-1812,4878,19,396,-122
0,92000,337,-1508,5176,9,380,-176
1,92563,2889,-1804,4869,6,401,-126
2,92643,2889,-1804,4869,6,401,-126
0,96000,327,-1484,5187,-5,387,-185
1,96563,2888,-1790,4887,-11,403,-131
2,96643,2888,-1790,4887,-11,403,-131
0,100000,333,-1474,5185,-26,388,-181
1,100563,2895,-1768,4887,-28,410,-139
2,100643,2895,-1768,4887,-28,410,-139
0,104000,323,-1461,5202,-36,395,-191
1,104563,2902,-1771,4899,-41,413,-139
2,104643,2902,-1771,4899,-41,413,-139
