device,micros,ax,ay,az,gx,gy,gz
0,0,389,399,6314,418,-321,101
1,563,2955,-67,6187,390,-324,44
2,643,2955,-67,6187,390,-324,44
0,4001,393,435,6333,383,-315,100
1,4564,2971,-47,6168,355,-323,47
2,4644,2971,-47,6168,355,-323,47
0,8000,416,446,6352,341,-308,105
1,8563,2960,-27,6186,317,-314,54
2,8643,2960,-27,6186,317,-314,54
0,12001,408,459,6367,295,-302,109
1,12564,2976,-33,6170,268,-305,62
2,12644,2976,-33,6170,268,-305,62
0,16000,415,465,6404,243,-292,112
1,16563,3004,-11,6141,213,-300,69
2,16643,3004,-11,6141,213,-300,69
0,20001,431,469,6419,178,-289,123
1,20564,3018,-17,6150,151,-291,78
2,20644,3018,-17,6150,151,-291,78
0,24000,439,460,6438,111,-277,124
1,24563,3043,-29,6108,89,-282,81
2,24643,3043,-29,6108,89,-282,81
0,28001,437,465,6429,39,-267,124
1,28564,3036,-52,6112,13,-271,90
2,28644,3036,-52,6112,13,-271,90
0,32000,463,437,6448,-36,-259,137
1,32563,3052,-44,6124,-60,-263,96
2,32643,3052,-44,6124,-60,-263,96
0,36001,476,423,6442,-114,-253,132
1,36564,3057,-60,6095,-136,-256,102
2,36644,3057,-60,6095,-136,-256,102
0,40000,474,423,6441,-188,-243,140
1,40563,3084,-56,6098,-211,-247,105
2,40644,3084,-56,6098,-211,-247,105
0,44000,495,410,6414,-265,-236,149
1,44563,3074,-80,6101,-286,-237,118
2,44643,3074,-80,6101,-286,-237,118
0,48001,521,384,6402,-338,-222,152
1,48564,3095,-106,6062,-353,-229,122
2,48644,3095,-106,6062,-353,-229,122
0,52000,527,372,6369,-407,-212,158
1,52563,3083,-114,6048,-422,-218,132
2,52643,3083,-114,6048,-422,-218,132
0,56001,536,360,6359,-473,-207,165
1,56564,3096,-127,6068,-487,-208,140
2,56644,3096,-127,6068,-487,-208,140
0,60000,552,329,6319,-536,-194,173
1,60563,3108,-157,6041,-543,-198,150
2,60643,3108,-157,6041,-543,-198,150
0,64001,552,303,6314,-588,-186,181
1,64564,3102,-178,6051,-596,-190,162
2,64644,3102,-178,6051,-596,-190,162
0,68000,547,292,6284,-636,-182,190
1,68563,3091,-204,6064,-643,-187,169
2,68643,3091,-204,6064,-643,-187,169
0,72001,558,266,6236,-675,-172,195
1,72564,3092,-220,6052,-676,-175,185
2,72644,3092,-220,6052,-676,-175,185
0,76000,534,243,6194,-698,-160,205
1,76563,3079,-227,6061,-699,-168,191
2,76643,3079,-227,6061,-699,-168,191
0,80001,526,215,6136,-718,-156,220
1,80564,3066,-239,6041,-715,-160,208
2,80644,3066,-239,6041,-715,-160,208
0,84000,502,196,6077,-725,-146,229
1,84563,3051,-247,6010,-721,-154,218
2,84643,3051,-247,6010,-721,-154,218
0,88001,475,170,6028,-720,-133,244
1,88564,2997,-284,6010,-717,-144,232
2,88644,2997,-284,6010,-717,-144,232
0,92000,444,119,5979,-711,-123,253
1,92563,2966,-303,6005,-708,-133,245
2,92643,2966,-303,6005,-708,-133,245
0,96001,423,116,5932,-685,-114,265
1,96564,2959,-319,6009,-682,-126,260
2,96644,2959,-319,6009,-682,-126,260
0,100000,430,111,5884,-650,-104,280
1,100563,2963,-306,6007,-640,-117,275
2,100643,2963,-306,6007,-640,-117,275
0,104001,436,116,5822,-609,-91,293
1,104564,2964,-314,5989,-598,-111,287
2,104644,2964,-314,5989,-598,-111,287
0,108000,446,75,5782,-559,-79,305
1,108563,2963,-332,5958,-551,-100,302
2,108643,2963,-332,5958,-551,-100,302
0,112001,450,63,5784,-511,-65,318
1,112564,2962,-350,5929,-498,-93,313
2,112644,2962,-350,5929,-498,-93,313
0,116000,444,37,5716,-461,-54,331
1,116563,2970,-354,5912,-453,-83,328
2,116643,2970,-354,5912,-453,-83,328
0,120001,444,32,5704,-405,-40,336
1,120564,2984,-384,5900,-398,-69,339
2,120644,2984,-384,5900,-398,-69,339
0,124000,455,9,5691,-357,-26,350
1,124563,2987,-372,5869,-350,-61,349
2,124643,2987,-372,5869,-350,-61,349
0,128001,440,0,5691,-309,-11,361
1,128564,2966,-383,5835,-307,-45,358
2,128644,2966,-383,5835,-307,-45,358
0,132000,425,-3,5679,-264,-1,366
1,132563,2963,-397,5830,-262,-34,366
2,132643,2963,-397,5830,-262,-34,366
0,136001,406,4,5709,-225,17,377
1,136564,2968,-390,5795,-222,-20,381
2,136644,2968,-390,5795,-222,-20,381
0,140000,401,-8,5694,-193,33,383
1,140563,2954,-396,5790,-192,-8,387
2,140643,2954,-396,5790,-192,-8,387
0,144001,380,2,5718,-166,45,392
1,144564,2935,-390,5765,-169,10,395
2,144644,2935,-390,5765,-169,10,395
0,148000,370,6,5738,-155,62,395
1,148563,2919,-393,5771,-158,22,401
2,148643,2919,-393,5771,-158,22,401
0,152001,360,1,5760,-146,88,403
1,152564,2907,-407,5759,-148,43,413
2,152644,2907,-407,5759,-148,43,413
0,156000,343,-14,5812,-142,105,407
1,156563,2895,-404,5790,-147,59,416
2,156643,2895,-404,5790,-147,59,416
0,160001,334,-12,5857,-139,119,410
1,160564,2889,-421,5812,-144,74,427
2,160644,2889,-421,5812,-144,74,427
0,164000,323,-13,5898,-140,134,413
1,164563,2887,-419,5837,-146,87,428
2,164643,2887,-419,5837,-146,87,428
0,168001,323,-4,5951,-147,151,419
1,168564,2892,-417,5856,-156,100,435
2,168644,2892,-417,5856,-156,100,435
0,172000,329,6,5962,-163,159,421
1,172563,2882,-406,5845,-170,120,441
2,172643,2882,-406,5845,-170,120,441
0,176001,334,27,5997,-185,181,419
1,176564,2882,-397,5848,-190,134,445
2,176644,2882,-397,5848,-190,134,445
0,180000,311,28,6007,-209,198,423
1,180563,2897,-404,5838,-217,151,448
2,180643,2897,-404,5838,-217,151,448
0,184001,332,24,6054,-247,210,421
1,184564,2910,-425,5841,-251,164,451
2,184644,2910,-425,5841,-251,164,451
0,188000,337,-3,6068,-286,227,421
1,188563,2913,-432,5859,-292,181,454
2,188643,2913,-432,5859,-292,181,454
0,192001,338,-3,6115,-330,240,421
1,192564,2930,-457,5855,-338,195,453
2,192644,2930,-457,5855,-338,195,453
0,196000,332,-12,6123,-377,255,423
1,196563,2918,-484,5868,-383,211,456
2,196643,2918,-484,5868,-383,211,456
0,200001,334,-28,6136,-425,272,419
1,200564,2926,-477,5865,-432,223,451
2,200644,2926,-477,5865,-432,223,451
0,204000,345,-39,6148,-479,283,414
1,204563,2926,-466,5864,-483,236,458
2,204643,2926,-466,5864,-483,236,458
0,208001,339,-1,6139,-530,294,414
1,208564,2903,-451,5885,-527,252,456
2,208644,2903,-451,5885,-527,252,456
0,212000,352,-7,6112,-571,306,409
1,212563,2915,-442,5880,-573,266,459
2,212643,2915,-442,5880,-573,266,459
0,216001,342,3,6105,-613,320,413
1,216564,2907,-465,5873,-609,279,460
2,216644,2907,-465,5873,-609,279,460
0,220000,334,-3,6054,-643,332,413
1,220563,2893,-458,5889,-639,286,461
2,220643,2893,-458,5889,-639,286,461
0,224001,326,-5,6026,-671,344,411
1,224564,2883,-450,5892,-663,299,469
2,224644,2883,-450,5892,-663,299,469
0,228000,323,-18,6002,-684,354,414
