device,micros,ax,ay,az,gx,gy,gz
0,0,65,-281,2373,-1153,-155,-288
1,563,2597,-249,2466,-1142,-78,-302
2,643,2597,-249,2466,-1142,-78,-302
0,4001,66,-264,2414,-1122,-149,-287
1,4564,2611,-249,2483,-1115,-73,-302
2,4644,2611,-249,2483,-1115,-73,-302
0,8000,66,-257,2354,-1088,-139,-284
1,8563,2611,-226,2487,-1077,-64,-298
2,8643,2611,-226,2487,-1077,-64,-298
0,12001,71,-276,2335,-1048,-127,-283
1,12564,2609,-227,2486,-1037,-49,-292
2,12644,2609,-227,2486,-1037,-49,-292
0,16000,47,-269,2332,-1001,-121,-272
1,16563,2587,-227,2486,-991,-44,-285
2,16643,2587,-227,2486,-991,-44,-285
0,20001,37,-272,2379,-963,-106,-268
1,20564,2564,-232,2453,-960,-31,-277
2,20644,2564,-232,2453,-960,-31,-277
0,24000,-1,-325,2348,-933,-94,-257
1,24563,2510,-278,2447,-929,-20,-265
2,24643,2510,-278,2447,-929,-20,-265
0,28001,-40,-334,2375,-902,-87,-246
1,28564,2480,-280,2446,-900,-18,-252
2,28644,2480,-280,2446,-900,-18,-252
0,32000,-35,-343,2350,-870,-72,-232
1,32563,2462,-296,2498,-862,-1,-239
2,32643,2462,-296,2498,-862,-1,-239
0,36001,-76,-365,2321,-814,-62,-219
1,36564,2413,-302,2493,-811,6,-223
2,36644,2413,-302,2493,-811,6,-223
0,40001,-77,-369,2319,-757,-51,-205
1,40564,2395,-311,2496,-756,15,-208
2,40644,2395,-311,2496,-756,15,-208
0,44000,-104,-378,2258,-701,-37,-192
1,44563,2355,-309,2491,-696,24,-191
2,44643,2355,-309,2491,-696,24,-191
0,48001,-129,-399,2219,-635,-26,-171
1,48564,2331,-332,2430,-632,34,-177
2,48644,2331,-332,2430,-632,34,-177
0,52000,-148,-421,2217,-571,-14,-155
1,52563,2315,-351,2432,-572,42,-160
2,52643,2315,-351,2432,-572,42,-160
0,56001,-168,-448,2169,-510,-7,-146
1,56564,2316,-367,2427,-512,36,-142
2,56644,2316,-367,2427,-512,36,-142
0,60000,-198,-444,2210,-440,6,-128
1,60563,2300,-363,2448,-438,57,-126
2,60643,2300,-363,2448,-438,57,-126
0,64001,-202,-440,2156,-372,19,-119
1,64564,2294,-343,2432,-372,69,-115
2,64644,2294,-343,2432,-372,69,-115
0,68000,-216,-458,2166,-289,29,-93
1,68563,2283,-352,2408,-296,64,-99
2,68643,2283,-352,2408,-296,64,-99
0,72001,-244,-482,2150,-225,33,-92
1,72564,2259,-377,2424,-227,73,-83
2,72644,2259,-377,2424,-227,73,-83
0,76000,-281,-476,2170,-159,39,-76
1,76563,2237,-374,2400,-166,84,-76
2,76643,2237,-374,2400,-166,84,-76
0,80001,-309,-452,2231,-108,44,-62
1,80564,2186,-360,2346,-117,68,-57
2,80644,2186,-360,2346,-117,68,-57
0,84000,-344,-444,2328,-72,55,-50
1,84563,2156,-369,2373,-84,90,-45
2,84643,2156,-369,2373,-84,90,-45
0,88001,-344,-424,2284,-38,60,-41
1,88564,2139,-343,2423,-45,90,-34
