device,micros,ax,ay,az,gx,gy,gz
0,0,330,-215,2808,24,517,422
1,563,2879,-214,2636,17,452,486
2,643,2879,-214,2636,17,452,486
0,4000,326,-218,2794,1,486,425
1,4563,2867,-216,2664,-2,419,488
2,4643,2867,-216,2664,-2,419,488
0,8000,301,-160,2827,-15,465,431
1,8563,2857,-187,2716,-17,402,495
2,8643,2857,-187,2716,-17,402,495
0,12000,296,-165,2782,-18,448,440
1,12563,2817,-170,2759,-20,379,499
2,12643,2817,-170,2759,-20,379,499
0,16000,280,-147,2786,-12,428,455
1,16563,2811,-166,2786,-12,360,509
2,16643,2811,-166,2786,-12,360,509
0,20000,270,-167,2827,-9,423,465
1,20563,2803,-167,2752,-11,358,515
2,20643,2803,-167,2752,-11,358,515
0,24000,251,-92,2809,5,393,474
1,24563,2740,-112,2877,4,316,529
2,24643,2740,-112,2877,4,316,529
0,28000,267,-22,2818,30,369,494
1,28563,2752,-40,2926,29,308,541
2,28643,2752,-40,2926,29,308,541
0,32000,251,13,2862,57,360,511
1,32563,2717,-6,2970,52,282,562
2,32643,2717,-6,2970,52,282,562
0,36000,252,66,2908,91,329,545
1,36563,2699,45,3026,92,256,588
2,36643,2699,45,3026,92,256,588
0,40000,271,124,2865,114,313,570
1,40563,2712,88,3005,109,232,611
2,40643,2712,88,3005,109,232,611
0,44000,285,175,2839,144,300,606
1,44563,2699,176,3004,138,209,647
2,44643,2699,176,3004,138,209,647
0,48000,305,273,2893,187,273,651
1,48563,2701,242,3164,184,179,686
2,48643,2701,242,3164,184,179,686
0,52000,318,359,3032,228,263,693
1,52563,2715,312,3278,224,151,730
2,52643,2715,312,3278,224,151,730
0,56000,331,447,3136,288,227,745
1,56563,2677,386,3459,280,119,776
2,56643,2677,386,3459,280,119,776
0,60000,335,535,3220,343,208,799
1,60563,2676,463,3545,336,88,829
2,60643,2676,463,3545,336,88,829
0,64000,297,583,3197,419,194,859
1,64563,2626,511,3623,410,67,880
2,64643,2626,511,3623,410,67,880
0,68000,235,676,3419,508,128,923
1,68563,2577,570,3863,497,-2,945
2,68643,2577,570,3863,497,-2,945
0,72000,166,517,3519,577,128,982
1,72563,2533,393,3879,569,1,989
2,72643,2533,393,3879,569,1,989
0,76000,99,246,3368,637,108,1021
1,76563,2516,110,3566,615,-25,1026
2,76643,2516,110,3566,615,-25,1026
0,80000,-14,-32,3295,681,77,1047
1,80563,2462,-155,3374,663,-73,1051
2,80643,2462,-155,3374,663,-73,1051
0,84000,-73,-300,3146,718,67,1063
1,84563,2462,-393,3216,698,-73,1061
2,84643,2462,-393,3216,698,-73,1061
0,88000,-90,-420,3226,731,52,1069
1,88563,2441,-489,3207,707,-103,1061
2,88643,2441,-489,3207,707,-103,1061
0,92000,-102,-420,3377,738,24,1074
1,92563,2465,-522,3250,706,-121,1064
2,92643,2465,-522,3250,706,-121,1064
0,96000,-86,-391,3525,709,8,1074
1,96563,2469,-522,3372,680,-144,1065
2,96643,2469,-522,3372,680,-144,1065
0,100000,-92,-253,3701,674,-21,1082
1,100563,2468,-343,3337,627,-164,1063
2,100643,2468,-343,3337,627,-164,1063
0,104000,-119,-499,3561,618,-47,1078
1,104563,2426,-632,3387,595,-203,1067
2,104643,2426,-632,3387,595,-203,1067
0,108000,-156,-512,3556,559,-65,1077
1,108563,2424,-625,3253,530,-201,1051
2,108643,2424,-625,3253,530,-201,1051
0,112000,-192,-531,3517,508,-89,1077
1,112563,2394,-646,3128,470,-236,1048
2,112643,2394,-646,3128,470,-236,1048
0,116000,-205,-501,3390,468,-123,1071
1,116563,2354,-593,3108,432,-263,1047
2,116643,2354,-593,3108,432,-263,1047
0,120000,-242,-546,3346,430,-143,1070
1,120563,2337,-611,3074,398,-282,1039
2,120643,2337,-611,3074,398,-282,1039
0,124000,-206,-492,3409,380,-172,1070
1,124563,2350,-595,3108,350,-308,1046
2,124643,2350,-595,3108,350,-308,1046
0,128000,-141,-493,3121,326,-162,1071
1,128563,2382,-539,2872,294,-313,1033
2,128643,2382,-539,2872,294,-313,1033
0,132000,-114,-417,3025,297,-195,1077
1,132563,2399,-451,2803,266,-328,1044
2,132643,2399,-451,2803,266,-328,1044
0,136000,-67,-356,2892,261,-187,1082
1,136563,2435,-377,2711,235,-325,1054
2,136643,2435,-377,2711,235,-325,1054
0,140000,-63,-368,2428,232,-153,1092
1,140563,2467,-341,2238,211,-273,1062
2,140643,2467,-341,2238,211,-273,1062
0,144000,-51,-348,2118,218,-144,1103
1,144563,2447,-264,1962,190,-287,1076
2,144643,2447,-264,1962,190,-287,1076
0,148000,-53,-373,1834,204,-99,1108
1,148563,2445,-249,1762,186,-236,1090
2,148643,2445,-249,1762,186,-236,1090
0,152000,-49,-468,1593,209,-57,1115
1,152563,2464,-332,1563,187,-180,1095
2,152643,2464,-332,1563,187,-180,1095
0,156000,-148,-609,1761,191,-34,1107
1,156563,2423,-510,1583,174,-157,1098
2,156643,2423,-510,1583,174,-157,1098
0,160000,-229,-807,1905,146,16,1083
1,160563,2390,-712,1598,128,-103,1079
2,160643,2390,-712,1598,128,-103,1079
0,164000,-228,-976,1806,104,52,1056
1,164563,2416,-847,1515,81,-74,1049
2,164643,2416,-847,1515,81,-74,1049
0,168000,-232,-1115,1844,38,101,1018
1,168563,2473,-1018,1343,14,-23,1012
2,168643,2473,-1018,1343,14,-23,1012
0,172000,-240,-1223,1906,-44,130,965
1,172563,2483,-1124,1360,-66,8,970
2,172643,2483,-1124,1360,-66,8,970
0,176000,-187,-1277,1959,-139,141,915
1,176563,2541,-1176,1360,-155,41,926
2,176643,2541,-1176,1360,-155,41,926
0,180000,-107,-1276,1972,-249,183,859
1,180563,2633,-1165,1331,-265,94,873
2,180643,2633,-1165,1331,-265,94,873
0,184000,-39,-1263,1940,-349,214,813
1,184563,2663,-1153,1310,-364,124,831
2,184643,2663,-1153,1310,-364,124,831
0,188000,13,-1191,1970,-453,241,765
1,188563,2722,-1078,1320,-469,163,795
2,188643,2722,-1078,1320,-469,163,795
0,192000,29,-1157,1967,-579,276,714
1,192563,2768,-1055,1268,-585,193,752
2,192643,2768,-1055,1268,-585,193,752
0,196000,95,-1116,1893,-706,316,675
1,196563,2821,-993,1145,-715,268,710
2,196643,2821,-993,1145,-715,268,710
0,200000,59,-1109,1743,-828,344,627
1,200563,2753,-976,1203,-826,265,675
2,200643,2753,-976,1203,-826,265,675
0,204000,82,-1010,1837,-918,375,587
1,204563,2788,-892,1266,-915,344,638
2,204643,2788,-892,1266,-915,344,638
0,208000,53,-1013,1894,-1024,427,540
1,208563,2754,-910,1316,-1019,369,599
