device,micros,ax,ay,az,gx,gy,gz
0,0,8,-738,5023,-551,-540,-726
1,563,2497,-1052,5621,-540,-428,-793
2,643,2497,-1052,5621,-540,-428,-793
0,4000,24,-748,5067,-389,-560,-704
1,4563,2512,-1054,5644,-383,-450,-776
2,4643,2512,-1054,5644,-383,-450,-776
0,8000,17,-769,5152,-244,-579,-687
1,8563,2540,-1089,5622,-250,-472,-763
2,8643,2540,-1089,5622,-250,-472,-763
0,12000,20,-795,5204,-124,-602,-670
1,12563,2548,-1117,5608,-123,-498,-752
2,12643,2548,-1117,5608,-123,-498,-752
0,16000,24,-803,5248,0,-622,-653
1,16563,2551,-1130,5638,-7,-527,-744
2,16643,2551,-1130,5638,-7,-527,-744
0,20000,14,-806,5254,120,-650,-640
1,20563,2542,-1128,5653,109,-557,-727
2,20643,2542,-1128,5653,109,-557,-727
0,24000,16,-809,5276,233,-679,-627
1,24563,2547,-1144,5632,221,-591,-724
2,24643,2547,-1144,5632,221,-591,-724
0,28000,-3,-823,5331,332,-713,-614
1,28563,2539,-1151,5604,313,-620,-713
2,28643,2539,-1151,5604,313,-620,-713
0,32000,43,-701,6240,318,-724,-614
1,32563,2583,-1153,5680,280,-639,-709
2,32643,2583,-1153,5680,280,-639,-709
0,36000,39,-805,5485,192,-739,-616
1,36563,2640,-1204,5321,163,-556,-753
2,36643,2640,-1204,5321,163,-556,-753
0,40002,-119,-533,6790,174,-929,-607
1,40565,2608,-1035,6174,128,-813,-719
2,40645,2608,-1035,6174,128,-813,-719
0,44000,12,-440,6503,-74,-672,-645
1,44563,2639,-954,5746,-90,-572,-753
2,44643,2639,-954,5746,-90,-572,-753
0,48000,-45,-630,5682,-38,-921,-616
1,48563,2621,-945,5605,-81,-864,-740
2,48643,2621,-945,5605,-81,-864,-740
0,52000,142,-237,6509,-165,-877,-623
1,52563,2770,-790,5768,-199,-757,-750
2,52643,2770,-790,5768,-199,-757,-750
0,56000,90,-405,5876,-258,-843,-638
1,56563,2655,-830,5566,-276,-741,-755
2,56643,2655,-830,5566,-276,-741,-755
0,60000,51,-488,5941,-277,-1020,-626
1,60563,2650,-917,5578,-307,-970,-740
2,60643,2650,-917,5578,-307,-970,-740
0,64000,79,-552,6159,-391,-944,-637
1,64563,2673,-1028,5639,-424,-800,-765
2,64643,2673,-1028,5639,-424,-800,-765
0,68000,-56,-825,5820,-502,-962,-642
1,68563,2528,-1235,5265,-536,-865,-777
2,68643,2528,-1235,5265,-536,-865,-777
0,72000,-76,-931,6056,-598,-1059,-637
1,72563,2569,-1352,5344,-636,-932,-779
2,72643,2569,-1352,5344,-636,-932,-779
0,76000,-46,-965,6265,-745,-1005,-663
1,76563,2594,-1429,5460,-769,-887,-794
2,76643,2594,-1429,5460,-769,-887,-794
0,80001,-40,-1091,5834,-835,-1063,-660
1,80564,2536,-1503,5364,-848,-965,-798
2,80645,2536,-1503,5364,-848,-965,-798
0,84000,72,-1084,5850,-904,-1113,-665
1,84563,2671,-1499,5318,-931,-972,-814
2,84643,2671,-1499,5318,-931,-972,-814
0,88000,125,-1152,5755,-996,-1066,-677
1,88563,2722,-1565,5200,-1017,-934,-823
2,88643,2722,-1565,5200,-1017,-934,-823
0,92000,125,-1209,5719,-1068,-1129,-672
1,92563,2739,-1628,5187,-1086,-1004,-817
2,92643,2739,-1628,5187,-1086,-1004,-817
0,96000,205,-1193,5967,-1175,-1150,-676
1,96563,2795,-1654,5274,-1194,-1017,-820
2,96643,2795,-1654,5274,-1194,-1017,-820
0,100000,260,-1245,5820,-1283,-1139,-686
1,100563,2841,-1682,5212,-1300,-1006,-827
2,100643,2841,-1682,5212,-1300,-1006,-827
0,104000,318,-1270,5781,-1372,-1187,-678
1,104563,2904,-1700,5164,-1390,-1048,-833
2,104643,2904,-1700,5164,-1390,-1048,-833
0,108000,362,-1237,5952,-1484,-1179,-682
1,108563,2973,-1695,5254,-1501,-1036,-832
2,108643,2973,-1695,5254,-1501,-1036,-832
0,112000,365,-1242,5921,-1595,-1195,-682
1,112563,2977,-1705,5245,-1607,-1055,-830
2,112643,2977,-1705,5245,-1607,-1055,-830
0,116000,361,-1227,5909,-1709,-1233,-684
