device,micros,ax,ay,az,gx,gy,gz
0,0,152,-888,2644,-885,427,185
1,563,2772,-872,2335,-871,412,253
2,643,2772,-872,2335,-871,412,253
0,4000,123,-897,2776,-950,391,171
1,4562,2768,-905,2347,-952,373,227
2,4643,2768,-905,2347,-952,373,227
0,7999,195,-920,3017,-1034,362,153
1,8562,2854,-955,2675,-1024,364,207
2,8642,2854,-955,2675,-1024,364,207
0,12001,233,-848,3078,-1083,373,135
1,12563,2847,-879,2654,-1073,395,192
2,12644,2847,-879,2654,-1073,395,192
0,16000,187,-842,2815,-1132,344,126
1,16563,2775,-884,2426,-1121,337,178
2,16643,2775,-884,2426,-1121,337,178
0,20000,157,-943,2675,-1174,318,108
1,20563,2805,-975,2309,-1165,326,161
2,20643,2805,-975,2309,-1165,326,161
0,24000,157,-986,2715,-1243,319,85
1,24563,2810,-1015,2226,-1235,329,137
2,24643,2810,-1015,2226,-1235,329,137
0,28000,217,-972,2656,-1313,304,68
1,28563,2826,-968,2183,-1300,318,120
2,28643,2826,-968,2183,-1300,318,120
0,32000,261,-925,2567,-1366,295,51
1,32563,2834,-911,2239,-1353,313,103
2,32643,2834,-911,2239,-1353,313,103
0,36000,277,-893,2571,-1406,286,42
1,36563,2860,-898,2267,-1390,300,96
2,36643,2860,-898,2267,-1390,300,96
0,40000,287,-859,2632,-1454,271,35
1,40563,2875,-863,2344,-1437,288,79
2,40643,2875,-863,2344,-1437,288,79
0,43999,291,-809,2594,-1465,255,23
1,44562,2853,-813,2486,-1442,279,73
2,44642,2853,-813,2486,-1442,279,73
0,48000,299,-777,2505,-1447,241,22
1,48563,2860,-756,2502,-1424,262,67
2,48643,2860,-756,2502,-1424,262,67
0,52000,292,-787,2425,-1403,223,28
1,52562,2850,-763,2545,-1374,242,67
2,52642,2850,-763,2545,-1374,242,67
0,56000,279,-770,2453,-1350,202,23
1,56563,2846,-754,2566,-1322,223,58
2,56643,2846,-754,2566,-1322,223,58
0,59999,262,-761,2418,-1283,183,20
1,60562,2835,-730,2591,-1258,200,53
2,60642,2835,-730,2591,-1258,200,53
0,64000,289,-744,2378,-1204,159,20
1,64563,2832,-711,2622,-1179,182,55
2,64643,2832,-711,2622,-1179,182,55
0,68000,303,-755,2337,-1112,142,24
1,68562,2845,-730,2651,-1080,159,49
2,68642,2845,-730,2651,-1080,159,49
0,72000,307,-778,2336,-1020,122,21
1,72563,2859,-721,2608,-1000,138,47
2,72643,2859,-721,2608,-1000,138,47
0,75999,308,-768,2344,-939,101,24
1,76562,2878,-739,2568,-920,114,42
2,76642,2878,-739,2568,-920,114,42
0,80000,346,-764,2369,-862,80,18
1,80563,2899,-719,2589,-844,95,38
2,80643,2899,-719,2589,-844,95,38
0,84000,363,-754,2382,-789,65,21
1,84562,2904,-717,2589,-776,77,34
2,84642,2904,-717,2589,-776,77,34
0,88000,370,-755,2358,-714,47,24
1,88563,2935,-694,2558,-703,61,33
2,88643,2935,-694,2558,-703,61,33
0,91999,384,-739,2350,-650,33,19
1,92562,2937,-699,2495,-636,44,29
2,92642,2937,-699,2495,-636,44,29
0,96000,380,-749,2277,-584,20,27
1,96563,2951,-678,2440,-577,26,27
2,96643,2951,-678,2440,-577,26,27
0,100000,386,-732,2232,-519,5,22
1,100562,2938,-653,2396,-509,11,28
2,100642,2938,-653,2396,-509,11,28
0,104000,384,-699,2206,-457,-4,28
1,104563,2933,-617,2407,-451,4,24
2,104643,2933,-617,2407,-451,4,24
0,107999,392,-677,2174,-392,-12,27
1,108562,2937,-582,2348,-388,-3,28
2,108642,2937,-582,2348,-388,-3,28
0,112000,389,-672,2104,-334,-18,30
1,112563,2924,-575,2271,-330,-7,27
2,112643,2924,-575,2271,-330,-7,27
0,116000,394,-654,2072,-273,-20,31
1,116562,2949,-541,2240,-270,-20,28
2,116642,2949,-541,2240,-270,-20,28
0,120000,408,-640,2045,-217,-24,35
1,120563,2949,-543,2153,-218,-19,30
2,120643,2949,-543,2153,-218,-19,30
0,123999,427,-632,2018,-170,-26,31
1,124562,2970,-528,2126,-175,-18,28
2,124642,2970,-528,2126,-175,-18,28
0,128000,427,-596,2056,-138,-25,32
1,128563,2965,-494,2116,-142,-19,24
2,128643,2965,-494,2116,-142,-19,24
0,132000,438,-572,2069,-110,-19,34
1,132562,2997,-471,2109,-114,-17,28
2,132642,2997,-471,2109,-114,-17,28
0,136000,463,-561,2064,-91,-18,30
1,136563,3006,-472,2027,-103,-14,20
2,136643,3006,-472,2027,-103,-14,20
0,139999,463,-573,2049,-76,-16,27
1,140562,3037,-473,2006,-88,-13,18
2,140642,3037,-473,2006,-88,-13,18
0,144000,451,-595,1994,-58,-14,18
1,144563,3044,-491,1993,-66,-10,17
2,144643,3044,-491,1993,-66,-10,17
0,148000,459,-632,2013,-45,-3,12
1,148562,3037,-528,1961,-57,-6,4
2,148642,3037,-528,1961,-57,-6,4
0,152000,444,-636,2027,-35,-3,5
1,152563,3023,-513,1984,-48,-1,-1
2,152643,3023,-513,1984,-48,-1,-1
