device,micros,ax,ay,az,gx,gy,gz
0,0,231,619,6653,281,150,-16
1,563,2829,94,6410,262,146,-7
2,643,2829,94,6410,262,146,-7
0,4000,200,609,6634,217,137,-16
1,4562,2793,106,6364,199,135,-7
2,4642,2793,106,6364,199,135,-7
0,7999,161,644,6583,162,137,-14
1,8562,2751,151,6361,144,128,-3
2,8642,2751,151,6361,144,128,-3
0,12000,113,647,6571,106,124,-11
1,12563,2719,150,6337,87,121,0
2,12643,2719,150,6337,87,121,0
0,15999,94,639,6559,51,117,-8
1,16562,2709,133,6323,31,118,0
2,16642,2709,133,6323,31,118,0
0,19999,71,616,6514,-7,110,-8
1,20562,2694,127,6287,-21,110,4
2,20642,2694,127,6287,-21,110,4
0,24000,65,609,6469,-64,103,-4
1,24563,2681,126,6251,-81,105,5
2,24643,2681,126,6251,-81,105,5
0,27999,67,594,6427,-114,97,-3
1,28562,2676,112,6233,-126,98,11
2,28642,2676,112,6233,-126,98,11
0,31999,52,603,6388,-163,87,3
1,32562,2645,135,6221,-174,90,11
2,32642,2645,135,6221,-174,90,11
0,36000,49,619,6346,-199,83,9
1,36563,2633,156,6208,-211,87,21
2,36643,2633,156,6208,-211,87,21
0,40000,43,640,6323,-235,74,12
1,40562,2621,187,6227,-245,77,24
2,40643,2621,187,6227,-245,77,24
0,43999,38,665,6308,-263,66,16
1,44562,2626,203,6238,-268,69,32
2,44642,2626,203,6238,-268,69,32
0,48000,57,696,6276,-282,59,29
1,48563,2624,237,6236,-286,62,38
2,48643,2624,237,6236,-286,62,38
0,51999,61,707,6232,-288,50,36
1,52562,2630,258,6253,-291,53,47
2,52642,2630,258,6253,-291,53,47
0,55999,58,728,6217,-288,43,51
1,56562,2632,281,6265,-291,43,59
2,56642,2632,281,6265,-291,43,59
0,60000,69,748,6175,-286,30,60
1,60563,2631,303,6256,-286,32,67
2,60643,2631,303,6256,-286,32,67
0,63999,74,774,6182,-275,23,73
1,64562,2634,312,6251,-275,21,79
2,64642,2634,312,6251,-275,21,79
0,67999,83,773,6166,-266,15,83
1,68562,2656,329,6271,-269,13,89
2,68642,2656,329,6271,-269,13,89
0,72000,79,798,6176,-260,10,97
1,72563,2646,334,6235,-261,4,103
2,72643,2646,334,6235,-261,4,103
0,75999,73,777,6197,-252,-2,109
1,76562,2643,328,6255,-260,-7,112
2,76642,2643,328,6255,-260,-7,112
0,80000,72,807,6195,-255,-10,121
1,80562,2661,314,6242,-262,-20,122
2,80643,2661,314,6242,-262,-20,122
0,83999,66,775,6215,-261,-23,130
1,84562,2659,320,6218,-266,-28,130
2,84642,2659,320,6218,-266,-28,130
0,88000,69,765,6212,-270,-28,140
1,88563,2633,311,6215,-275,-36,137
2,88643,2633,311,6215,-275,-36,137
0,91999,55,752,6205,-283,-38,148
1,92562,2640,281,6178,-290,-47,144
2,92642,2640,281,6178,-290,-47,144
0,95999,47,734,6206,-302,-46,158
1,96562,2629,279,6186,-306,-52,154
2,96642,2629,279,6186,-306,-52,154
0,100000,62,732,6222,-321,-54,165
