device,micros,ax,ay,az,gx,gy,gz
0,0,-185,-782,1494,382,247,375
1,563,2376,-615,1633,372,217,397
2,643,2376,-615,1633,372,217,397
0,4000,-193,-800,1486,446,260,369
1,4563,2370,-609,1683,433,217,401
2,4643,2370,-609,1683,433,217,401
0,8000,-198,-802,1498,507,275,372
1,8563,2345,-617,1669,495,240,400
2,8643,2345,-617,1669,495,240,400
0,12000,-197,-803,1572,563,300,365
1,12563,2362,-640,1690,544,259,399
2,12643,2362,-640,1690,544,259,399
0,16000,-198,-792,1615,610,331,363
1,16563,2363,-652,1738,597,287,399
2,16643,2363,-652,1738,597,287,399
0,20000,-193,-757,1639,663,359,358
1,20563,2352,-600,1749,652,318,398
2,20643,2352,-600,1749,652,318,398
0,24000,-218,-727,1636,712,390,351
1,24563,2340,-582,1750,692,341,397
2,24643,2340,-582,1750,692,341,397
0,28000,-210,-768,1709,760,415,348
1,28563,2391,-637,1818,736,367,394
2,28643,2391,-637,1818,736,367,394
0,32000,-161,-779,1776,783,446,338
1,32563,2426,-649,1802,766,396,388
2,32643,2426,-649,1802,766,396,388
0,36000,-138,-788,1823,796,482,328
1,36563,2462,-672,1714,771,432,380
2,36643,2462,-672,1714,771,432,380
0,40001,-122,-796,1767,805,506,316
1,40564,2500,-660,1728,786,448,377
2,40644,2500,-660,1728,786,448,377
0,44002,-102,-761,1742,809,531,304
1,44566,2516,-607,1612,786,481,362
2,44646,2516,-607,1612,786,481,362
0,48000,-91,-751,1727,806,556,287
1,48563,2550,-624,1657,790,499,356
2,48643,2550,-624,1657,790,499,356
0,52002,-70,-776,1712,811,571,274
1,52566,2568,-637,1623,787,519,340
2,52646,2568,-637,1623,787,519,340
0,56000,-58,-777,1774,793,591,252
1,56563,2608,-646,1599,770,538,321
2,56643,2608,-646,1599,770,538,321
0,60002,-42,-766,1803,774,621,230
1,60566,2624,-636,1638,752,563,305
2,60646,2624,-636,1638,752,563,305
0,64000,-32,-717,1886,745,649,202
1,64563,2650,-583,1679,727,588,280
2,64643,2650,-583,1679,727,588,280
0,68002,5,-647,1961,712,677,176
1,68566,2676,-511,1690,685,617,257
2,68646,2676,-511,1690,685,617,257
0,72000,22,-578,1999,660,688,149
1,72563,2703,-452,1694,641,628,234
2,72643,2703,-452,1694,641,628,234
0,76002,20,-502,2061,584,707,123
1,76566,2701,-393,1560,548,659,209
2,76646,2701,-393,1560,548,659,209
0,80001,40,-478,2120,463,733,94
1,80564,2703,-379,1476,431,660,181
2,80644,2703,-379,1476,431,660,181
0,84000,42,-446,2102,326,744,66
1,84563,2695,-346,1466,293,682,163
2,84643,2695,-346,1466,293,682,163
0,88000,56,-418,2121,176,759,42
1,88563,2702,-348,1473,151,682,137
2,88643,2702,-348,1473,151,682,137
0,92000,44,-481,2137,68,769,23
1,92563,2678,-404,1674,53,702,122
2,92643,2678,-404,1674,53,702,122
0,96000,33,-478,2069,-2,778,11
1,96563,2622,-337,1773,-4,708,114
2,96643,2622,-337,1773,-4,708,114
0,100000,55,-417,1949,-26,781,13
1,100563,2599,-297,1833,-23,709,116
2,100643,2599,-297,1833,-23,709,116
0,104000,61,-443,1773,-2,780,19
1,104563,2612,-298,1836,6,696,125
2,104643,2612,-298,1836,6,696,125
0,108000,137,-461,1676,45,772,39
1,108563,2667,-302,1784,49,695,139
2,108643,2667,-302,1784,49,695,139
0,112000,223,-481,1502,97,775,55
1,112563,2727,-299,1702,107,691,158
2,112643,2727,-299,1702,107,691,158
0,116000,288,-476,1411,175,787,72
1,116563,2782,-288,1647,178,709,176
2,116643,2782,-288,1647,178,709,176
0,120000,335,-420,1324,229,793,88
1,120563,2838,-201,1491,237,713,190
2,120643,2838,-201,1491,237,713,190
0,124002,391,-351,1151,297,794,102
1,124566,2897,-115,1393,305,704,207
2,124646,2897,-115,1393,305,704,207
0,128000,475,-289,1040,371,783,124
1,128563,2962,-55,1281,368,695,229
2,128643,2962,-55,1281,368,695,229
0,132002,543,-292,1055,418,782,143
1,132566,3031,-78,1245,417,695,245
