device,micros,ax,ay,az,gx,gy,gz
0,0,-6,-1775,3870,42,190,1
1,563,2480,-1890,3630,35,185,24
2,643,2480,-1890,3630,35,185,24
0,4000,-6,-1756,3872,45,186,10
1,4562,2496,-1897,3608,35,185,34
2,4643,2496,-1897,3608,35,185,34
0,7999,-9,-1765,3860,43,188,15
1,8562,2487,-1880,3622,43,181,38
2,8642,2487,-1880,3622,43,181,38
0,12000,-7,-1748,3858,51,188,23
1,12563,2481,-1886,3633,41,182,48
2,12643,2481,-1886,3633,41,182,48
0,16000,-19,-1741,3871,47,186,32
1,16562,2479,-1884,3633,43,176,51
2,16643,2479,-1884,3633,43,176,51
0,19999,-26,-1751,3879,51,182,40
1,20562,2490,-1862,3609,44,177,63
2,20642,2490,-1862,3609,44,177,63
0,23999,-16,-1748,3873,53,179,49
1,24562,2466,-1867,3618,45,174,63
2,24642,2466,-1867,3618,45,174,63
0,27999,-18,-1748,3865,51,180,49
1,28562,2482,-1861,3640,44,176,78
2,28642,2482,-1861,3640,44,176,78
0,32000,-25,-1729,3878,49,178,61
1,32563,2491,-1845,3624,42,166,79
2,32643,2491,-1845,3624,42,166,79
0,36000,-30,-1727,3878,47,180,65
1,36562,2482,-1847,3622,38,167,88
2,36643,2482,-1847,3622,38,167,88
0,40000,-24,-1721,3885,43,175,74
1,40562,2468,-1844,3616,41,164,92
2,40643,2468,-1844,3616,41,164,92
0,43999,-40,-1715,3861,43,176,83
1,44562,2487,-1827,3611,35,160,98
2,44642,2487,-1827,3611,35,160,98
0,48000,-32,-1724,3889,36,168,86
1,48563,2476,-1849,3623,33,160,105
2,48643,2476,-1849,3623,33,160,105
0,52000,-21,-1715,3892,31,171,92
1,52562,2476,-1842,3608,25,157,109
2,52643,2476,-1842,3608,25,157,109
0,55999,-22,-1710,3901,25,166,99
1,56562,2469,-1850,3624,17,151,116
2,56642,2469,-1850,3624,17,151,116
0,59999,-22,-1727,3879,20,162,105
1,60562,2471,-1860,3612,17,151,121
2,60642,2471,-1860,3612,17,151,121
0,63999,-19,-1726,3873,18,163,107
1,64562,2479,-1864,3610,12,147,132
2,64642,2479,-1864,3610,12,147,132
0,68000,-22,-1739,3897,10,162,118
1,68563,2492,-1871,3620,6,144,133
2,68643,2492,-1871,3620,6,144,133
0,72000,-24,-1746,3885,7,157,123
1,72562,2481,-1856,3602,0,144,142
2,72643,2481,-1856,3602,0,144,142
0,75999,-22,-1759,3892,6,158,127
1,76562,2489,-1871,3608,1,140,144
2,76642,2489,-1871,3608,1,140,144
0,80000,-21,-1753,3878,3,157,134
1,80563,2491,-1878,3590,-3,140,157
2,80643,2491,-1878,3590,-3,140,157
0,84000,-27,-1765,3876,5,152,139
1,84562,2490,-1894,3600,-1,132,158
2,84643,2490,-1894,3600,-1,132,158
0,87999,-31,-1777,3858,3,151,147
1,88562,2488,-1898,3606,-7,130,164
2,88642,2488,-1898,3606,-7,130,164
0,92000,-38,-1781,3863,5,148,158
1,92563,2489,-1892,3618,-3,131,171
2,92643,2489,-1892,3618,-3,131,171
0,96000,-33,-1774,3859,5,147,160
1,96562,2492,-1895,3601,-4,125,172
2,96643,2492,-1895,3601,-4,125,172
0,99999,-37,-1774,3861,0,143,163
1,100562,2496,-1891,3605,-1,125,179
2,100642,2496,-1891,3605,-1,125,179
0,103999,-27,-1784,3846,3,144,169
1,104562,2478,-1900,3599,-2,120,182
2,104642,2478,-1900,3599,-2,120,182
0,107999,-34,-1781,3855,2,142,168
1,108562,2494,-1902,3582,-2,120,190
2,108642,2494,-1902,3582,-2,120,190
0,112000,-27,-1768,3846,8,138,177
1,112563,2472,-1909,3600,-1,118,190
2,112643,2472,-1909,3600,-1,118,190
0,116000,-43,-1771,3861,6,136,178
1,116562,2463,-1885,3586,1,116,195
2,116643,2463,-1885,3586,1,116,195
0,119999,-33,-1751,3857,9,135,186
1,120562,2483,-1885,3608,6,109,198
2,120642,2483,-1885,3608,6,109,198
0,123999,-36,-1775,3844,11,131,184
1,124562,2468,-1891,3599,6,109,203
2,124642,2468,-1891,3599,6,109,203
0,127999,-42,-1762,3838,9,128,187
1,128562,2466,-1889,3614,7,107,207
2,128642,2466,-1889,3614,7,107,207
0,132000,-50,-1765,3852,14,131,197
1,132563,2464,-1897,3617,10,105,210
2,132643,2464,-1897,3617,10,105,210
0,136000,-70,-1779,3873,13,128,198
1,136562,2461,-1888,3600,8,101,212
2,136643,2461,-1888,3600,8,101,212
0,139999,-85,-1788,3865,14,123,200
1,140562,2466,-1906,3612,7,101,215
2,140642,2466,-1906,3612,7,101,215
0,143999,-71,-1787,3846,17,124,200
1,144562,2465,-1899,3592,13,98,216
2,144642,2465,-1899,3592,13,98,216
0,147999,-68,-1792,3849,20,118,211
1,148562,2471,-1906,3595,13,91,217
2,148642,2471,-1906,3595,13,91,217
0,152000,-53,-1798,3841,19,115,212
1,152563,2479,-1903,3603,17,91,224
2,152643,2479,-1903,3603,17,91,224
0,156000,-41,-1800,3851,26,116,214
1,156562,2475,-1926,3606,23,89,228
2,156643,2475,-1926,3606,23,89,228
0,159999,-41,-1807,3843,28,111,215
1,160562,2477,-1923,3584,23,84,228
2,160642,2477,-1923,3584,23,84,228
0,163999,-34,-1813,3821,33,108,218
1,164562,2485,-1928,3579,26,81,232
2,164642,2485,-1928,3579,26,81,232
0,167999,-34,-1807,3826,33,108,221
1,168562,2481,-1931,3577,30,80,231
2,168642,2481,-1931,3577,30,80,231
0,172000,-34,-1810,3851,37,110,225
1,172563,2478,-1930,3583,31,77,234
2,172643,2478,-1930,3583,31,77,234
0,176000,-33,-1816,3850,34,103,225
1,176562,2484,-1933,3601,32,75,233
2,176643,2484,-1933,3601,32,75,233
0,179999,-36,-1826,3846,32,101,231
1,180562,2478,-1954,3575,27,71,238
2,180642,2478,-1954,3575,27,71,238
0,183999,-35,-1836,3859,28,97,229
1,184562,2493,-1964,3560,23,70,238
2,184642,2493,-1964,3560,23,70,238
0,187999,-40,-1855,3853,21,98,227
1,188562,2498,-1960,3576,16,69,240
2,188642,2498,-1960,3576,16,69,240
0,192000,-35,-1842,3856,11,94,232
1,192563,2477,-1971,3567,8,64,238
2,192643,2477,-1971,3567,8,64,238
0,196000,-44,-1849,3860,5,88,232
1,196562,2496,-1974,3539,2,63,245
2,196643,2496,-1974,3539,2,63,245
0,199999,-47,-1869,3854,-4,88,235
1,200562,2485,-1978,3544,-8,59,239
2,200642,2485,-1978,3544,-8,59,239
0,203999,-59,-1873,3852,-13,86,232
1,204562,2487,-1982,3543,-17,58,242
2,204642,2487,-1982,3543,-17,58,242
0,207999,-57,-1871,3861,-20,78,231
1,208562,2493,-1986,3540,-27,54,239
2,208642,2493,-1986,3540,-27,54,239
0,212000,-44,-1869,3863,-31,76,231
1,212563,2481,-1979,3537,-39,54,240
2,212643,2481,-1979,3537,-39,54,240
0,216000,-55,-1875,3863,-41,78,233
1,216562,2488,-1981,3546,-44,50,239
2,216643,2488,-1981,3546,-44,50,239
0,219999,-44,-1860,3849,-43,72,230
1,220562,2483,-1959,3545,-53,44,234
2,220642,2483,-1959,3545,-53,44,234
0,223999,-41,-1851,3831,-51,72,231
1,224562,2487,-1963,3547,-59,46,239
2,224642,2487,-1963,3547,-59,46,239
0,227999,-40,-1842,3853,-57,66,229
1,228562,2487,-1963,3554,-63,43,233
2,228642,2487,-1963,3554,-63,43,233
0,232000,-51,-1861,3843,-61,66,226
1,232563,2488,-1970,3560,-69,40,236
2,232643,2488,-1970,3560,-69,40,236
0,236000,-41,-1861,3850,-70,62,229
1,236562,2479,-1968,3558,-69,39,228
2,236643,2479,-1968,3558,-69,39,228
0,239999,-62,-1842,3818,-69,60,222
1,240562,2465,-1974,3548,-75,35,229
2,240642,2465,-1974,3548,-75,35,229
0,243999,-70,-1863,3861,-73,57,224
1,244562,2472,-1940,3570,-76,33,227
2,244642,2472,-1940,3570,-76,33,227
0,247999,-77,-1844,3851,-76,57,220
