device,micros,ax,ay,az,gx,gy,gz
0,0,-1077,-2366,3439,23,-328,-319
1,563,1550,-2414,3261,5,-273,-365
2,643,1550,-2414,3261,5,-273,-365
0,4000,-1071,-2367,3424,51,-312,-349
1,4562,1538,-2392,3258,40,-262,-398
2,4643,1538,-2392,3258,40,-262,-398
0,8000,-1075,-2341,3456,81,-309,-375
1,8563,1544,-2369,3266,66,-248,-425
2,8643,1544,-2369,3266,66,-248,-425
0,12000,-1083,-2317,3438,117,-295,-406
1,12562,1549,-2342,3265,96,-236,-458
2,12642,1549,-2342,3265,96,-236,-458
0,16000,-1071,-2273,3448,143,-281,-435
1,16563,1539,-2304,3276,122,-219,-482
2,16643,1539,-2304,3276,122,-219,-482
0,20000,-1075,-2234,3449,173,-276,-469
1,20562,1545,-2283,3285,152,-208,-518
2,20643,1545,-2283,3285,152,-208,-518
0,24000,-1057,-2191,3450,196,-263,-503
1,24563,1561,-2236,3271,181,-194,-544
2,24643,1561,-2236,3271,181,-194,-544
0,28000,-1061,-2151,3483,222,-254,-531
1,28562,1571,-2188,3275,201,-179,-579
2,28642,1571,-2188,3275,201,-179,-579
0,32000,-1067,-2104,3500,238,-241,-568
1,32563,1593,-2155,3290,215,-164,-606
2,32643,1593,-2155,3290,215,-164,-606
0,36000,-1059,-2063,3518,251,-233,-593
1,36562,1595,-2105,3286,226,-153,-640
2,36643,1595,-2105,3286,226,-153,-640
0,40001,-1033,-2012,3555,254,-221,-626
1,40563,1632,-2071,3283,235,-137,-667
2,40644,1632,-2071,3283,235,-137,-667
0,44000,-1018,-1971,3573,255,-212,-658
1,44563,1644,-2024,3303,232,-122,-697
2,44643,1644,-2024,3303,232,-122,-697
0,48000,-1001,-1927,3600,250,-206,-689
1,48563,1655,-1991,3302,225,-112,-729
2,48643,1655,-1991,3302,225,-112,-729
0,52000,-964,-1890,3622,239,-192,-722
1,52563,1682,-1956,3312,208,-99,-751
2,52643,1682,-1956,3312,208,-99,-751
0,56000,-957,-1847,3664,219,-183,-751
1,56563,1691,-1910,3323,195,-83,-788
2,56643,1691,-1910,3323,195,-83,-788
0,60000,-923,-1794,3679,204,-173,-782
1,60563,1714,-1875,3328,178,-72,-810
2,60643,1714,-1875,3328,178,-72,-810
0,64000,-923,-1769,3692,186,-161,-808
1,64563,1733,-1858,3349,158,-53,-844
2,64643,1733,-1858,3349,158,-53,-844
0,68000,-897,-1745,3698,158,-151,-841
1,68563,1749,-1867,3364,135,-43,-869
2,68643,1749,-1867,3364,135,-43,-869
0,72000,-887,-1717,3701,134,-142,-868
1,72563,1742,-1814,3355,112,-29,-898
2,72643,1742,-1814,3355,112,-29,-898
0,76000,-879,-1700,3712,114,-134,-898
1,76563,1758,-1801,3370,87,-13,-922
2,76643,1758,-1801,3370,87,-13,-922
0,80000,-869,-1684,3698,89,-127,-925
1,80563,1762,-1783,3374,67,1,-953
2,80643,1762,-1783,3374,67,1,-953
0,84000,-857,-1678,3727,69,-115,-953
1,84562,1772,-1783,3384,45,11,-975
2,84642,1772,-1783,3384,45,11,-975
0,88000,-873,-1654,3729,48,-103,-979
1,88563,1762,-1755,3389,25,28,-1003
2,88643,1762,-1755,3389,25,28,-1003
0,92000,-872,-1639,3743,28,-91,-1009
1,92562,1772,-1724,3411,7,40,-1026
2,92643,1772,-1724,3411,7,40,-1026
0,96000,-868,-1625,3757,3,-80,-1038
1,96563,1773,-1717,3429,-20,56,-1052
2,96643,1773,-1717,3429,-20,56,-1052
0,100000,-857,-1593,3764,-22,-73,-1064
1,100562,1777,-1692,3432,-45,70,-1078
2,100642,1777,-1692,3432,-45,70,-1078
0,104000,-851,-1568,3760,-50,-59,-1094
1,104563,1784,-1678,3434,-68,84,-1105
2,104643,1784,-1678,3434,-68,84,-1105
0,108000,-848,-1536,3778,-68,-49,-1115
1,108562,1796,-1666,3463,-90,96,-1128
2,108643,1796,-1666,3463,-90,96,-1128
0,112000,-836,-1532,3759,-93,-42,-1139
1,112563,1806,-1656,3454,-110,111,-1148
2,112643,1806,-1656,3454,-110,111,-1148
0,116000,-824,-1530,3757,-110,-28,-1164
1,116562,1797,-1661,3474,-129,122,-1173
2,116642,1797,-1661,3474,-129,122,-1173
0,120000,-820,-1529,3751,-127,-19,-1189
1,120563,1801,-1657,3476,-140,138,-1193
2,120643,1801,-1657,3476,-140,138,-1193
0,124000,-790,-1516,3741,-136,-8,-1213
1,124562,1805,-1639,3481,-154,152,-1218
2,124643,1805,-1639,3481,-154,152,-1218
0,128000,-790,-1507,3750,-143,2,-1234
1,128563,1828,-1630,3474,-161,168,-1236
2,128643,1828,-1630,3474,-161,168,-1236
0,132000,-787,-1501,3725,-152,16,-1254
1,132562,1823,-1619,3498,-170,178,-1251
2,132642,1823,-1619,3498,-170,178,-1251
0,136000,-779,-1490,3740,-157,28,-1276
1,136563,1831,-1605,3505,-171,189,-1278
2,136643,1831,-1605,3505,-171,189,-1278
0,140000,-768,-1478,3726,-158,35,-1295
1,140562,1828,-1604,3503,-174,205,-1291
2,140643,1828,-1604,3503,-174,205,-1291
0,144000,-755,-1472,3725,-160,48,-1313
1,144563,1832,-1591,3512,-174,213,-1313
2,144643,1832,-1591,3512,-174,213,-1313
0,148000,-775,-1453,3722,-157,55,-1329
1,148562,1825,-1582,3524,-170,234,-1323
2,148642,1825,-1582,3524,-170,234,-1323
0,152000,-763,-1458,3728,-151,71,-1349
1,152563,1833,-1587,3538,-166,242,-1343
2,152643,1833,-1587,3538,-166,242,-1343
0,156000,-773,-1466,3696,-138,80,-1362
1,156562,1828,-1581,3525,-155,253,-1357
2,156643,1828,-1581,3525,-155,253,-1357
0,160000,-765,-1458,3699,-133,89,-1379
1,160563,1835,-1581,3521,-145,265,-1371
2,160643,1835,-1581,3521,-145,265,-1371
0,164000,-756,-1457,3689,-121,99,-1398
1,164562,1816,-1569,3543,-134,278,-1386
2,164642,1816,-1569,3543,-134,278,-1386
0,168000,-763,-1447,3693,-104,109,-1410
1,168563,1837,-1575,3545,-122,287,-1397
2,168643,1837,-1575,3545,-122,287,-1397
0,172000,-755,-1432,3692,-89,118,-1419
1,172562,1835,-1560,3539,-105,302,-1412
2,172643,1835,-1560,3539,-105,302,-1412
0,176000,-747,-1464,3691,-75,129,-1438
1,176563,1832,-1578,3549,-86,309,-1425
2,176643,1832,-1578,3549,-86,309,-1425
0,180000,-739,-1459,3673,-58,136,-1446
1,180562,1830,-1563,3529,-68,319,-1428
2,180642,1830,-1563,3529,-68,319,-1428
0,184000,-731,-1438,3666,-39,147,-1460
1,184563,1832,-1577,3561,-50,325,-1436
2,184643,1832,-1577,3561,-50,325,-1436
0,188000,-711,-1430,3669,-15,156,-1468
1,188562,1834,-1564,3526,-35,341,-1448
2,188643,1834,-1564,3526,-35,341,-1448
0,192000,-711,-1437,3668,-3,161,-1475
1,192563,1849,-1549,3538,-14,343,-1443
2,192643,1849,-1549,3538,-14,343,-1443
0,196000,-711,-1428,3675,14,168,-1485
1,196562,1845,-1555,3552,2,355,-1481
2,196642,1845,-1555,3552,2,355,-1481
0,200000,-697,-1439,3675,34,179,-1492
