device,micros,ax,ay,az,gx,gy,gz
0,0,476,-870,2325,-196,1306,465
1,564,2987,-824,2216,-174,1226,641
2,645,2987,-824,2216,-174,1226,641
0,4000,485,-882,2339,-197,1317,471
1,4564,2997,-812,2258,-174,1229,648
2,4645,2997,-812,2258,-174,1229,648
0,8000,502,-876,2374,-190,1322,478
1,8564,3000,-831,2264,-172,1241,657
2,8645,3000,-831,2264,-172,1241,657
0,12000,513,-841,2353,-186,1333,482
1,12564,2995,-794,2269,-165,1246,664
2,12645,2995,-794,2269,-165,1246,664
0,16000,503,-818,2387,-185,1343,495
1,16564,3001,-765,2269,-163,1256,671
2,16645,3001,-765,2269,-163,1256,671
0,20000,492,-785,2419,-194,1350,498
1,20564,2976,-750,2291,-171,1263,680
2,20645,2976,-750,2291,-171,1263,680
0,24000,477,-767,2426,-203,1359,507
1,24564,2970,-745,2322,-177,1270,695
2,24645,2970,-745,2322,-177,1270,695
0,28000,466,-803,2487,-212,1370,513
1,28564,2970,-752,2335,-187,1280,699
2,28645,2970,-752,2335,-187,1280,699
0,32000,494,-768,2441,-214,1384,525
1,32564,2981,-737,2352,-191,1296,713
2,32645,2981,-737,2352,-191,1296,713
0,36000,487,-717,2470,-222,1395,535
1,36564,2984,-688,2343,-197,1302,721
2,36645,2984,-688,2343,-197,1302,721
0,40000,479,-705,2571,-237,1403,543
1,40565,2983,-658,2402,-213,1308,737
2,40645,2983,-658,2402,-213,1308,737
0,44002,499,-647,2534,-246,1412,557
1,44566,2986,-630,2426,-224,1325,748
2,44646,2986,-630,2426,-224,1325,748
0,48001,526,-615,2574,-263,1429,567
1,48566,3000,-587,2432,-236,1330,767
2,48646,3000,-587,2432,-236,1330,767
0,52000,541,-610,2510,-262,1437,586
1,52565,3000,-575,2437,-235,1341,781
2,52645,3000,-575,2437,-235,1341,781
0,56002,567,-569,2497,-261,1449,601
1,56566,3013,-558,2432,-235,1348,801
2,56646,3013,-558,2432,-235,1348,801
0,60001,557,-570,2495,-269,1469,621
1,60566,3010,-546,2391,-236,1365,820
2,60646,3010,-546,2391,-236,1365,820
0,64000,569,-539,2524,-271,1477,633
1,64565,3017,-530,2458,-243,1372,838
2,64645,3017,-530,2458,-243,1372,838
0,68002,571,-535,2585,-288,1491,654
1,68566,3030,-535,2455,-266,1384,857
2,68646,3030,-535,2455,-266,1384,857
0,72001,588,-555,2634,-310,1499,670
1,72566,3071,-564,2506,-281,1392,873
2,72646,3071,-564,2506,-281,1392,873
0,76000,605,-571,2700,-333,1514,680
1,76565,3075,-597,2509,-309,1404,891
2,76645,3075,-597,2509,-309,1404,891
0,80001,574,-646,2825,-381,1531,693
1,80566,3087,-681,2521,-351,1414,898
2,80646,3087,-681,2521,-351,1414,898
0,84001,576,-686,2746,-414,1516,702
1,84566,3092,-732,2550,-387,1400,906
2,84646,3092,-732,2550,-387,1400,906
0,88001,568,-735,2785,-435,1538,707
1,88566,3070,-764,2631,-404,1432,914
2,88646,3070,-764,2631,-404,1432,914
0,92000,525,-788,2671,-420,1525,709
1,92565,3037,-777,2726,-381,1413,922
2,92645,3037,-777,2726,-381,1413,922
0,96002,549,-735,2612,-365,1526,726
1,96566,3037,-717,2844,-321,1414,933
2,96646,3037,-717,2844,-321,1414,933
0,100001,596,-700,2729,-302,1528,735
1,100566,3110,-717,2903,-267,1406,939
2,100646,3110,-717,2903,-267,1406,939
0,104000,639,-682,2779,-256,1527,738
1,104565,3143,-701,2870,-222,1406,949
2,104645,3143,-701,2870,-222,1406,949
0,108002,656,-682,2753,-238,1533,745
1,108566,3171,-710,2689,-205,1418,953
2,108646,3171,-710,2689,-205,1418,953
0,112001,642,-752,2645,-236,1542,744
1,112566,3174,-787,2513,-209,1422,950
2,112646,3174,-787,2513,-209,1422,950
0,116000,588,-877,2745,-259,1540,733
1,116565,3167,-933,2533,-237,1421,940
2,116645,3167,-933,2533,-237,1421,940
0,120001,577,-1007,2910,-293,1547,716
1,120566,3189,-1063,2678,-267,1439,927
2,120646,3189,-1063,2678,-267,1439,927
0,124001,542,-1025,3010,-322,1556,696
1,124566,3168,-1073,2771,-297,1441,899
2,124646,3168,-1073,2771,-297,1441,899
0,128001,507,-994,3130,-358,1545,675
1,128566,3153,-1037,2892,-331,1430,887
2,128646,3153,-1037,2892,-331,1430,887
0,132000,521,-943,3183,-386,1545,657
1,132565,3160,-994,2931,-358,1441,868
2,132645,3160,-994,2931,-358,1441,868
0,136002,566,-890,3152,-415,1538,644
1,136566,3198,-937,2860,-393,1436,851
2,136646,3198,-937,2860,-393,1436,851
0,140001,625,-831,3117,-450,1528,632
1,140566,3230,-874,2875,-420,1428,836
2,140646,3230,-874,2875,-420,1428,836
0,144000,691,-758,3135,-476,1529,618
1,144565,3264,-819,2923,-448,1433,825
2,144645,3264,-819,2923,-448,1433,825
0,148002,704,-686,3172,-514,1535,606
1,148566,3248,-745,2893,-486,1434,818
2,148646,3248,-745,2893,-486,1434,818
0,152001,671,-617,3205,-569,1532,600
1,152566,3222,-688,2878,-541,1431,809
2,152646,3222,-688,2878,-541,1431,809
0,156000,638,-592,3240,-627,1529,593
1,156565,3181,-654,2922,-597,1440,805
2,156645,3181,-654,2922,-597,1440,805
0,160001,588,-564,3279,-687,1527,588
1,160566,3130,-639,2927,-656,1443,794
2,160646,3130,-639,2927,-656,1443,794
0,164001,550,-537,3254,-740,1535,579
1,164566,3083,-644,2960,-706,1446,794
2,164646,3083,-644,2960,-706,1446,794
0,168001,478,-538,3294,-807,1542,573
1,168566,3048,-630,2902,-776,1453,781
2,168646,3048,-630,2902,-776,1453,781
0,172000,419,-556,3309,-889,1548,557
1,172565,2985,-651,2827,-858,1464,770
2,172645,2985,-651,2827,-858,1464,770
0,176002,373,-517,3291,-979,1541,548
1,176566,2972,-599,2828,-948,1468,763
2,176646,2972,-599,2828,-948,1468,763
