device,micros,ax,ay,az,gx,gy,gz
0,0,518,-1088,4694,1290,758,-875
1,563,3139,-1373,4562,1271,828,-800
2,643,3139,-1373,4562,1271,828,-800
0,4001,533,-1095,4699,1299,766,-891
1,4564,3157,-1390,4546,1280,827,-809
2,4645,3157,-1390,4546,1280,827,-809
0,8002,544,-1097,4721,1307,769,-898
1,8564,3161,-1389,4549,1288,834,-821
2,8645,3161,-1389,4549,1288,834,-821
0,12002,576,-1110,4751,1312,769,-904
1,12564,3179,-1414,4560,1292,840,-829
2,12645,3179,-1414,4560,1292,840,-829
0,16002,596,-1098,4775,1311,773,-916
1,16564,3192,-1426,4544,1286,843,-837
2,16645,3192,-1426,4544,1286,843,-837
0,20002,613,-1120,4805,1303,776,-923
1,20564,3216,-1424,4551,1281,845,-841
2,20645,3216,-1424,4551,1281,845,-841
0,24002,629,-1120,4805,1290,778,-931
1,24564,3229,-1434,4545,1265,850,-851
2,24645,3229,-1434,4545,1265,850,-851
0,28002,650,-1144,4810,1281,780,-938
1,28564,3229,-1450,4567,1262,852,-854
2,28645,3229,-1450,4567,1262,852,-854
0,32002,648,-1147,4858,1269,783,-946
1,32564,3240,-1451,4527,1242,858,-865
2,32645,3240,-1451,4527,1242,858,-865
0,36002,651,-1146,4853,1240,788,-954
1,36564,3242,-1459,4557,1222,863,-871
2,36645,3242,-1459,4557,1222,863,-871
0,40001,663,-1145,4891,1223,794,-957
1,40564,3247,-1447,4572,1201,866,-876
2,40644,3247,-1447,4572,1201,866,-876
0,44001,657,-1127,4917,1194,800,-966
1,44564,3252,-1460,4563,1172,877,-885
2,44644,3252,-1460,4563,1172,877,-885
0,48001,664,-1146,4920,1168,800,-974
1,48564,3263,-1470,4602,1144,881,-890
2,48644,3263,-1470,4602,1144,881,-890
0,52001,674,-1151,4946,1134,811,-983
1,52564,3271,-1458,4617,1117,891,-898
2,52644,3271,-1458,4617,1117,891,-898
0,56001,676,-1145,4945,1110,814,-991
1,56564,3282,-1472,4622,1086,892,-902
2,56644,3282,-1472,4622,1086,892,-902
0,60001,686,-1145,4928,1092,813,-997
1,60564,3290,-1451,4637,1069,898,-911
2,60644,3290,-1451,4637,1069,898,-911
0,64001,692,-1130,4974,1070,823,-1006
1,64564,3289,-1450,4674,1053,906,-911
2,64644,3289,-1450,4674,1053,906,-911
0,68001,697,-1125,4953,1057,827,-1009
1,68564,3297,-1445,4705,1040,913,-919
2,68644,3297,-1445,4705,1040,913,-919
0,72001,723,-1118,4953,1047,830,-1013
1,72564,3322,-1429,4720,1033,915,-922
2,72644,3322,-1429,4720,1033,915,-922
0,76001,722,-1107,4979,1045,842,-1023
1,76564,3326,-1425,4723,1029,929,-926
2,76644,3326,-1425,4723,1029,929,-926
0,80001,735,-1073,5033,1029,841,-1023
1,80564,3339,-1393,4706,1009,930,-929
2,80644,3339,-1393,4706,1009,930,-929
0,84001,764,-1106,5002,1017,847,-1031
1,84564,3328,-1448,4793,1004,934,-937
2,84644,3328,-1448,4793,1004,934,-937
0,88001,762,-1101,5034,1013,851,-1036
1,88564,3347,-1424,4759,996,941,-941
2,88644,3347,-1424,4759,996,941,-941
0,92001,776,-1096,5030,982,856,-1044
1,92564,3351,-1443,4724,968,944,-945
2,92644,3351,-1443,4724,968,944,-945
0,96001,787,-1122,5054,972,858,-1046
1,96564,3367,-1460,4770,951,946,-946
2,96644,3367,-1460,4770,951,946,-946
0,100001,793,-1115,5092,944,867,-1046
1,100564,3367,-1462,4756,926,956,-945
2,100644,3367,-1462,4756,926,956,-945
0,104001,803,-1144,5084,913,865,-1051
1,104564,3371,-1494,4770,895,958,-946
2,104644,3371,-1494,4770,895,958,-946
0,108001,819,-1161,5132,885,872,-1047
1,108564,3389,-1493,4757,866,965,-948
2,108644,3389,-1493,4757,866,965,-948
0,112001,822,-1158,5147,843,875,-1050
1,112564,3390,-1511,4739,827,971,-949
2,112644,3390,-1511,4739,827,971,-949
0,116001,829,-1174,5171,800,882,-1055
1,116564,3394,-1529,4755,784,979,-949
2,116644,3394,-1529,4755,784,979,-949
