device,micros,ax,ay,az,gx,gy,gz
0,0,901,1094,5395,-819,-1041,-1903
1,563,3550,639,5449,-847,-751,-2023
2,643,3550,639,5449,-847,-751,-2023
0,3999,872,1119,5342,-825,-1014,-1910
1,4562,3529,664,5445,-853,-725,-2035
2,4642,3529,664,5445,-853,-725,-2035
0,8000,880,1139,5341,-822,-987,-1920
1,8563,3521,697,5475,-853,-701,-2033
2,8643,3521,697,5475,-853,-701,-2033
0,11999,867,1160,5327,-822,-962,-1929
1,12562,3497,705,5483,-845,-673,-2042
2,12642,3497,705,5483,-845,-673,-2042
0,16000,858,1166,5326,-814,-934,-1931
1,16563,3490,718,5457,-836,-650,-2040
2,16643,3490,718,5457,-836,-650,-2040
0,19999,838,1168,5286,-803,-910,-1934
1,20562,3484,731,5457,-828,-622,-2042
2,20642,3484,731,5457,-828,-622,-2042
0,24000,860,1191,5279,-784,-886,-1940
1,24563,3489,745,5477,-803,-598,-2046
2,24643,3489,745,5477,-803,-598,-2046
0,27999,870,1198,5274,-758,-862,-1946
1,28562,3491,754,5515,-778,-576,-2042
2,28642,3491,754,5515,-778,-576,-2042
0,32000,899,1200,5262,-721,-842,-1947
1,32563,3517,741,5571,-742,-556,-2047
2,32643,3517,741,5571,-742,-556,-2047
0,35999,923,1187,5290,-678,-817,-1944
1,36562,3545,729,5608,-700,-539,-2045
2,36642,3545,729,5608,-700,-539,-2045
0,40001,941,1177,5275,-636,-802,-1949
1,40564,3558,725,5580,-656,-519,-2045
2,40644,3558,725,5580,-656,-519,-2045
0,43999,959,1185,5280,-593,-782,-1953
1,44562,3572,735,5559,-613,-501,-2045
2,44642,3572,735,5559,-613,-501,-2045
0,47999,984,1179,5278,-551,-764,-1954
1,48562,3583,722,5577,-573,-488,-2047
2,48642,3583,722,5577,-573,-488,-2047
0,51999,980,1184,5292,-512,-748,-1955
1,52562,3598,749,5588,-532,-469,-2045
2,52642,3598,749,5588,-532,-469,-2045
0,55999,996,1206,5278,-465,-730,-1963
1,56562,3620,776,5635,-485,-454,-2048
2,56642,3620,776,5635,-485,-454,-2048
0,59999,994,1219,5274,-413,-716,-1956
1,60562,3629,784,5639,-433,-441,-2047
2,60642,3629,784,5639,-433,-441,-2047
0,63999,1014,1226,5295,-358,-700,-1959
1,64562,3632,784,5641,-382,-430,-2044
2,64642,3632,784,5641,-382,-430,-2044
0,67999,1016,1222,5250,-298,-684,-1959
1,68562,3625,804,5647,-324,-411,-2041
2,68642,3625,804,5647,-324,-411,-2041
0,71999,1010,1260,5260,-243,-668,-1955
1,72562,3639,832,5636,-268,-399,-2037
2,72642,3639,832,5636,-268,-399,-2037
0,75999,1024,1268,5225,-185,-654,-1953
1,76562,3631,845,5614,-210,-386,-2038
2,76642,3631,845,5614,-210,-386,-2038
0,80001,1026,1279,5192,-127,-641,-1948
1,80564,3626,852,5589,-153,-373,-2034
2,80644,3626,852,5589,-153,-373,-2034
0,83999,1027,1305,5191,-70,-623,-1948
1,84562,3625,891,5585,-96,-357,-2029
2,84642,3625,891,5585,-96,-357,-2029
0,87999,1020,1321,5167,-14,-607,-1945
1,88562,3605,900,5560,-39,-344,-2023
2,88642,3605,900,5560,-39,-344,-2023
0,91999,1020,1342,5127,45,-593,-1946
1,92562,3600,916,5526,17,-328,-2023
2,92642,3600,916,5526,17,-328,-2023
0,95999,1002,1364,5112,100,-573,-1941
1,96562,3597,949,5504,70,-316,-2015
2,96642,3597,949,5504,70,-316,-2015
0,99999,993,1380,5113,156,-560,-1934
1,100562,3570,974,5464,122,-306,-2010
2,100642,3570,974,5464,122,-306,-2010
0,103999,977,1378,5115,201,-546,-1930
1,104562,3565,980,5454,172,-293,-2003
2,104642,3565,980,5454,172,-293,-2003
0,107999,981,1420,5108,247,-532,-1927
1,108562,3572,1004,5434,214,-279,-2000
2,108642,3572,1004,5434,214,-279,-2000
0,111999,989,1441,5081,290,-516,-1922
1,112562,3573,1029,5421,254,-263,-1994
2,112642,3573,1029,5421,254,-263,-1994
0,115999,986,1464,5108,324,-502,-1917
1,116562,3581,1049,5411,286,-252,-1987
2,116642,3581,1049,5411,286,-252,-1987
0,120001,997,1486,5126,348,-489,-1914
1,120564,3600,1073,5384,311,-242,-1989
2,120644,3600,1073,5384,311,-242,-1989
0,123999,1008,1508,5127,365,-474,-1913
1,124562,3617,1096,5350,328,-230,-1977
2,124642,3617,1096,5350,328,-230,-1977
0,127999,937,1564,5056,395,-465,-1910
1,128562,3531,1170,5402,346,-210,-1977
2,128642,3531,1170,5402,346,-210,-1977
0,131999,938,1410,5062,444,-474,-1906
1,132562,3582,1235,5260,377,-215,-1976
2,132642,3582,1235,5260,377,-215,-1976
0,135999,1017,1703,5179,389,-461,-1900
1,136562,3596,1306,5388,353,-228,-1969
2,136642,3596,1306,5388,353,-228,-1969
0,139999,997,1911,5535,382,-463,-1891
1,140562,3563,1404,5634,333,-211,-1953
2,140642,3563,1404,5634,333,-211,-1953
0,143999,1036,1743,5458,328,-440,-1882
1,144562,3640,1282,5435,282,-201,-1947
2,144642,3640,1282,5435,282,-201,-1947
0,147999,1058,1637,5282,302,-474,-1866
1,148562,3528,1177,5299,257,-230,-1929
2,148642,3528,1177,5299,257,-230,-1929
0,151999,1048,1859,5391,286,-462,-1853
1,152562,3567,1389,5460,241,-228,-1914
2,152642,3567,1389,5460,241,-228,-1914
0,155999,976,1881,5438,243,-451,-1835
1,156562,3535,1449,5519,210,-218,-1898
2,156642,3535,1449,5519,210,-218,-1898
0,160001,935,1858,5394,226,-469,-1821
1,160564,3482,1410,5511,188,-233,-1880
2,160644,3482,1410,5511,188,-233,-1880
0,163999,943,1914,5457,184,-473,-1799
1,164562,3509,1469,5455,140,-233,-1869
2,164642,3509,1469,5455,140,-233,-1869
0,167999,948,1967,5348,173,-467,-1783
1,168562,3470,1517,5573,139,-237,-1844
2,168642,3470,1517,5573,139,-237,-1844
0,171999,959,1996,5303,190,-481,-1756
1,172562,3479,1580,5605,152,-253,-1820
2,172642,3479,1580,5605,152,-253,-1820
0,175999,970,2061,5378,172,-473,-1732
1,176562,3531,1612,5527,132,-254,-1793
2,176642,3531,1612,5527,132,-254,-1793
0,179999,987,2051,5390,146,-482,-1715
1,180562,3549,1602,5457,107,-257,-1779
2,180642,3549,1602,5457,107,-257,-1779
0,183999,1004,2086,5383,115,-494,-1700
1,184562,3583,1638,5477,77,-265,-1765
2,184642,3583,1638,5477,77,-265,-1765
0,187999,1041,2144,5327,102,-495,-1674
1,188562,3582,1708,5534,68,-278,-1743
2,188642,3582,1708,5534,68,-278,-1743
0,191999,1054,2164,5308,104,-504,-1648
1,192562,3585,1739,5554,74,-290,-1717
2,192642,3585,1739,5554,74,-290,-1717
0,195999,1060,2191,5359,92,-511,-1629
1,196562,3610,1751,5522,55,-296,-1698
2,196642,3610,1751,5522,55,-296,-1698
0,200001,1082,2176,5353,75,-523,-1609
1,200564,3633,1765,5498,37,-308,-1676
2,200644,3633,1765,5498,37,-308,-1676
0,203999,1094,2210,5337,71,-539,-1587
1,204562,3637,1778,5628,42,-324,-1653
2,204642,3637,1778,5628,42,-324,-1653
0,207999,992,2324,5031,6,-475,-1561
1,208562,3460,1949,4904,-24,-264,-1631
2,208642,3460,1949,4904,-24,-264,-1631
0,211999,951,2325,4890,91,-547,-1512
1,212562,3383,1959,5677,72,-383,-1570
2,212642,3383,1959,5677,72,-383,-1570
0,215999,1100,2348,5496,50,-531,-1482
1,216562,3633,1903,5405,13,-336,-1561
2,216642,3633,1903,5405,13,-336,-1561
0,219999,1081,2274,5156,66,-509,-1465
1,220562,3590,1841,5657,49,-321,-1540
2,220642,3590,1841,5657,49,-321,-1540
0,223999,1118,2312,5496,114,-599,-1421
1,224562,3663,1857,5781,73,-412,-1488
2,224642,3663,1857,5781,73,-412,-1488
0,227999,1167,2316,5631,107,-552,-1403
1,228562,3681,1855,5971,82,-351,-1484
2,228642,3681,1855,5971,82,-351,-1484
0,231999,1069,2262,5254,165,-597,-1359
1,232562,3542,1858,5792,136,-439,-1430
2,232642,3542,1858,5792,136,-439,-1430
0,235999,1028,2321,5552,157,-648,-1326
1,236562,3547,1884,5619,107,-443,-1413
2,236642,3547,1884,5619,107,-443,-1413
0,240001,955,2283,5482,132,-614,-1295
1,240564,3468,1858,5778,99,-445,-1381
2,240644,3468,1858,5778,99,-445,-1381
0,243999,986,2317,5515,150,-678,-1248
1,244562,3464,1880,5805,111,-518,-1338
2,244642,3464,1880,5805,111,-518,-1338
0,247999,977,2347,5656,138,-685,-1212
1,248562,3445,1886,5966,106,-517,-1300
2,248642,3445,1886,5966,106,-517,-1300
0,251999,965,2328,5553,161,-701,-1166
1,252562,3414,1881,5915,126,-548,-1259
2,252642,3414,1881,5915,126,-548,-1259
0,255999,909,2309,5583,142,-743,-1129
1,256562,3412,1872,5738,99,-587,-1223
2,256642,3412,1872,5738,99,-587,-1223
0,259999,900,2303,5549,120,-757,-1090
1,260562,3366,1871,5782,84,-601,-1195
2,260642,3366,1871,5782,84,-601,-1195
0,263999,881,2282,5442,130,-784,-1046
1,264562,3315,1852,5766,99,-633,-1147
2,264642,3315,1852,5766,99,-633,-1147
0,267999,865,2237,5474,133,-796,-1007
1,268562,3313,1824,5686,92,-658,-1115
2,268642,3313,1824,5686,92,-658,-1115
0,271999,827,2161,5478,118,-816,-975
1,272562,3323,1740,5661,85,-681,-1085
