device,micros,ax,ay,az,gx,gy,gz
0,0,79,-560,5624,506,79,-8
1,562,2626,-937,5641,485,76,-4
2,643,2626,-937,5641,485,76,-4
0,3999,60,-545,5628,530,88,-3
1,4562,2624,-903,5630,510,81,-3
2,4642,2624,-903,5630,510,81,-3
0,8000,68,-523,5662,554,101,0
1,8562,2626,-886,5662,534,88,3
2,8643,2626,-886,5662,534,88,3
0,11999,70,-484,5672,575,108,-1
1,12562,2635,-859,5676,557,92,3
2,12642,2635,-859,5676,557,92,3
0,16000,75,-478,5697,587,106,2
1,16562,2638,-863,5668,570,103,6
2,16643,2638,-863,5668,570,103,6
0,19999,68,-471,5706,603,116,0
1,20562,2640,-849,5669,581,106,3
2,20642,2640,-849,5669,581,106,3
0,24000,60,-474,5733,611,123,1
1,24562,2652,-850,5649,591,113,5
2,24643,2652,-850,5649,591,113,5
0,27999,75,-442,5748,615,127,3
1,28562,2658,-840,5660,593,115,7
2,28642,2658,-840,5660,593,115,7
0,32000,82,-421,5759,618,134,-1
1,32562,2658,-808,5676,594,118,2
2,32643,2658,-808,5676,594,118,2
0,35999,90,-389,5784,613,135,-4
1,36562,2652,-789,5687,588,122,3
2,36642,2652,-789,5687,588,122,3
0,40001,77,-375,5804,608,135,-11
1,40563,2656,-791,5694,587,124,-4
2,40644,2656,-791,5694,587,124,-4
0,43999,63,-405,5798,600,138,-13
1,44562,2651,-806,5698,582,126,-3
2,44642,2651,-806,5698,582,126,-3
0,48000,55,-414,5766,603,140,-19
1,48562,2637,-813,5694,583,127,-13
2,48643,2637,-813,5694,583,127,-13
0,51999,25,-420,5793,604,141,-23
1,52562,2621,-801,5716,581,129,-16
2,52642,2621,-801,5716,581,129,-16
0,56000,0,-391,5804,608,140,-27
1,56562,2604,-789,5745,588,128,-21
2,56643,2604,-789,5745,588,128,-21
0,59999,18,-378,5807,617,137,-35
1,60562,2618,-762,5735,594,126,-27
2,60642,2618,-762,5735,594,126,-27
0,64000,27,-359,5789,626,138,-38
1,64562,2619,-745,5770,604,129,-29
2,64643,2619,-745,5770,604,129,-29
0,67999,19,-349,5778,641,136,-39
1,68562,2623,-737,5764,620,129,-34
2,68642,2623,-737,5764,620,129,-34
0,72000,27,-339,5755,654,137,-38
1,72562,2626,-720,5733,631,131,-38
2,72643,2626,-720,5733,631,131,-38
0,75999,23,-330,5749,666,135,-49
1,76562,2602,-729,5721,646,131,-44
2,76642,2602,-729,5721,646,131,-44
0,80000,24,-311,5741,680,141,-57
1,80563,2614,-697,5698,660,133,-48
2,80644,2614,-697,5698,660,133,-48
0,83999,19,-281,5725,690,145,-60
1,84562,2610,-665,5719,671,137,-54
2,84642,2610,-665,5719,671,137,-54
0,88001,18,-275,5718,703,142,-64
1,88564,2611,-652,5708,679,136,-59
2,88644,2611,-652,5708,679,136,-59
