device,micros,ax,ay,az,gx,gy,gz
0,0,126,-31,3215,-479,1972,-102
1,563,2604,-112,3288,-423,1951,170
2,643,2604,-112,3288,-423,1951,170
0,4000,138,-48,3230,-459,1998,-90
1,4563,2610,-116,3286,-409,1974,182
2,4643,2610,-116,3286,-409,1974,182
0,8001,144,-45,3223,-439,2029,-77
1,8564,2612,-98,3286,-391,2002,202
2,8644,2612,-98,3286,-391,2002,202
0,12001,139,-34,3219,-425,2057,-65
1,12564,2616,-88,3292,-376,2026,215
2,12644,2616,-88,3292,-376,2026,215
0,16002,162,-18,3220,-415,2081,-58
1,16564,2625,-90,3254,-369,2054,231
2,16644,2625,-90,3254,-369,2054,231
0,20001,166,-12,3226,-409,2116,-44
1,20564,2648,-91,3198,-359,2081,247
2,20644,2648,-91,3198,-359,2081,247
0,24000,175,-16,3182,-410,2143,-31
1,24563,2658,-74,3166,-358,2112,260
2,24643,2658,-74,3166,-358,2112,260
0,28000,183,-33,3160,-413,2168,-20
1,28563,2662,-75,3118,-365,2143,278
2,28643,2662,-75,3118,-365,2143,278
0,32001,186,-49,3167,-422,2206,-7
1,32564,2662,-110,3107,-373,2170,297
2,32644,2662,-110,3107,-373,2170,297
0,36001,191,-67,3171,-436,2240,3
1,36564,2680,-109,3078,-389,2200,312
2,36644,2680,-109,3078,-389,2200,312
0,40000,190,-58,3167,-457,2272,10
1,40563,2678,-110,3072,-409,2231,321
2,40643,2678,-110,3072,-409,2231,321
0,44001,202,-49,3138,-479,2307,19
1,44564,2669,-100,3045,-427,2262,337
2,44644,2669,-100,3045,-427,2262,337
0,48001,216,-52,3111,-500,2340,29
1,48564,2697,-120,3006,-447,2300,350
2,48644,2697,-120,3006,-447,2300,350
0,52002,222,-62,3096,-524,2375,41
1,52564,2696,-117,2985,-467,2327,368
2,52644,2696,-117,2985,-467,2327,368
0,56001,239,-78,3078,-543,2409,50
1,56564,2716,-141,2968,-486,2361,378
2,56644,2716,-141,2968,-486,2361,378
0,60000,271,-67,3053,-560,2445,60
1,60563,2715,-119,2959,-500,2396,398
2,60643,2715,-119,2959,-500,2396,398
0,64000,295,-67,3042,-580,2479,68
1,64563,2746,-125,2979,-518,2429,412
2,64643,2746,-125,2979,-518,2429,412
0,68001,304,-66,3053,-590,2515,83
1,68564,2765,-123,2972,-530,2465,427
2,68644,2765,-123,2972,-530,2465,427
0,72001,314,-75,3027,-603,2552,89
1,72564,2763,-124,2985,-537,2493,441
2,72644,2763,-124,2985,-537,2493,441
0,76002,333,-57,3023,-604,2579,103
1,76564,2781,-97,3010,-538,2519,460
2,76644,2781,-97,3010,-538,2519,460
0,80001,344,-50,3049,-603,2618,113
1,80564,2818,-98,3039,-538,2555,474
2,80644,2818,-98,3039,-538,2555,474
0,84000,382,-45,3007,-600,2645,123
1,84563,2843,-113,3000,-537,2586,490
2,84643,2843,-113,3000,-537,2586,490
0,88000,404,-66,2969,-605,2675,135
1,88563,2866,-116,2963,-533,2612,507
2,88643,2866,-116,2963,-533,2612,507
0,92001,438,-65,3008,-602,2700,150
1,92564,2912,-98,2989,-537,2635,519
2,92644,2912,-98,2989,-537,2635,519
0,96001,465,-37,3091,-602,2727,162
1,96564,2940,-97,3075,-532,2660,545
2,96644,2940,-97,3075,-532,2660,545
0,100002,487,-49,3151,-608,2754,170
1,100564,2942,-110,3124,-540,2681,553
2,100644,2942,-110,3124,-540,2681,553
0,104001,520,-54,3148,-614,2774,186
1,104564,3009,-126,3142,-546,2698,566
2,104644,3009,-126,3142,-546,2698,566
0,108000,582,-44,3206,-626,2786,193
1,108563,3073,-127,3148,-560,2715,576
2,108643,3073,-127,3148,-560,2715,576
0,112000,639,-56,3238,-643,2808,206
1,112563,3124,-149,3158,-575,2731,590
2,112643,3124,-149,3158,-575,2731,590
0,116001,668,-95,3258,-663,2821,211
1,116564,3156,-177,3145,-594,2746,600
2,116644,3156,-177,3145,-594,2746,600
0,120002,718,-109,3231,-686,2840,216
1,120564,3208,-211,3110,-617,2754,610
2,120644,3208,-211,3110,-617,2754,610
0,124001,781,-128,3193,-705,2853,223
1,124564,3259,-206,3079,-637,2773,618
2,124644,3259,-206,3079,-637,2773,618
0,128000,818,-125,3204,-729,2865,230
1,128563,3295,-196,3073,-659,2784,624
2,128643,3295,-196,3073,-659,2784,624
0,132000,847,-106,3188,-759,2875,238
1,132563,3324,-192,3078,-684,2797,635
2,132643,3324,-192,3078,-684,2797,635
0,136001,842,-123,3202,-778,2891,239
1,136564,3348,-202,3101,-704,2809,640
2,136644,3348,-202,3101,-704,2809,640
0,140001,882,-109,3253,-796,2892,251
1,140564,3358,-219,3188,-720,2814,650
2,140644,3358,-219,3188,-720,2814,650
0,144002,916,-125,3281,-804,2901,253
1,144564,3420,-213,3273,-726,2818,653
2,144644,3420,-213,3273,-726,2818,653
0,148001,970,-136,3283,-802,2909,263
1,148564,3475,-236,3299,-726,2821,668
2,148644,3475,-236,3299,-726,2821,668
0,152000,1040,-170,3269,-791,2909,265
1,152563,3561,-261,3306,-712,2820,670
2,152643,3561,-261,3306,-712,2820,670
0,156000,1088,-204,3251,-773,2909,272
1,156563,3606,-283,3292,-696,2819,675
2,156643,3606,-283,3292,-696,2819,675
0,160001,1156,-207,3219,-747,2907,274
1,160564,3666,-302,3344,-670,2814,676
2,160644,3666,-302,3344,-670,2814,676
0,164001,1242,-181,3273,-714,2901,282
1,164564,3739,-282,3443,-633,2806,680
2,164644,3739,-282,3443,-633,2806,680
0,168002,1310,-153,3342,-671,2893,285
1,168564,3811,-263,3522,-593,2804,687
2,168644,3811,-263,3522,-593,2804,687
0,172001,1370,-137,3357,-624,2891,295
1,172564,3874,-275,3518,-545,2789,692
2,172644,3874,-275,3518,-545,2789,692
0,176000,1465,-168,3283,-582,2876,301
1,176563,3963,-289,3480,-502,2780,696
2,176643,3963,-289,3480,-502,2780,696
0,180000,1521,-171,3258,-534,2864,307
1,180563,4030,-271,3443,-456,2768,699
2,180643,4030,-271,3443,-456,2768,699
0,184001,1561,-169,3234,-486,2856,313
1,184564,4072,-267,3406,-412,2760,706
2,184644,4072,-267,3406,-412,2760,706
0,188001,1577,-162,3222,-452,2846,322
1,188564,4086,-262,3355,-375,2750,710
2,188644,4086,-262,3355,-375,2750,710
0,192002,1557,-164,3199,-420,2846,328
1,192564,4087,-262,3290,-349,2750,716
2,192644,4087,-262,3290,-349,2750,716
0,196001,1573,-148,3138,-399,2839,334
1,196564,4084,-245,3217,-329,2747,720
2,196644,4084,-245,3217,-329,2747,720
0,200000,1583,-132,3122,-381,2835,341
1,200563,4093,-235,3197,-315,2738,731
2,200643,4093,-235,3197,-315,2738,731
0,204001,1617,-115,3174,-373,2831,351
1,204564,4132,-215,3218,-305,2723,734
2,204644,4132,-215,3218,-305,2723,734
0,208001,1670,-115,3243,-362,2830,361
1,208564,4187,-206,3258,-292,2720,745
2,208644,4187,-206,3258,-292,2720,745
0,212002,1709,-115,3242,-349,2820,370
1,212564,4249,-217,3291,-280,2710,755
2,212644,4249,-217,3291,-280,2710,755
0,216001,1768,-122,3251,-331,2810,377
1,216564,4297,-236,3326,-261,2700,760
2,216644,4297,-236,3326,-261,2700,760
0,220000,1792,-168,3290,-309,2796,383
1,220563,4347,-284,3365,-237,2681,764
2,220643,4347,-284,3365,-237,2681,764
0,224000,1849,-177,3310,-284,2775,390
1,224563,4384,-299,3397,-217,2663,762
2,224643,4384,-299,3397,-217,2663,762
0,228001,1898,-190,3308,-255,2763,393
1,228564,4468,-299,3387,-187,2653,763
2,228644,4468,-299,3387,-187,2653,763
0,232001,1942,-216,3316,-241,2745,393
1,232564,4508,-332,3326,-175,2639,758
2,232644,4508,-332,3326,-175,2639,758
0,236002,1974,-226,3365,-232,2723,386
1,236564,4543,-357,3323,-170,2611,756
2,236644,4543,-357,3323,-170,2611,756
0,240001,2024,-225,3416,-240,2704,384
1,240564,4606,-376,3342,-181,2596,748
2,240644,4606,-376,3342,-181,2596,748
0,244000,2087,-240,3421,-252,2687,379
1,244563,4668,-365,3298,-198,2584,741
2,244643,4668,-365,3298,-198,2584,741
0,248000,2150,-232,3454,-290,2661,376
1,248563,4746,-395,3231,-235,2555,733
2,248643,4746,-395,3231,-235,2555,733
0,252001,2201,-254,3553,-349,2632,367
1,252564,4822,-417,3246,-297,2535,719
2,252644,4822,-417,3246,-297,2535,719
0,256001,2262,-262,3645,-413,2608,358
1,256564,4884,-432,3287,-360,2513,714
2,256644,4884,-432,3287,-360,2513,714
0,260002,2308,-267,3658,-479,2580,348
1,260564,4920,-441,3338,-425,2480,698
2,260644,4920,-441,3338,-425,2480,698
0,264001,2339,-273,3744,-549,2542,341
1,264564,4976,-466,3328,-499,2449,687
2,264644,4976,-466,3328,-499,2449,687
0,268000,2321,-326,3867,-649,2504,330
1,268563,4963,-518,3360,-601,2415,664
2,268643,4963,-518,3360,-601,2415,664
0,272000,2318,-313,3972,-745,2454,314
1,272563,4947,-523,3474,-696,2369,654
2,272643,4947,-523,3474,-696,2369,654
0,276001,2366,-250,4014,-851,2409,302
1,276564,4973,-478,3535,-796,2327,635
2,276644,4973,-478,3535,-796,2327,635
0,280002,2388,-252,4029,-955,2359,294
1,280564,4991,-472,3475,-907,2289,622
2,280644,4991,-472,3475,-907,2289,622
0,284001,2387,-325,4027,-1080,2315,281
1,284564,5002,-550,3370,-1031,2245,602
2,284644,5002,-550,3370,-1031,2245,602
0,288000,2436,-338,3967,-1216,2266,266
1,288563,5038,-570,3284,-1166,2200,583
2,288643,5038,-570,3284,-1166,2200,583
0,292000,2494,-317,3901,-1343,2218,253
1,292563,5074,-561,3307,-1285,2155,570
2,292643,5074,-561,3307,-1285,2155,570
0,296001,2494,-381,3981,-1455,2170,240
1,296564,5097,-638,3399,-1400,2111,553
2,296644,5097,-638,3399,-1400,2111,553
