device,micros,ax,ay,az,gx,gy,gz
0,0,-242,-659,1634,-251,-719,-361
1,564,2125,-429,2195,-252,-641,-448
2,645,2125,-429,2195,-252,-641,-448
0,4000,-65,-1015,1769,-188,-733,-328
1,4565,2402,-1015,1975,-196,-680,-426
2,4645,2402,-1015,1975,-196,-680,-426
0,8000,50,-1193,1821,-67,-768,-300
1,8564,2459,-1036,2246,-81,-702,-400
2,8645,2459,-1036,2246,-81,-702,-400
0,12000,150,-998,2005,31,-778,-264
1,12565,2481,-874,2286,12,-731,-364
2,12645,2481,-874,2286,12,-731,-364
0,16000,143,-1028,1897,161,-817,-215
1,16564,2493,-887,2325,143,-776,-325
2,16645,2493,-887,2325,143,-776,-325
0,20000,139,-961,2143,226,-847,-185
1,20565,2544,-813,2125,187,-808,-302
2,20645,2544,-813,2125,187,-808,-302
0,24000,113,-793,2269,231,-869,-151
1,24564,2475,-651,2180,198,-849,-267
2,24645,2475,-651,2180,198,-849,-267
0,28000,102,-575,2035,291,-908,-99
1,28565,2393,-404,2272,264,-876,-223
2,28645,2393,-404,2272,264,-876,-223
0,32000,116,-509,1996,395,-950,-43
1,32564,2420,-433,2510,381,-939,-167
2,32645,2420,-433,2510,381,-939,-167
0,36000,139,-597,1984,573,-969,13
1,36565,2482,-535,3063,581,-974,-129
2,36645,2482,-535,3063,581,-974,-129
0,40000,174,-555,2188,832,-989,69
1,40565,2483,-505,3186,822,-1000,-76
2,40645,2483,-505,3186,822,-1000,-76
0,44001,237,-556,2296,1167,-1083,143
1,44565,2476,-475,4492,1218,-1164,-1
2,44645,2476,-475,4492,1218,-1164,-1
0,48000,364,-278,2505,1638,-1079,255
1,48565,2461,-284,3054,1534,-1042,62
2,48645,2461,-284,3054,1534,-1042,62
0,52001,231,-563,2730,1706,-1270,325
1,52565,2568,-893,2848,1660,-1333,160
2,52645,2568,-893,2848,1660,-1333,160
0,56000,19,-954,1640,1788,-939,355
1,56565,2027,-1295,1243,1746,-973,171
2,56645,2027,-1295,1243,1746,-973,171
0,60001,-71,-999,1214,2032,-1375,449
1,60565,2338,-774,2579,1966,-1612,281
2,60645,2338,-774,2579,1966,-1612,281
0,64000,266,-696,2980,2162,-1124,492
1,64565,2540,-935,3326,2096,-1145,284
2,64645,2540,-935,3326,2096,-1145,284
0,68001,113,-939,2289,2409,-1290,544
1,68565,2463,-853,2680,2349,-1369,352
2,68645,2463,-853,2680,2349,-1369,352
0,72000,137,-737,2514,2495,-1374,598
1,72565,2448,-767,2994,2408,-1481,387
2,72645,2448,-767,2994,2408,-1481,387
0,76001,249,-685,2332,2667,-1293,652
1,76565,2304,-712,3058,2598,-1400,454
2,76645,2304,-712,3058,2598,-1400,454
0,80002,130,-652,2208,2787,-1382,738
1,80566,2283,-747,2387,2682,-1554,525
2,80646,2283,-747,2387,2682,-1554,525
0,84001,85,-790,2692,2699,-1369,780
1,84565,2339,-1002,2370,2643,-1515,559
2,84645,2339,-1002,2370,2643,-1515,559
0,88000,51,-791,2429,2744,-1365,827
1,88565,2376,-713,2115,2628,-1466,597
2,88645,2376,-713,2115,2628,-1466,597
0,92002,-34,-771,2426,2769,-1465,874
1,92566,2212,-704,2480,2680,-1598,678
2,92646,2212,-704,2480,2680,-1598,678
0,96001,-7,-653,2199,2852,-1416,936
1,96565,2217,-687,2664,2770,-1518,706
2,96645,2217,-687,2664,2770,-1518,706
0,100000,-15,-683,2054,2944,-1364,983
1,100565,2133,-834,2296,2856,-1542,770
2,100645,2133,-834,2296,2856,-1542,770
0,104002,-139,-822,1917,2907,-1330,1008
1,104566,2192,-941,1175,2786,-1463,787
2,104646,2192,-941,1175,2786,-1463,787
0,108001,-297,-1111,1213,2834,-1279,1021
1,108565,2057,-1021,407,2725,-1405,813
2,108645,2057,-1021,407,2725,-1405,813
0,112000,-485,-1141,585,2729,-1201,1032
1,112565,1806,-967,-214,2618,-1352,838
2,112645,1806,-967,-214,2618,-1352,838
0,116002,-711,-1178,291,2600,-1107,1036
1,116566,1561,-1008,-426,2489,-1253,851
2,116646,1561,-1008,-426,2489,-1253,851
0,120001,-1072,-1420,240,2415,-987,1018
1,120565,1374,-1200,-930,2296,-1133,842
2,120645,1374,-1200,-930,2296,-1133,842
0,124000,-1175,-1331,299,2236,-964,997
1,124565,1339,-987,-609,2125,-1120,837
2,124645,1339,-987,-609,2125,-1120,837
0,128002,-1101,-1052,481,2064,-886,985
1,128566,1374,-768,-255,1957,-1017,838
2,128646,1374,-768,-255,1957,-1017,838
0,132001,-1047,-956,409,1955,-803,990
1,132565,1371,-651,-22,1861,-947,851
2,132645,1371,-651,-22,1861,-947,851
0,136000,-1103,-844,643,1853,-791,999
1,136565,1348,-606,87,1760,-947,869
2,136645,1348,-606,87,1760,-947,869
0,140002,-1064,-745,957,1750,-746,1008
1,140566,1404,-511,605,1678,-892,885
2,140646,1404,-511,605,1678,-892,885
0,144001,-831,-634,1195,1692,-736,1035
1,144565,1571,-490,975,1629,-877,919
2,144645,1571,-490,975,1629,-877,919
0,148000,-704,-727,1519,1643,-736,1065
1,148565,1721,-651,1287,1571,-894,943
2,148645,1721,-651,1287,1571,-894,943
0,152002,-669,-901,1684,1605,-725,1082
1,152566,1737,-792,1468,1539,-873,961
2,152646,1737,-792,1468,1539,-873,961
0,156001,-724,-987,1713,1589,-723,1090
1,156565,1722,-932,1524,1522,-876,968
2,156645,1722,-932,1524,1522,-876,968
0,160000,-725,-1097,1833,1571,-731,1090
1,160564,1802,-1055,1711,1506,-891,961
2,160645,1802,-1055,1711,1506,-891,961
0,164000,-651,-1211,1912,1593,-706,1080
1,164565,1876,-1150,1860,1535,-853,960
2,164645,1876,-1150,1860,1535,-853,960
0,168000,-616,-1263,1771,1627,-701,1071
1,168564,1916,-1223,1726,1565,-856,946
2,168645,1916,-1223,1726,1565,-856,946
0,172000,-639,-1415,1847,1662,-706,1057
1,172565,1933,-1385,1779,1607,-860,930
2,172645,1933,-1385,1779,1607,-860,930
0,176000,-635,-1590,1852,1711,-689,1034
1,176564,1958,-1543,1858,1665,-835,912
2,176645,1958,-1543,1858,1665,-835,912
0,180000,-619,-1688,1833,1747,-687,1012
1,180565,2000,-1622,1790,1701,-840,888
2,180645,2000,-1622,1790,1701,-840,888
0,184000,-578,-1726,1850,1793,-678,986
1,184564,2015,-1669,1873,1749,-831,862
2,184645,2015,-1669,1873,1749,-831,862
0,188000,-580,-1791,1859,1865,-683,969
1,188565,1995,-1732,1955,1777,-832,839
2,188645,1995,-1732,1955,1777,-832,839
0,192000,-606,-1836,1954,1947,-686,945
1,192564,1931,-1803,2231,1885,-842,818
2,192645,1931,-1803,2231,1885,-842,818
0,196000,-645,-1821,2138,2078,-685,929
1,196565,1877,-1774,2479,2005,-836,800
2,196645,1877,-1774,2479,2005,-836,800
0,200001,-687,-1766,2129,2180,-696,918
1,200565,1784,-1735,2575,2154,-847,792
2,200645,1784,-1735,2575,2154,-847,792
0,204000,-712,-1649,2084,2366,-702,912
1,204565,1768,-1632,2543,2314,-860,775
2,204645,1768,-1632,2543,2314,-860,775
0,208001,-753,-1661,1999,2568,-722,916
1,208565,1718,-1648,2693,2518,-880,781
2,208645,1718,-1648,2693,2518,-880,781
0,212000,-758,-1647,1996,2786,-712,914
1,212565,1700,-1639,2807,2736,-882,777
2,212645,1700,-1639,2807,2736,-882,777
0,216001,-752,-1662,1969,3055,-711,919
1,216565,1695,-1766,3029,3001,-889,775
2,216645,1695,-1766,3029,3001,-889,775
0,220000,-831,-1794,2316,3323,-730,911
1,220565,1685,-1867,3184,3263,-899,765
2,220645,1685,-1867,3184,3263,-899,765
0,224001,-849,-1653,2322,3586,-721,905
1,224565,1637,-1767,3259,3535,-885,755
2,224645,1637,-1767,3259,3535,-885,755
0,228000,-829,-1588,2216,3869,-730,910
1,228565,1618,-1776,3171,3805,-917,758
2,228645,1618,-1776,3171,3805,-917,758
0,232001,-833,-1623,2283,4146,-723,916
1,232565,1604,-1842,3269,4073,-917,758
2,232645,1604,-1842,3269,4073,-917,758
0,236000,-848,-1622,2343,4410,-712,915
1,236565,1563,-1890,3288,4333,-896,762
2,236645,1563,-1890,3288,4333,-896,762
0,240001,-867,-1570,2470,4649,-696,920
1,240566,1541,-1884,3206,4561,-886,766
2,240646,1541,-1884,3206,4561,-886,766
0,244001,-878,-1513,2479,4869,-685,930
1,244565,1507,-1859,3196,4775,-892,773
2,244645,1507,-1859,3196,4775,-892,773
0,248000,-896,-1460,2574,5071,-660,940
1,248565,1493,-1839,3226,4968,-862,784
2,248645,1493,-1839,3226,4968,-862,784
0,252001,-884,-1365,2636,5249,-639,949
1,252565,1496,-1832,3220,5145,-858,797
2,252645,1496,-1832,3220,5145,-858,797
0,256000,-848,-1344,2688,5421,-620,964
1,256565,1532,-1830,3236,5304,-829,809
2,256645,1532,-1830,3236,5304,-829,809
0,260001,-816,-1293,2793,5565,-593,973
1,260565,1557,-1821,3225,5442,-818,825
2,260645,1557,-1821,3225,5442,-818,825
0,264000,-805,-1254,2907,5682,-578,981
1,264565,1612,-1842,3255,5559,-806,831
2,264645,1612,-1842,3255,5559,-806,831
0,268001,-785,-1215,3022,5794,-549,990
1,268565,1646,-1842,3333,5664,-777,839
2,268645,1646,-1842,3333,5664,-777,839
0,272000,-784,-1190,3126,5879,-531,986
1,272565,1672,-1850,3302,5744,-770,843
2,272645,1672,-1850,3302,5744,-770,843
0,276001,-767,-1187,3235,5949,-513,990
1,276565,1682,-1880,3327,5809,-743,841
2,276645,1682,-1880,3327,5809,-743,841
0,280002,-784,-1184,3345,5998,-492,983
1,280566,1677,-1892,3336,5856,-727,840
2,280646,1677,-1892,3336,5856,-727,840
0,284001,-801,-1179,3430,6027,-473,971
1,284565,1677,-1906,3382,5879,-708,826
2,284645,1677,-1906,3382,5879,-708,826
0,288000,-843,-1167,3516,6047,-452,962
1,288565,1647,-1908,3402,5902,-686,818
2,288645,1647,-1908,3402,5902,-686,818
0,292002,-885,-1134,3660,6056,-432,941
1,292566,1618,-1895,3486,5910,-668,803
2,292646,1618,-1895,3486,5910,-668,803
0,296001,-943,-1110,3747,6054,-415,923
1,296565,1586,-1903,3559,5904,-647,789
2,296645,1586,-1903,3559,5904,-647,789
0,300000,-981,-1084,3774,6048,-391,906
1,300565,1570,-1860,3574,5897,-626,768
2,300645,1570,-1860,3574,5897,-626,768
0,304002,-985,-1057,3847,6040,-376,882
1,304566,1575,-1833,3654,5891,-613,751
2,304646,1575,-1833,3654,5891,-613,751
0,308001,-993,-1005,3913,6032,-363,858
1,308565,1586,-1792,3713,5885,-590,726
2,308645,1586,-1792,3713,5885,-590,726
0,312000,-1008,-944,3936,6023,-350,830
1,312565,1602,-1744,3763,5876,-577,702
2,312645,1602,-1744,3763,5876,-577,702
0,316002,-969,-892,4030,6020,-322,802
1,316566,1614,-1677,3861,5873,-546,675
2,316646,1614,-1677,3861,5873,-546,675
0,320001,-875,-816,4100,6011,-312,784
1,320565,1686,-1638,3902,5865,-528,663
2,320645,1686,-1638,3902,5865,-528,663
0,324000,-874,-834,4136,5981,-296,762
1,324565,1686,-1634,3928,5834,-522,646
2,324645,1686,-1634,3928,5834,-522,646
0,328002,-882,-812,4218,5945,-285,744
1,328566,1687,-1634,3933,5794,-507,623
2,328646,1687,-1634,3933,5794,-507,623
0,332001,-875,-779,4359,5898,-268,719
1,332565,1681,-1603,4030,5750,-488,609
2,332645,1681,-1603,4030,5750,-488,609
0,336000,-860,-753,4460,5848,-263,709
1,336565,1666,-1569,4089,5699,-471,597
2,336645,1666,-1569,4089,5699,-471,597
0,340002,-868,-722,4533,5784,-251,694
1,340566,1671,-1531,4103,5634,-454,585
2,340646,1671,-1531,4103,5634,-454,585
0,344001,-850,-668,4610,5703,-244,685
1,344565,1676,-1482,4144,5555,-451,575
2,344645,1676,-1482,4144,5555,-451,575
0,348000,-851,-621,4653,5623,-228,673
1,348565,1671,-1428,4184,5478,-433,572
2,348645,1671,-1428,4184,5478,-433,572
0,352002,-870,-613,4734,5541,-219,664
1,352566,1669,-1414,4249,5396,-420,566
2,352646,1669,-1414,4249,5396,-420,566
0,356001,-902,-622,4757,5452,-214,660
1,356565,1658,-1401,4243,5308,-410,555
2,356645,1658,-1401,4243,5308,-410,555
0,360000,-939,-613,4811,5362,-205,644
1,360564,1643,-1392,4285,5217,-402,551
2,360645,1643,-1392,4285,5217,-402,551
0,364000,-931,-628,4847,5260,-196,632
1,364565,1622,-1380,4269,5120,-387,533
2,364645,1622,-1380,4269,5120,-387,533
0,368000,-959,-649,4874,5151,-188,616
1,368564,1610,-1371,4289,5013,-376,527
2,368645,1610,-1371,4289,5013,-376,527
0,372000,-1013,-654,4847,5040,-179,597
1,372565,1594,-1359,4257,4903,-365,506
2,372645,1594,-1359,4257,4903,-365,506
0,376000,-1025,-651,4895,4922,-176,577
1,376564,1569,-1356,4241,4788,-358,493
2,376645,1569,-1356,4241,4788,-358,493
0,380000,-1067,-680,4882,4810,-179,559
1,380565,1515,-1354,4281,4670,-345,468
2,380645,1515,-1354,4281,4670,-345,468
0,384000,-1112,-698,4900,4694,-166,534
1,384564,1501,-1350,4285,4562,-333,447
2,384645,1501,-1350,4285,4562,-333,447
0,388000,-1130,-706,4929,4579,-162,510
1,388565,1498,-1354,4305,4448,-327,421
2,388645,1498,-1354,4305,4448,-327,421
0,392000,-1137,-701,4968,4466,-164,484
1,392564,1490,-1314,4354,4338,-318,399
2,392645,1490,-1314,4354,4338,-318,399
0,396000,-1137,-676,4996,4354,-165,451
1,396565,1499,-1281,4372,4235,-313,375
2,396645,1499,-1281,4372,4235,-313,375
0,400001,-1136,-655,4983,4244,-157,433
1,400565,1519,-1254,4385,4126,-307,352
