device,micros,ax,ay,az,gx,gy,gz
0,0,798,1575,4800,1014,-373,352
1,563,3479,1251,4870,974,-426,278
2,644,3479,1251,4870,974,-426,278
0,4001,821,1659,4802,992,-383,340
1,4563,3493,1332,4897,954,-433,261
2,4644,3493,1332,4897,954,-433,261
0,8000,840,1745,4812,974,-387,324
1,8563,3498,1433,4915,937,-436,251
2,8644,3498,1433,4915,937,-436,251
0,12001,849,1837,4786,960,-402,322
1,12563,3512,1513,4918,919,-448,240
2,12644,3512,1513,4918,919,-448,240
0,16000,862,1891,4794,939,-415,312
1,16563,3510,1587,4881,899,-463,236
2,16644,3510,1587,4881,899,-463,236
0,20001,890,1976,4777,917,-431,313
1,20563,3516,1643,4892,876,-468,235
2,20644,3516,1643,4892,876,-468,235
0,24000,905,2025,4806,893,-434,314
1,24563,3527,1707,4884,854,-482,236
2,24644,3527,1707,4884,854,-482,236
0,28001,927,2056,4784,865,-451,316
1,28563,3551,1746,4864,827,-494,238
2,28644,3551,1746,4864,827,-494,238
0,32000,972,2092,4790,831,-459,317
1,32563,3590,1767,4854,790,-507,240
2,32644,3590,1767,4854,790,-507,240
0,36001,1027,2091,4803,797,-482,322
1,36563,3646,1776,4890,757,-525,245
2,36644,3646,1776,4890,757,-525,245
0,40000,1093,2120,4853,765,-501,329
1,40563,3702,1795,4951,728,-543,243
2,40643,3702,1795,4951,728,-543,243
0,44000,1114,2144,4857,724,-502,330
1,44563,3734,1814,4851,685,-538,247
2,44643,3734,1814,4851,685,-538,247
0,48000,1130,2121,4629,675,-509,332
1,48563,3740,1817,4634,636,-546,247
2,48643,3740,1817,4634,636,-546,247
0,52000,1164,2107,4431,631,-518,334
1,52563,3753,1829,4443,593,-550,249
2,52643,3753,1829,4443,593,-550,249
0,56000,1236,2110,4320,596,-506,338
1,56563,3811,1857,4399,559,-543,255
2,56643,3811,1857,4399,559,-543,255
0,60000,1273,2117,4250,570,-488,343
1,60563,3867,1839,4355,538,-527,260
2,60643,3867,1839,4355,538,-527,260
0,64000,1327,2050,4235,547,-471,345
1,64563,3930,1804,4324,510,-509,264
2,64643,3930,1804,4324,510,-509,264
0,68000,1387,1998,4212,521,-453,343
1,68563,4008,1766,4330,487,-486,266
2,68643,4008,1766,4330,487,-486,266
0,72000,1424,1926,4161,507,-430,342
1,72563,4060,1693,4340,477,-469,272
2,72643,4060,1693,4340,477,-469,272
0,76000,1469,1851,4132,508,-411,336
1,76563,4108,1608,4357,483,-443,265
2,76643,4108,1608,4357,483,-443,265
0,80002,1486,1757,4164,506,-388,332
1,80565,4147,1521,4324,480,-424,264
2,80645,4147,1521,4324,480,-424,264
0,84000,1516,1671,4203,483,-369,316
1,84563,4179,1435,4303,456,-404,249
2,84643,4179,1435,4303,456,-404,249
0,88000,1523,1637,4217,479,-352,295
1,88563,4205,1398,4359,453,-384,237
2,88643,4205,1398,4359,453,-384,237
0,92000,1539,1640,4229,468,-338,275
1,92563,4219,1393,4355,444,-371,216
2,92643,4219,1393,4355,444,-371,216
0,96000,1544,1658,4238,462,-325,264
1,96563,4224,1411,4364,432,-356,200
2,96643,4224,1411,4364,432,-356,200
0,100000,1546,1713,4271,444,-313,243
1,100563,4219,1446,4354,418,-341,187
2,100643,4219,1446,4354,418,-341,187
0,104000,1548,1775,4282,430,-303,230
1,104563,4204,1521,4376,405,-329,170
2,104643,4204,1521,4376,405,-329,170
0,108000,1556,1832,4236,417,-297,215
1,108563,4206,1592,4380,393,-323,164
2,108643,4206,1592,4380,393,-323,164
0,112000,1560,1883,4191,410,-289,208
1,112563,4202,1656,4389,390,-313,156
2,112643,4202,1656,4389,390,-313,156
0,116000,1582,1936,4176,406,-280,199
1,116563,4213,1695,4363,385,-306,155
